"title","author","journal","year","vol","page","place"
"國民黨改革問題的兩個道路：延安解放日報紀念孫中山先生逝世二十一週年社論","解放","1946","第2期","6，17",NA,"北平"
"訓政時期約法應該失效了","解放","1946","第2期","7",NA,"北平"
"禁止暴行還是發展暴行？","解放","1946","第2期","8",NA,"北平"
"如此中央社：歪曲又一例","靜","解放","1946","第1期","15","北平"
"邱吉爾先生往那兒去？","解放","1946","第1期","16-17",NA,"北平"
"邱吉爾的應聲虫","魯山","解放","1946","第1期","17","北平"
"解放區介紹：大平原裏的冀魯豫解放區","解放","1946","第1期","18",NA,"北平"
"東北問題的解决辦法","解放","1946","第5期","4-6",NA,"北平"
"中美人民的呼聲","解放","1946","第5期","4-6",NA,"北平"
"人民的自由權利在那裏？：抗議南通大血案","解放","1946","第5期","7",NA,"北平"
"可恥的大公報社論","解放","1946","第5期","8",NA,"北平"
"雜感：所謂“全國最高的民意機關……”","解放","1946","第3期","7",NA,"北平"
"東北問題應如何解决","解放","1946","第3期","8-9",NA,"北平"
"紀念偉大的孫中山先生（附照片）","解放","1946","第1期","0-1",NA,"北平"
"追悼張莘夫先生","解放","1946","第1期","13",NA,"北平"
"張莘夫之死","解放","1946","第1期","14",NA,"北平"
"太原忙","平木","解放","1946","第1期","14","北平"
"災荒襲擊着中國人民","白奮","解放","1946","第2期","10-11","北平"
"四大協議必須實現","解放","1946","第3期","0-1",NA,"北平"
"雜感：南京整飭市容，要拆除中華門的茅草小屋……","解放","1946","第3期","9",NA,"北平"
"痛悼死者","解放","1946","第4期","0",NA,"北平"
"關於嚴懲漢奸","解放","1946","第4期","10",NA,"北平"
"論毛澤東思想（續）","解放","1946","第4期","11-13",NA,"北平"
"東北問題的歷史真相","喬木 田家英","解放","1946","第4期","14-19","北平"
"雜感：東北老百姓喊叫：“我們不能再容忍法西斯份子，不管他是日本的還是中國的……”","解放","1946","第4期","19",NA,"北平"
"解放區介紹：百鍊成鋼的晉察冀邊區（續）","孫值範","解放","1946","第4期","20-22","北平"
"諸葛亮與劉阿斗","解放","1946","第4期","22",NA,"北平"
"英雄們向暴風雨飛去：輓歌：[歌曲]","郭沬若 夏白","解放","1946","第4期","23","北平"
"中國人民無可補償的損失：沉痛追悼王若飛等諸同志","解放","1946","第4期","1",NA,"北平"
"爲和平民主團結統一而奮鬥","解放","1946","第4期","2-3",NA,"北平"
"雜感：只用拳打，沒有開槍，就得到“傳令嘉獎”……","解放","1946","第4期","3",NA,"北平"
"東北應無條件停戰","解放","1946","第4期","4-5",NA,"北平"
"政協决議是憲法的源泉：斥反動派底法統論","何思敬","解放","1946","第4期","6-7","北平"
"訓政時期約法必須廢止","解放","1946","第4期","8",NA,"北平"
"論毛澤東思想（續）","解放","1946","第5期","10-12",NA,"北平"
"通訊：北平“解放三日刊”出版前後","蕭英","解放","1946","第5期","13-15","北平"
"雜感：國民黨統治下，各省主席，幾乎清一色是軍人……","解放","1946","第5期","15",NA,"北平"
"邊府林主席伯渠報告政府工作","解放","1946","第5期","16-17",NA,"北平"
"建設豐衣足食的東北：中共東北局頒發大生產指示","解放","1946","第5期","16-17",NA,"北平"
"紫塞途上","魏伯","解放","1946","第5期","18","北平"
"解放區介紹：百鍊成鋼的晉察冀邊區（續）","孫值範","解放","1946","第5期","19-22","北平"
"雜感：陳公博的第十條罪狀是：“收編偽軍，禍國殃民……”","解放","1946","第4期","8",NA,"北平"
"國民黨當局爲什麼不散解偽軍？","解放","1946","第4期","9",NA,"北平"
"歡迎馬歇爾將軍","解放","1946","第5期","0",NA,"北平"
"來件：國立廣西大學全體學生駁斥大公報造謠陷害","解放","1946","第5期","9-10",NA,"北平"
"小民兵的故事","冠西","解放","1946","第5期","21-22","北平"
"再評破產的政治理論：延安解放日報十日社論","解放","1946","第5期","1-2",NA,"北平"
"雜感：“叭兒狗何嘗知道什麽是民族主義……”","魯迅","解放","1946","第5期","2","北平"
"東北民主聯軍開進長春","解放","1946","第5期","3",NA,"北平"
"哀悼：為王若飛、秦邦憲、葉挺諸先生乘機遇難而作：[詩歌]","艾蕪","解放","1946","第5期","3","北平"
"一個東北人民抗日聯軍戰士的控訴：讀大公報二月二十五日“與東北共存亡”一文以後","冬麥","解放","1946","第3期","10-14","北平"
"論毛澤東思想（未完）（附照片、圖）","解放","1946","第3期","15-17",NA,"北平"
"五五憲草根本違反孫先生遺教（附圖）","陳家康","解放","1946","第3期","18-19","北平"
"糊塗觀念","解放","1946","第3期","20",NA,"北平"
"雜感：或問：由“中央”的立法院通過的“省”自治法之“自”字作何解？……","解放","1946","第3期","20",NA,"北平"
"解放區介紹：百鍊成鋼的晉察冀邊區（未完）","孫值範","解放","1946","第3期","21-22","北平"
"雜感：戴笠死後，中央社發一歷略，其中有云……","解放","1946","第3期","22",NA,"北平"
"沒有絃的炸彈：偵察員董曰寬講他自己的故事","丁奮","解放","1946","第3期","23-25","北平"
"雜感：廣州地方當局籌設行轅……","解放","1946","第3期","25",NA,"北平"
"牛皮大王","解放","1946","第3期","1",NA,"北平"
"當前時局申重要文獻周恩來同志談話全文","解放","1946","第3期","2-5",NA,"北平"
"雜感：參政會開了兩次，得了兩個“不”字的結論……","解放","1946","第3期","5",NA,"北平"
"實現東北停戰","解放","1946","第3期","6",NA,"北平"
"東北主權在於東北人民","解放","1946","第3期","7",NA,"北平"
"是實踐諾言的時候了！","解放","1946","第2期","9",NA,"北平"
"張市文化界“成立北方文化社”","解放","1946","第1期","18",NA,"北平"
"較場口血案開審記：暴徒劉野樵無恥大放厥詞，真假雙包案歡衆啼笑皆非","小亞","解放","1946","第1期","19","北平"
