"title","author","journal","year","vol","page","place"
"关于“英美矛盾”与“美苏矛盾”诸问题","梁纯夫","现代文摘(上海)","1947","第1卷 第11期","219-221","上海"
"改革币制问题","卫挺生","现代文摘(上海)","1947","第1卷 第11期","212-213","上海"
"论自由主义在中国","胡绳","现代文摘(上海)","1947","第1卷 第11期","208-210","上海"
"魏德迈回国后美国将如何的对中国","许德珩","现代文摘(上海)","1947","第1卷 第11期","205-207","上海"
"法币之今昔","栗寄沧","现代文摘(上海)","1947","第1卷 第11期","211-212","上海"
"“友邦”:[画图]","伊里斯","现代文摘(上海)","1947","第1卷 第11期","封1","上海"
"做了乞丐","靳以","现代文摘(上海)","1947","第1卷 第11期","225","上海"
"现阶段世界政治主流与主要矛盾","沈志远","现代文摘(上海)","1947","第1卷 第11期","215-217","上海"
"舞车之站","刘盛亚","现代文摘(上海)","1947","第1卷 第11期","222-225","上海"
"转变中的中国","陶孟和","现代文摘(上海)","1947","第1卷 第11期","207-208","上海"
"竞选四法:[漫画多幅]","宣相权","现代文摘(上海)","1947","第1卷 第11期","210","上海"
"论现阶段世界政治的矛盾","林焕平","现代文摘(上海)","1947","第1卷 第11期","217-219","上海"
"最近会改革币制吗?","寿进文","现代文摘(上海)","1947","第1卷 第11期","213-214","上海"
"我们要不要美国借款?","卫挺生","现代文摘(上海)","1947","第1卷 第12期","243-245","上海"
"民主的种类与重新估价","蔡尚思","现代文摘(上海)","1947","第1卷 第12期","227-231","上海"
"国民党之危机","胡先骕","现代文摘(上海)","1947","第1卷 第12期","233-234","上海"
"拾零:民国三十三年，中央日报社长马星野公布全国有报馆九百至一千家……","现代文摘(上海)","1947","第1卷 第12期","234",NA,"上海"
"巧妇难作无米之炊:[漫画]","方成","现代文摘(上海)","1947","第1卷 第12期","封1","上海"
"论日本赔偿及赔偿物资的处理问题","李紫翔","现代文摘(上海)","1947","第1卷 第12期","245-247","上海"
"欧洲仲夏夜之梦","费孝通","现代文摘(上海)","1947","第1卷 第12期","238-240","上海"
"民主政治必须有反对派","范予遂","现代文摘(上海)","1947","第1卷 第12期","231-232","上海"
"浮生六记:[漫画多幅]","路得","现代文摘(上海)","1947","第1卷 第12期","230","上海"
"英国经济危机的总分析(附表)","陶大镛","现代文摘(上海)","1947","第1卷 第12期","235-238","上海"
"印尼的抗暴自卫战争","宦乡","现代文摘(上海)","1947","第1卷 第12期","241-242","上海"
"中国经济会崩溃?","姜庆湘","现代文摘(上海)","1947","第1卷 第13期","254-256","上海"
"抗议宋子文主粤!","白旭","现代文摘(上海)","1947","第1卷 第13期","253","上海"
"副主席的谜","楼邦彦","现代文摘(上海)","1947","第1卷 第13期","251-253","上海"
"学术短波:提提提","现代文摘(上海)","1947","第1卷 第13期","267",NA,"上海"
"战时待遇与社会阶层的变动","公诚","现代文摘(上海)","1947","第1卷 第13期","259-260","上海"
"化外(未完)","田涛","现代文摘(上海)","1947","第1卷 第13期","268-269","上海"
"新鬼烦冤旧鬼哭:[漫画]","穆企","现代文摘(上海)","1947","第1卷 第13期","封1","上海"
"我国外汇政策之前瞻","徐毓枬","现代文摘(上海)","1947","第1卷 第13期","256-259","上海"
"争取世界霸权的美国","李昂季叶夫","现代文摘(上海)","1947","第1卷 第13期","265-267","上海"
"最小的国家","现代文摘(上海)","1947","第1卷 第13期","260",NA,"上海"
"时局的症结与出路","诸葛农","现代文摘(上海)","1947","第1卷 第13期","249-250","上海"
"学术短波:影印新法","现代文摘(上海)","1947","第1卷 第13期","267",NA,"上海"
"学术短波:新杀虫剂","现代文摘(上海)","1947","第1卷 第13期","267",NA,"上海"
"苏联在联合国的表现","欧文","现代文摘(上海)","1947","第1卷 第13期","264-265","上海"
"学术短波:酿醋新法","现代文摘(上海)","1947","第1卷 第13期","267",NA,"上海"
"联合国与世界问题","梅碧华","现代文摘(上海)","1947","第1卷 第13期","261-264","上海"
"民主主义与宗派主义","马义","现代文摘(上海)","1947","第1卷 第13期","250-251","上海"
"学术短波:人造雨","现代文摘(上海)","1947","第1卷 第13期","267",NA,"上海"
"捉马图:[画图]","阿礼","现代文摘(上海)","1947","第1卷 第2期","40","上海"
"大学潮与真民意","蔡尚思","现代文摘(上海)","1947","第1卷 第2期","31-33","上海"
"世界现势与中国","余孟如","现代文摘(上海)","1947","第1卷 第2期","48","上海"
"保卫和平的斗争开始了","乔木","现代文摘(上海)","1947","第1卷 第2期","47","上海"
"正视科学","潘光旦","现代文摘(上海)","1947","第1卷 第2期","49","上海"
"学潮问答(附图)","郭沫若","现代文摘(上海)","1947","第1卷 第2期","30-31","上海"
"哀江南:[诗歌]","田汉","现代文摘(上海)","1947","第1卷 第2期","37","上海"
"官僚资本的作用及其后果(附图)","王亚南","现代文摘(上海)","1947","第1卷 第2期","42-44","上海"
"实行金法币制的提议","王新命","现代文摘(上海)","1947","第1卷 第2期","41-42","上海"
"时人百态:[漫画多幅]","现代文摘(上海)","1947","第1卷 第2期","30-33",NA,"上海"
"中国经济的现阶段","杨西孟","现代文摘(上海)","1947","第1卷 第2期","40-41","上海"
"杜鲁门主义的理论体系(附图)","思慕","现代文摘(上海)","1947","第1卷 第2期","45-46","上海"
"苦闷的话","周一志","现代文摘(上海)","1947","第1卷 第2期","33-35","上海"
"中国经济危机及其挽救途径","方显廷","现代文摘(上海)","1947","第1卷 第2期","38-40","上海"
"论文汇新民联合三报被封及大公报","储安平","现代文摘(上海)","1947","第1卷 第2期","36-37","上海"
"道德的危机","陶孟和","现代文摘(上海)","1947","第1卷 第2期","35-36","上海"
"我对于当前和平运动的意见","张东荪","现代文摘(上海)","1947","第1卷 第2期","29","上海"
"中共临末为何拒绝和谈","梁漱溟","现代文摘(上海)","1947","第1卷 第3期","51-52","上海"
"世界猎奇","刘义","现代文摘(上海)","1947","第1卷 第3期","68","上海"
"美苏对立与今后世界趋势","俞颂华","现代文摘(上海)","1947","第1卷 第3期","63-64","上海"
"美国对华政策的一种看法","费孝通","现代文摘(上海)","1947","第1卷 第3期","64-66","上海"
"第一次战后和第二次战后","齐思和","现代文摘(上海)","1947","第1卷 第3期","67-68","上海"
"“尾巴主义”:[漫画]","张文元","现代文摘(上海)","1947","第1卷 第3期","封1","上海"
"论和平的先决步骤(附图)","吴晗","现代文摘(上海)","1947","第1卷 第3期","52-53","上海"
"当前物价问题的检讨(附图)","笪移今","现代文摘(上海)","1947","第1卷 第3期","57-59","上海"
"困苦中的中国近貌","裴斐 M·H","现代文摘(上海)","1947","第1卷 第3期","55-56","上海"
"“盲肠炎”题记","郭沫若","现代文摘(上海)","1947","第1卷 第3期","70-71","上海"
"民社党内哄经纬","童伐异","现代文摘(上海)","1947","第1卷 第3期","69","上海"
"法制制度应该如何改革","漆琪生","现代文摘(上海)","1947","第1卷 第3期","60-61","上海"
"心理·涨价·与通货膨胀","陈岱孙","现代文摘(上海)","1947","第1卷 第3期","59-60","上海"
"政府应即采行新外汇政策","方显廷","现代文摘(上海)","1947","第1卷 第3期","61-62","上海"
"如何挽救世局","陈钟浩","现代文摘(上海)","1947","第1卷 第3期","66-67","上海"
"论通俗化","朱自清","现代文摘(上海)","1947","第1卷 第3期","70-71","上海"
"论和平问题","吴世昌","现代文摘(上海)","1947","第1卷 第3期","53-55","上海"
"北塔山事件之历史背景","水建彤","现代文摘(上海)","1947","第1卷 第4期","88-89","上海"
"世界点滴:美国德克萨斯省有名坎柏尔者……","现代文摘(上海)","1947","第1卷 第4期","87",NA,"上海"
"这世界不允许有灵魂的人:一封无法投递的信","袁雪芬","现代文摘(上海)","1947","第1卷 第4期","92-93","上海"
"亨利第四的故事:一个和平方案","何永佶","现代文摘(上海)","1947","第1卷 第4期","75-76","上海"
"从法国看杜鲁门主义","华莱士 冯明章","现代文摘(上海)","1947","第1卷 第4期","83-84","上海"
"苏联对外政策(附图)","西门宗华","现代文摘(上海)","1947","第1卷 第4期","84-86","上海"
"通货膨胀与当前财政","王壁岑","现代文摘(上海)","1947","第1卷 第4期","80-81","上海"
"十年来我国的物价与通货(附图)","杨西孟","现代文摘(上海)","1947","第1卷 第4期","79-80","上海"
"论民主与反民主的斗争(附图)","邓初民","现代文摘(上海)","1947","第1卷 第4期","73-75","上海"
"男女分校:[诗词]","马凡陀","现代文摘(上海)","1947","第1卷 第4期","78","上海"
"穷:人生下来就是穷的……","梁实秋","现代文摘(上海)","1947","第1卷 第4期","92-93","上海"
"米蛀虫:[诗歌]","马凡陀","现代文摘(上海)","1947","第1卷 第4期","90","上海"
"请检查:[画图]","米谷","现代文摘(上海)","1947","第1卷 第4期","77","上海"
"解除外汇管制与抢救当前经济危机刍议","方显廷 杨荫溥 朱斯煌","现代文摘(上海)","1947","第1卷 第4期","81-82","上海"
"同是在两大之间","费孝通","现代文摘(上海)","1947","第1卷 第4期","86-87","上海"
"要顺潮流亦要合国情","胡先骕","现代文摘(上海)","1947","第1卷 第4期","77-78","上海"
"难兄难弟:[漫图]","米谷","现代文摘(上海)","1947","第1卷 第4期","封1","上海"
"记华罗庚教授","时风","现代文摘(上海)","1947","第1卷 第4期","91","上海"
"上行下效:[画图]","穆企","现代文摘(上海)","1947","第1卷 第4期","80","上海"
"党派与党派观念","吴之椿","现代文摘(上海)","1947","第1卷 第4期","76-77","上海"
"新疆事件的真相(附图)","现代文摘(上海)","1947","第1卷 第4期","89-90",NA,"上海"
"意大利阁潮剖视","陈原","现代文摘(上海)","1947","第1卷 第1期","17-18","上海"
"创刊的话:兼致现代经济文摘的读者","蔡力行","现代文摘(上海)","1947","第1卷 第1期","1","上海"
"一代不如一代","王统照","现代文摘(上海)","1947","第1卷 第1期","22-25","上海"
"我看学潮","王芸生","现代文摘(上海)","1947","第1卷 第1期","5-6","上海"
"学潮平议(附照片)","现代文摘(上海)","1947","第1卷 第1期","7-9",NA,"上海"
"解民倒悬:[画图]","张文元","现代文摘(上海)","1947","第1卷 第1期","3","上海"
"“吃”不“销”:[画图]","文元","现代文摘(上海)","1947","第1卷 第1期","18","上海"
"反对内战与争取和平:我们对于和平的努力","章伯钧","现代文摘(上海)","1947","第1卷 第1期","4","上海"
"工作竞赛?:[画图]","张文元","现代文摘(上海)","1947","第1卷 第1期","7","上海"
"张学良在台湾:莫德惠来信谈其生活·思想·抱负","彭翰","现代文摘(上海)","1947","第1卷 第1期","19-21","上海"
