"title","author","journal","year","vol","page","place"
"谈经济危机","张志和","民主:桂林版","1946","第30期","3","桂林"
"人民生活歌:[歌曲]","方旅","民主:桂林版","1946","第34期","12","桂林"
"周末杂感:(一)在战国时代争鸣的诸子中，孟子车先生比较火气最大……","王之枚","民主:桂林版","1946","第16期","10","桂林"
"东欧各国的土地改革","张锡昌","民主:桂林版","1946","第25期","6-7","桂林"
"教育的遭难","黄德馨","民主:桂林版","1946","第30期","9","桂林"
"国民大会","民主:桂林版","1946","第31期","1",NA,"桂林"
"“世界民主政治的新趋势”","邓初民 杨弘","民主:桂林版","1946","第35期","9","桂林"
"钟山通讯:可怜的一批“犯人”(?)","洪涛","民主:桂林版","1946","第35期","12","桂林"
"控告凶欧学生的宜中当局","章廷","民主:桂林版","1946","第16期","11","桂林"
"中国民主同盟政协代表对当前时局发表书面谈话:制止内战重开政协挽救危局:恢复政协会议，实行五项决议","民主:桂林版","1946","第18期","3",NA,"桂林"
"上海反内战运动的真相","希昭","民主:桂林版","1946","第17期","11-12","桂林"
"由流血想起","鹏","民主:桂林版","1946","第16期","9","桂林"
"纪念“七七”","陈闲","民主:桂林版","1946","第15期","4","桂林"
"周末考验:一、十二月一日本市各报载“国大”第五次会议讨论……","周琦","民主:桂林版","1946","第35期","10","桂林"
"归来吧!爸爸!:[诗歌]","洪涛","民主:桂林版","1946","第35期","11","桂林"
"一周间:内战还是要扩大的","民主:桂林版","1946","第35期","4",NA,"桂林"
"周末杂感","王之枚","民主:桂林版","1946","第15期","10","桂林"
"回去吧，美国兵:[诗歌]","白苇","民主:桂林版","1946","第34期","11","桂林"
"周末考验:一、报载:美国某议员在纽约某大学讲演……","周琦","民主:桂林版","1946","第34期","9","桂林"
"城:这是一道封建的城墙","阳阡","民主:桂林版","1946","第34期","9","桂林"
"美国剩余物资与中国内战","民主:桂林版","1946","第24期","5",NA,"桂林"
"“拖”得下去吗?","作周","民主:桂林版","1946","第16期","2","桂林"
"认识农村","许虚","民主:桂林版","1946","第14期","4","桂林"
"为死难文化战士静默","木天","民主:桂林版","1946","第13期","4-5","桂林"
"“投诚”?“起义”?","民主:桂林版","1946","第13期","9",NA,"桂林"
"深入农村，争取长期的和平!","作周","民主:桂林版","1946","第14期","3","桂林"
"从阿Q正传看辛亥","采石","民主:桂林版","1946","第31期","6","桂林"
"美国竟有人提倡托管东北","小芒","民主:桂林版","1946","第13期","4","桂林"
"否决权问题","黄春生","民主:桂林版","1946","第30期","4","桂林"
"“民意测验”","野筍","民主:桂林版","1946","第30期","11","桂林"
"奴才养成所和装饰品","波浪","民主:桂林版","1946","第30期","11，5","桂林"
"“战败”的日本、“战胜”的中国","默君","民主:桂林版","1946","第30期","5","桂林"
"生活在宾阳国中","王祥","民主:桂林版","1946","第13期","12","桂林"
"编后:很久以来，爱护本刊的读者就向我们提出","民主:桂林版","1946","第13期","12",NA,"桂林"
"所望于本省中等教育会议者","民主:桂林版","1946","第18期","1",NA,"桂林"
"怎样渡过今年的暑假?","靳为霖","民主:桂林版","1946","第16期","5-6","桂林"
"访问孙中原:揭露特务绑架民盟负责人士的丑行","屠西","民主:桂林版","1946","第22期","6-7","桂林"
"谢谢你，美国人!:[诗歌]","木天","民主:桂林版","1946","第30期","6","桂林"
"征军粮在龙岸","向春","民主:桂林版","1946","第21期","12","桂林"
"伊宁谈判成功的原因","张光裕","民主:桂林版","1946","第18期","8","桂林"
"时期乡村工作纲要:给暑期回乡的青年同学和青年教师们参考","民主:桂林版","1946","第16期","12",NA,"桂林"
"联总驻华外籍职员三百人联名控诉国民党政府处理救济事宜不当","民主:桂林版","1946","第18期","6",NA,"桂林"
"民主教育:在桂中学治会演词","蒋匀田","民主:桂林版","1946","第16期","3-4","桂林"
"中国人民是自己命运的主人","民主:桂林版","1946","第22期","1",NA,"桂林"
"联总为什么停运物资来华?","伊人","民主:桂林版","1946","第18期","4-6","桂林"
"反内战还是反内乱?","民主:桂林版","1946","第16期","10",NA,"桂林"
"从民族主义来谈民主","金华","民主:桂林版","1946","第18期","7","桂林"
"八月长沙","伍丁","民主:桂林版","1946","第27期","11","桂林"
"庐山文告、安平事件和美国政策","何之","民主:桂林版","1946","第20期","3-4，12","桂林"
"一周间:大内战在酝酿中","民主:桂林版","1946","第33期","2-3",NA,"桂林"
"心里的歌:[诗歌]","蔓夫","民主:桂林版","1946","第31期","11","桂林"
"一个“爱好和平”的人:列达格斯","安娜·莎克赛 孙源","民主:桂林版","1946","第34期","10","桂林"
"周未考验","周琦","民主:桂林版","1946","第28期","4-5","桂林"
"民盟对当前时局态度及主张","民主:桂林版","1946","第28期","4",NA,"桂林"
"一周间:战局领导着和局","民主:桂林版","1946","第31期","3",NA,"桂林"
"一周间:乐观多于悲观","民主:桂林版","1946","第33期","3",NA,"桂林"
"对于李闻被刺案之中国司法的感想","潜伏","民主:桂林版","1946","第20期","8","桂林"
"介绍“孔墨的思想”","杨荣国 __波","民主:桂林版","1946","第31期","9","桂林"
"南京下关暴徒行凶和平请愿代表被欧重伤","民主:桂林版","1946","第15期","12",NA,"桂林"
"周末考验:一、胡子的胡闹:近十数年来，最使政府当局诸公觉得大出意外的……","周琦","民主:桂林版","1946","第30期","12","桂林"
"略论经济危机","许虚","民主:桂林版","1946","第34期","4-5","桂林"
"一周间:国大终于开幕了","民主:桂林版","1946","第33期","2",NA,"桂林"
"农村掠影","石夫","民主:桂林版","1946","第25期","11-12","桂林"
"“征兵”再来吗?","小兵","民主:桂林版","1946","第27期","10","桂林"
"从和亲说起","何陋之","民主:桂林版","1946","第34期","7-8","桂林"
"陶行知先生精神不死","柏寒","民主:桂林版","1946","第19期","10","桂林"
"介绍几位民盟领袖人物(二)","民主:桂林版","1946","第35期","3",NA,"桂林"
"争取教育自由","默君","民主:桂林版","1946","第27期","4","桂林"
"原子弹梦","陈闲","民主:桂林版","1946","第15期","11","桂林"
"中国怎样才可能变为需要教育的国家?","林砺儒","民主:桂林版","1946","第17期","4","桂林"
"全面内战展开以后","何之","民主:桂林版","1946","第26期","2-3","桂林"
"今日应有的信念","民主:桂林版","1946","第35期","1-2",NA,"桂林"
"为征求基本定户告读者","民主:桂林版","1946","第23期","12",NA,"桂林"
"周末考验:一、报载蒋主席往无锡避寿时，当夜与马歇尔同看当地所演旧戏“孟姜女寻夫”……","周琦","民主:桂林版","1946","第33期","8","桂林"
"内战带来了:[诗歌]","捷克","民主:桂林版","1946","第33期","4","桂林"
"再论国民大会","民主:桂林版","1946","第32期","1",NA,"桂林"
"周未考验","周琦","民主:桂林版","1946","第31期","10","桂林"
"中国民主同盟在沪招待记者谈话","民主:桂林版","1946","第23期","3",NA,"桂林"
"所谓闻案了结实系排演丑剧:民盟向政府提出抗议","民主:桂林版","1946","第23期","5",NA,"桂林"
"为征求基本定户告读者","民主:桂林版","1946","第22期","12",NA,"桂林"
"谈提高外汇","欧振文","民主:桂林版","1946","第23期","8","桂林"
"关于李、闻暗杀案","民主:桂林版","1946","第18期","12",NA,"桂林"
"中国应怎样站在巴黎和会中","民主:桂林版","1946","第19期","1",NA,"桂林"
"和平还在难产中","何之","民主:桂林版","1946","第21期","2-3","桂林"
"略谈托管制问题","张志和","民主:桂林版","1946","第33期","4","桂林"
"徐家湾的早晨","支笔","民主:桂林版","1946","第33期","9-10","桂林"
"的里雅斯德:巴黎和会的礁石","黄春生","民主:桂林版","1946","第26期","6","桂林"
"一连串的演说","民主:桂林版","1946","第26期","1，3",NA,"桂林"
"是减征还是加征田赋呢?","青萍","民主:桂林版","1946","第25期","7","桂林"
"内战的军事形势","何之","民主:桂林版","1946","第25期","2-3","桂林"
"一周间:和谈的最后努力","民主:桂林版","1946","第31期","3",NA,"桂林"
"反对美国变质的对华政策","许虚","民主:桂林版","1946","第17期","5","桂林"
"为千百万的死难将士呼冤:记空军烈士何信之母革命前辈何老太太","漓流","民主:桂林版","1946","第13期","10-12","桂林"
"关于召开国大","欧振文","民主:桂林版","1946","第28期","5","桂林"
"响应“美军退出中国”运动在上海","民主:桂林版","1946","第28期","7-9",NA,"桂林"
"废止奴隶买卖式的征兵制度","民主:桂林版","1946","第29期","6",NA,"桂林"
"为继续征求基本定户告读者","民主:桂林版","1946","第33期","12",NA,"桂林"
"打开智慧的窗子","孟浪","民主:桂林版","1946","第33期","11","桂林"
"好战的将军们啊","谭英侣","民主:桂林版","1946","第19期","10","桂林"
"中日教育需要更多的民主","朱世贤","民主:桂林版","1946","第25期","8-9","桂林"
"再论的里雅斯德问题","黄春生","民主:桂林版","1946","第34期","5-6","桂林"
"张家口战役之后","何之","民主:桂林版","1946","第28期","3","桂林"
"论自动实施政协决议","刘健","民主:桂林版","1946","第19期","6-7","桂林"
"谁不履行诺言","欧振文","民主:桂林版","1946","第21期","5","桂林"
"正告国民政府","民主:桂林版","1946","第19期","4",NA,"桂林"
"门户开放新解","雷天鸣","民主:桂林版","1946","第29期","9","桂林"
"“财政经济情形，业已渐趋好转”吗?","欧振文","民主:桂林版","1946","第25期","5","桂林"
"周末考验:一、港沪中外报纸，都会详细地刊载过南洋侨胞领袖陈喜庚的言行……","周琦","民主:桂林版","1946","第32期","9","桂林"
"从战场上回来","舒宜","民主:桂林版","1946","第32期","9","桂林"
"悲愤的音讯:这不是“投笔从戎”而是“残文养武”啊","野筍","民主:桂林版","1946","第34期","11","桂林"
"建国的初步成绩","玻痕","民主:桂林版","1946","第14期","12","桂林"
"二五减租如何实行","陈章甫","民主:桂林版","1946","第23期","6","桂林"
"真是令人回答不出了","武子","民主:桂林版","1946","第24期","9","桂林"
"一周间:纽约会场上的考验","民主:桂林版","1946","第32期","2",NA,"桂林"
"李公朴·闻一多被剌","民主:桂林版","1946","第17期","1",NA,"桂林"
"代邮:李瑞华先生:来函述及你虽系独负家庭生计……","民主:桂林版","1946","第32期","12",NA,"桂林"
"凯旋(续二)","王时颖","民主:桂林版","1946","第23期","10-11","桂林"
"一周间:暴风雨要来了","民主:桂林版","1946","第34期","3",NA,"桂林"
"庐山的风向","何之","民主:桂林版","1946","第17期","2-3","桂林"
"人民的意见","民主:桂林版","1946","第33期","3",NA,"桂林"
"读林砺儒著教育危言","杨弘","民主:桂林版","1946","第33期","7-8","桂林"
"“中美合作”与中国内战","何之","民主:桂林版","1946","第23期","2","桂林"
"饥饿中的罗城人","雪明","民主:桂林版","1946","第18期","10-11","桂林"
"民盟总部梁秘书长发表谈话:抗议闻李被暗杀","民主:桂林版","1946","第19期","4",NA,"桂林"
"民主同盟对美国态度:拥护杜鲁门对华声明，反对军事援助国民党","民主:桂林版","1946","第24期","3",NA,"桂林"
"海关管理权竟也请外人代劳","以平","民主:桂林版","1946","第14期","7","桂林"
"代邮:一、宜山初中梁次槐诸先生:来件以篇幅过长……","民主:桂林版","1946","第24期","12",NA,"桂林"
"目前国内时局之症结及其解决之途径","张澜","民主:桂林版","1946","第31期","2","桂林"
"“和”、“战”、“拖”的关键","何之","民主:桂林版","1946","第15期","1-2","桂林"
"透视庐山的迷雾","何之","民主:桂林版","1946","第19期","2-3","桂林"
"中国民族工业的希望在那里?“子夜”中的吴荪甫为什么失败","洛波","民主:桂林版","1946","第31期","4-5","桂林"
"一周间:人民知道抉择的","民主:桂林版","1946","第34期","2-3",NA,"桂林"
"凯旋(续完)","王时颖","民主:桂林版","1946","第24期","10-12","桂林"
"中国民主同盟政协代表对当前时局发表书面谈话:制止内战重开政协挽救危局:李公朴氏被暗杀，时局愈来愈黑暗","民主:桂林版","1946","第18期","3",NA,"桂林"
"时局仍然严重","何之","民主:桂林版","1946","第22期","3-4","桂林"
"从马帅和司徒大使的联合声明说起","欧振文","民主:桂林版","1946","第22期","7","桂林"
"读麦克阿瑟管制日本周年的文告后","许虚","民主:桂林版","1946","第24期","4-5","桂林"
"今天的日本与中国","黄春生","民主:桂林版","1946","第35期","6-7","桂林"
"小心不要给它自己响起来__!","直言","民主:桂林版","1946","第22期","9","桂林"
"十年来的“进步”:鲁迅先生逝世十周年祭","孙懋德","民主:桂林版","1946","第29期","8-9","桂林"
"不能再纵容佛朗哥了!","以平","民主:桂林版","1946","第13期","5","桂林"
"读了罗隆基先生谈话以后","民主:桂林版","1946","第34期","1",NA,"桂林"
"桂林米价何独高?","以平","民主:桂林版","1946","第14期","12","桂林"
"评广西省参议会","民主:桂林版","1946","第16期","1-2",NA,"桂林"
"美应改变现行对华政策","民主:桂林版","1946","第24期","1",NA,"桂林"
"悼陶行知先生","唐现之","民主:桂林版","1946","第19期","11","桂林"
"为继续征求基本定户告读者","民主:桂林版","1946","第32期","12",NA,"桂林"
"同正民众的生活","秦伶","民主:桂林版","1946","第21期","12","桂林"
"伟大的税则:面粉抽税口红免税","小芒","民主:桂林版","1946","第15期","11","桂林"
"一周间:勿让卖身契续订下去!","民主:桂林版","1946","第34期","3",NA,"桂林"
"如此检查户口!","民主:桂林版","1946","第29期","12",NA,"桂林"
"开学以后","何兆坤","民主:桂林版","1946","第25期","10-11","桂林"
"征兵的心声:[诗歌]","古泉","民主:桂林版","1946","第32期","3","桂林"
"否决权的意义及其重要","刘健","民主:桂林版","1946","第23期","7","桂林"
"乐观多于悲观","洛如","民主:桂林版","1946","第35期","8","桂林"
"资本主义体系最后王座的美国","许虚","民主:桂林版","1946","第25期","4-5","桂林"
"控诉大湾乡公所无理的拘捕","民主:桂林版","1946","第16期","11",NA,"桂林"
"代邮:蔼原先生:你说:“对于“民主”，自己孤单地在看”……","民主:桂林版","1946","第27期","12",NA,"桂林"
"假使和平谈判能恢复","民主:桂林版","1946","第28期","1-2",NA,"桂林"
"中国民主同盟政协代表对当前时局发表书面谈话:制止内战重开政协挽救危局:经济破产崩溃人民不得喘息","民主:桂林版","1946","第18期","2",NA,"桂林"
"美军在华暴行录","民主:桂林版","1946","第28期","10-12",NA,"桂林"
"爱好民主的人站起来:给“民主”","艾森","民主:桂林版","1946","第27期","12","桂林"
"巴黎、纽约、南京","何之","民主:桂林版","1946","第29期","2-3","桂林"
"乡居片断","孟浪","民主:桂林版","1946","第34期","8","桂林"
"我们在中国干些什么?","诺斯","民主:桂林版","1946","第16期","7-9","桂林"
"不许再有枪炮声!:东北停战十五天满期了","民主:桂林版","1946","第13期","1",NA,"桂林"
"今日“征实”是应当的吗?","欧振文","民主:桂林版","1946","第24期","8","桂林"
"一周间:视民如寇“格杀勿贷”","民主:桂林版","1946","第35期","4",NA,"桂林"
"看了“雷雨”演出之后:要从悲剧的命运中挣扎出来","王榆","民主:桂林版","1946","第26期","11","桂林"
"中国民主同盟总部秘书处紧急通告","民主:桂林版","1946","第35期","2-3",NA,"桂林"
"谈“培植民主思想”","彭慧","民主:桂林版","1946","第19期","8","桂林"
"悲剧中的我们","伊人","民主:桂林版","1946","第14期","8-11","桂林"
"争取民主与教育改造","林砺儒","民主:桂林版","1946","第14期","6-8","桂林"
"中国古代的奴隶制","陈竺同","民主:桂林版","1946","第14期","5-7","桂林"
"还像不像一个政府?","民主:桂林版","1946","第22期","4",NA,"桂林"
"广西三十五年度中等教育会议的我见","邹邵谟","民主:桂林版","1946","第21期","8-9","桂林"
"略论美国共和党的获选","张志和","民主:桂林版","1946","第32期","5","桂林"
"漫谈“雷雨”","黎宾","民主:桂林版","1946","第31期","7-8","桂林"
"纽约、巴黎、南京","何之","民主:桂林版","1946","第13期","3-4","桂林"
"钟山通讯:有饭吃，人民倒反死","洪涛","民主:桂林版","1946","第35期","12","桂林"
"坚定自己，照顾朋友","何兆坤","民主:桂林版","1946","第33期","6","桂林"
"中央社的恶意造谣:为裁诬滥杀之预备:民盟将追究其法律责任","民主:桂林版","1946","第29期","11",NA,"桂林"
"立此存照","波浪","民主:桂林版","1946","第29期","10","桂林"
"一周间:空权正式奉送了","民主:桂林版","1946","第30期","2",NA,"桂林"
"周末杂感","王之枚","民主:桂林版","1946","第14期","10-12","桂林"
"这个日子:[诗歌]","武子","民主:桂林版","1946","第27期","6","桂林"
"饥饿的藤县农村见闻录","钟平","民主:桂林版","1946","第29期","12","桂林"
"贝尔纳斯的美对德政策声明","黄春生","民主:桂林版","1946","第24期","6-8","桂林"
"我是怎样离开学校的","张复生","民主:桂林版","1946","第30期","10","桂林"
"笑里藏刀的美国对华政策","伊人","民主:桂林版","1946","第20期","5-6","桂林"
"读报杂感","浮天","民主:桂林版","1946","第27期","10","桂林"
"评本省中等教育会议","王向凡","民主:桂林版","1946","第20期","1-2","桂林"
"中共七七宣言的内容怎样?","民主:桂林版","1946","第19期","12",NA,"桂林"
"内战和经济","白惠生","民主:桂林版","1946","第19期","9","桂林"
"美国装备和训练的中国军队没有打日本，却在屠杀学生!美报提请要求美国国会讨论","民主:桂林版","1946","第19期","9",NA,"桂林"
"温故知新:民初宋教仁被剌案","史鉴","民主:桂林版","1946","第18期","10-11","桂林"
"检讨美国对日政策","黄春生","民主:桂林版","1946","第32期","6-7","桂林"
"完成七七未了的任务","许虚","民主:桂林版","1946","第15期","3-4","桂林"
"战后各国经济政策的趋势","徐寅初 高言弘","民主:桂林版","1946","第13期","6-9","桂林"
"论非正式五人小组会议及让售剩余物资:民盟政协代表对记者之谈话","民主:桂林版","1946","第24期","2-3",NA,"桂林"
"孙院长谈警管区制","小芒","民主:桂林版","1946","第14期","11","桂林"
"我们在中国干些什么?(续完)","诺斯","民主:桂林版","1946","第17期","6-9","桂林"
"一周间:否决权·托管·调查非敌国驻军","民主:桂林版","1946","第34期","2",NA,"桂林"
"高利贷榨干了桂东农民的血汗","力耘","民主:桂林版","1946","第17期","9-10","桂林"
"国民党法西斯份子竟庇护德国纳粹和留用日人","民主:桂林版","1946","第17期","3",NA,"桂林"
"一周间:“谈，停，谈”的第一步","民主:桂林版","1946","第30期","2",NA,"桂林"
"以文化建设纪念双十吧","樸","民主:桂林版","1946","第27期","5","桂林"
"关于联合国大会","民主:桂林版","1946","第30期","1",NA,"桂林"
"中国当前的经济危机(续完):附表","王向凡","民主:桂林版","1946","第22期","8-9","桂林"
"介绍“民主问题讲话”","力戈","民主:桂林版","1946","第18期","9","桂林"
"一周间:希拉内战","民主:桂林版","1946","第34期","2",NA,"桂林"
"“接收”后的“伟绩”","民主:桂林版","1946","第15期","7",NA,"桂林"
"“九·一八”不能再度出现","民主:桂林版","1946","第25期","1",NA,"桂林"
"民主和三民主义","金华","民主:桂林版","1946","第15期","8-9","桂林"
"实行警管区制在上海","小芒","民主:桂林版","1946","第14期","12","桂林"
"民主政治与民主教育","邓初民","民主:桂林版","1946","第30期","7-8","桂林"
"我们要争取主权的独立","金人","民主:桂林版","1946","第24期","7","桂林"
"缩军，征兵与和平","民主:桂林版","1946","第33期","1，3",NA,"桂林"
"一周间:一面倒的外交政策","民主:桂林版","1946","第35期","5",NA,"桂林"
"历史的教训","民主:桂林版","1946","第27期","1-2",NA,"桂林"
"请愿:[诗歌]","铁汉","民主:桂林版","1946","第32期","8","桂林"
"五人小组会议","民主:桂林版","1946","第23期","1",NA,"桂林"
"谁守法?谁违法?谁合法?谁非法?","民主:桂林版","1946","第27期","12",NA,"桂林"
"一周间:正式出卖领空权","民主:桂林版","1946","第35期","4-5",NA,"桂林"
"饥民进行曲","波痕","民主:桂林版","1946","第16期","10","桂林"
"英国的对外政策","黄春生","民主:桂林版","1946","第28期","6","桂林"
"凯旋(续一)","王时颖","民主:桂林版","1946","第22期","10-11","桂林"
"“二五减租”","阳干","民主:桂林版","1946","第35期","7","桂林"
"告洋状","民主:桂林版","1946","第14期","5",NA,"桂林"
"中国民主同盟政协代表对当前时局发表书面谈话:制止内战重开政协挽救危局:政治不民主是因，武力党争只是果","民主:桂林版","1946","第18期","2",NA,"桂林"
"不平等条约的翻身:略论“内河航行权”的开放","张西超","民主:桂林版","1946","第13期","2","桂林"
"今年“七七”的感想","张西超","民主:桂林版","1946","第15期","4","桂林"
"窒息中的山城","白蘋","民主:桂林版","1946","第32期","10-11","桂林"
"“七七”二愿","毕来","民主:桂林版","1946","第15期","4","桂林"
"要坚决完成我们的使命","徐寅初","民主:桂林版","1946","第23期","4","桂林"
"中美商约平议","许虚","民主:桂林版","1946","第32期","4","桂林"
"如何照顾全民的利益:也请为中小地主作想","牧梓","民主:桂林版","1946","第24期","9","桂林"
"“七七”","匀田","民主:桂林版","1946","第15期","4","桂林"
"好战者必自食其果","许虚","民主:桂林版","1946","第22期","5","桂林"
"蒋主席何厚于川民","民主:桂林版","1946","第18期","12",NA,"桂林"
"中国民主同盟招待新闻记者谈话","民主:桂林版","1946","第35期","2-3",NA,"桂林"
