"title","author","journal","year","vol","page","place"
"人民解放軍總部公佈：大反攻三個月光輝戰績：共殲蔣軍二十八萬二千餘，斃傷俘將級軍官三十九名，戰塲起義蔣軍達一萬五千（新華社陝北廿八日電）","群众","1947","第41期","8",NA,"香港"
"乾爸爸逗耍乾兒子：[漫畫]","平江","群众","1947","第30期","3","香港"
"黃水猛戰：[漫畫]","安尼","群众","1947","第35期","13","香港"
"解放區的對外貿易","季眞","群众","1947","第22期","14","香港"
"讀者與編者：“讀後轉贈他人”","李國樹","群众","1947","第37期","23","香港"
"從人生悲劇談到青年的苦悶","林煥成","群众","1947","第35期","14-16","香港"
"社論：紀念雙十節","群众","1947","第37期","1-2",NA,"香港"
"茶亭雜話：死了這條心吧","汪老吉","群众","1947","第42期","19-20","香港"
"友聲：有關中國土地法大綱的幾個問題","孟南","群众","1947","第45期","16-17","香港"
"對土地法的觀感","陸詒","群众","1947","第41期","16","香港"
"信箱：依靠誰來實現民主政治：關於任鴻雋先生的“今後國家的出路”","李一鳴","群众","1947","第13期","22-23","香港"
"東北與江南（附圖）","朝新","群众","1947","第40期","9-10","香港"
"爲了和平民主，我們不怕坐牢（開封通訊）：記“五·二八”河南大學大逮捕","羣聲","群众","1947","第22期","12-13","香港"
"走向長期抗爭（重慶通訊）：記重慶學生抗暴愛國運動","余不懈","群众","1947","第7期","21","香港"
"短評：這樣的“新生活”","默","群众","1947","第9期","8","香港"
"當心滑頭藥","司徒潮","群众","1947","第9期","4","香港"
"茶亭雜話：與火山鬥爭","汪老吉","群众","1947","第36期","11","香港"
"讀者與編者：如此“志願兵”","陳一丁","群众","1947","第34期","22","香港"
"俘獲蔣軍將級軍官名單","群众","1947","第4期","11",NA,"香港"
"愛用國貨血案（上海通訊）（附圖）","陳新","群众","1947","第4期","16","香港"
"歐遊漫記：英國人民永遠不會忘記──火（附照片）","寜一","群众","1947","第47期","17-18","香港"
"英國友人的呼聲（解放日報一日社論）","群众","1947","第3期","8",NA,"香港"
"短評：再也没有用了","群众","1947","第40期","8",NA,"香港"
"評解放右家莊之捷（附照片）（新華社晉察冀十六日電）","蔣","群众","1947","第43期","2-3","香港"
"人民觧放軍大舉反攻（新華社社論）：陳毅將軍：[照片]","群众","1947","第34期","3",NA,"香港"
"友聲：我對於中國土地法大綱的一個看法（鄧初民教授在新文字學會講）","鄧初民 歐耀煌","群众","1947","第42期","10-11","香港"
"工人們前進了一步（上海通訊）","余元","群众","1947","第40期","17","香港"
"讀者與編者：心裡的希望","羽林","群众","1947","第31期","17-18","香港"
"“耕者有其田”與愛國民主革命","方方 夏","群众","1947","第40期","1-3","香港"
"茶亭雜話：親疏嫡庶之間","汪老吉","群众","1947","第43期","11","香港"
"內外線的有機結合","朝新","群众","1947","第42期","5-6","香港"
"紀念“八四”烈士：葉挺夫人及其女公子：[照片]","群众","1947","第10期","17",NA,"香港"
"又一筆血債：悼麥新同志","李林","群众","1947","第25期","17-18","香港"
"中原人民的災難與救星","張鐵夫","群众","1947","第36期","9","香港"
"星星之火可以燎原：紀念十月革命卅週年","群众","1947","第42期","3-4",NA,"香港"
"“蔣根”必須挖乾淨","吳楠","群众","1947","第46期","3-4","香港"
"十月份解放軍戰績：殲俘蔣軍十七萬人，俘將級軍官廿一名，得失相對我佔縣城三十二座（新華社陝北二十二日電）","群众","1947","第44期","2",NA,"香港"
"蔣介石求援的手：[漫畫]","葉菲","群众","1947","第22期","4","香港"
"新華社社論：全力準備總反攻：紀念五一節","群众","1947","第15期","3-4",NA,"香港"
"短評：日本賠償","群众","1947","第36期","10",NA,"香港"
"茶亭雜話：反悔己經遲了","汪老吉","群众","1947","第36期","11","香港"
"短評：“和平團結”","群众","1947","第46期","9",NA,"香港"
"法意民主勢力的大鬥爭","鐵生","群众","1947","第44期","13-14","香港"
"歐遊漫記：法國工人與第四共和（上）","寜一","群众","1947","第41期","10-11","香港"
"瞿秋白同志的文藝工作","成竅","群众","1947","第21期","10","香港"
"蔣美在台灣的陰謀（台北通訊）","志中","群众","1947","第37期","21","香港"
"好戰將軍的末路！：[漫畫二幅]","群众","1947","第6期","9",NA,"香港"
"第一號戰犯岡村寧次指揮蔣軍進攻解放軍：人民解放軍總部發言人揭露蔣介石罪恶","群众","1947","第21期","4",NA,"香港"
"歐遊漫記：鉄托和新南斯拉夫（附照片）","寧一","群众","1947","第32期","15-16","香港"
"讀者與編者：關於婦女解放","坎人","群众","1947","第31期","18","香港"
"畧論當前農村武裝鬥爭的幾個問題","星星","群众","1947","第20期","9-12","香港"
"翻了身的工人：察哈爾龍烟厰工人武裝起義，響應八路軍：[照片]","群众","1947","第14期","13",NA,"香港"
"法國政局的一個側面：記社會黨全國代表大會（巴黎通訊）","劉每","群众","1947","第33期","15","香港"
"茶亭雜話：一套戲法","汪老吉","群众","1947","第35期","21","香港"
"解放區縱横行（三）","雲尼·李東白 安娜·史特朗","群众","1947","第29期","22-23","香港"
"新華社評論：蔣介石解散民盟","夏","群众","1947","第42期","1","香港"
"讀者與編者：關於連環圖畫","丁萌","群众","1947","第33期","22","香港"
"飢餓的野火燒到西南（昆明通訊）","胡德明","群众","1947","第19期","17-19","香港"
"蜉蝣撼大樹：[漫畫]","蘆衣","群众","1947","第28期","3","香港"
"今日廣西（桂林通訊）","歲寒","群众","1947","第23期","21","香港"
"群衆中來：暴風雨將襲擊廣州","谷","群众","1947","第7期","15","香港"
"短評：蔣軍掘堤待汎的罪行","群众","1947","第25期","6",NA,"香港"
"自力更生的助學熱潮（南京通訊）","蕭露","群众","1947","第35期","14-16","香港"
"中暹勞工的大團結（曼谷通訊）","葉萌","群众","1947","创刊号","19-21","香港"
"茶亭雜話：“諷刺”之爲用","汪老吉","群众","1947","第47期","16","香港"
"最後掙扎：[漫畫]","文魁","群众","1947","第17期","6","香港"
"短評：米漲百物漲","群众","1947","第35期","8",NA,"香港"
"“皇城”的拉丁（南京通訊）","棘茜","群众","1947","第32期","9-10","香港"
"中共中央委員會公佈：中國土地法大綱及其决議","路","群众","1947","第39期","1","香港"
"人們企待着天明（上海通訊）","蘆葦","群众","1947","第37期","16","香港"
"國際青年代表團在緬甸（仰光通訊）","石崗","群众","1947","第15期","20-21","香港"
"記燕大近事（北平通訊）：張羣在燕京","魯光 丁一","群众","1947","第38期","18","香港"
"記國際婦聯第四次執委會（巴黎通訊）","江楓","群众","1947","第48期","15-16","香港"
"短評：“秩序井然”","群众","1947","第33期","6-7",NA,"香港"
"中國共產黨中央委員會發佈紀念“七七”十週年對時局口號","薛","群众","1947","第24期","1","香港"
"馬鞍圍慘案（惠陽通訊）","桐廬","群众","1947","第24期","19-20","香港"
"短評：祝泛亞洲會議","群众","1947","第10期","11",NA,"香港"
"社論：蔣介石急了","薛","群众","1947","第13期","1","香港"
"說自力更生","沈友谷","群众","1947","第34期","13-14","香港"
"美式裝備哪裡去了：[畫圖]","安尼","群众","1947","第43期","16","香港"
"讀者與編者：粤漢路大舞弊","孟雄飛","群众","1947","第34期","22","香港"
"解放區是這樣掀起了土地改革運動的","小雲","群众","1947","第40期","6-7","香港"
"沉着穩重的上海學運（上海通訊）","愚君","群众","1947","第13期","21","香港"
"總動員與總崩潰（新華社七月十三日社論）","群众","1947","第25期","4-5",NA,"香港"
"東北解放區鄉村速寫：翻了身的老百姓","石銘","群众","1947","第3期","15-16","香港"
"人民解放軍總部公佈：全年敵我損失比較","群众","1947","第29期","5",NA,"香港"
"最後掙扎：[畫圖]","安尼","群众","1947","第46期","8","香港"
"黄河南岸人民的仇恨和渴望","村田銘山","群众","1947","第27期","13","香港"
"茶亭雜話：是這樣的“大選”","汪老吉","群众","1947","第44期","16","香港"
"讀者與編者：應否讀古文","黄學仁","群众","1947","第40期","22-23","香港"
"社論：袁世凱的死路","琳","群众","1947","第15期","1","香港"
"短評：“謝罪”與感恩","群众","1947","第20期","2-3",NA,"香港"
"“你__想耍什麼？”：[漫畫]","特偉","群众","1947","第25期","2","香港"
"社論：絕望的叫喊","薛","群众","1947","第22期","1","香港"
"一年來蔣管區學生愛國民主運動","群众","1947","第47期","11-13",NA,"香港"
"社論：魏德邁走了","薛","群众","1947","第31期","1-2","香港"
"蔣軍能改變什麽呢？","朝新","群众","1947","第27期","10-11","香港"
"人民的武力一定勝利","南君 路","群众","1947","第30期","1-2","香港"
"新華社記者：評人民解放軍三個月戰績","群众","1947","第18期","8-9",NA,"香港"
"大獨裁者的故事：[漫畫多幅]","特偉","群众","1947","第32期","17-18","香港"
"廣州稅重捐苛（廣州通訊）","阡人","群众","1947","第14期","18-19","香港"
"短評：是審判日本戰犯嗎？","群众","1947","第27期","4",NA,"香港"
"覄信：本港超千先生：蘇聯的國徽與國旗，照憲法的規定……","群众","1947","第37期","23",NA,"香港"
"努力，更努力！：紀念三八婦女節","何香凝","群众","1947","第6期","11","香港"
"短評：向法西斯跨一大步","群众","1947","第23期","14",NA,"香港"
"讀者與信箱：所謂肅清貪污","白在宣","群众","1947","第32期","22","香港"
"從陝北勝利談起","朝新","群众","1947","第32期","13-14","香港"
"岡村寧次是什麼人？：誰在利用日俘進攻人民？","群众","1947","第21期","3-4",NA,"香港"
"囘憶李、聞两先生","周鋼鳴","群众","1947","第25期","15-16","香港"
"耕者有其田（下）：解放區縱橫行","史特朗 鍾懷","群众","1947","第35期","19-20","香港"
"羣衆中來公務員要被逼死了","旨遠","群众","1947","第3期","16","香港"
"紀念辛亥革命要打倒中山先生的叛徒蔣介石：吳玉章同志：[照片]","群众","1947","第38期","5",NA,"香港"
"茶亭雜話：頑童與惡丐","汪老吉","群众","1947","第39期","19","香港"
"蔣介石：紙老虎!：[漫畫]","葉菲","群众","1947","第19期","9","香港"
"槍：這槓槍是我的槍……：[詩歌]","馬佐平","群众","1947","第2期","13","香港"
"船頭上跑馬：[漫畫]","蘆衣","群众","1947","第24期","10","香港"
"挖起窮根安富根（哈爾濱通訊）","雷華","群众","1947","第34期","19-20","香港"
"軍事統制在美國（紐約通訊）","季方","群众","1947","第9期","15-18","香港"
"翻了身的工人（附照片）","莫雨林","群众","1947","第14期","12-13","香港"
"親如家人的解放區軍民：（右圖）老百姓請戰士吃飯：[照片]","群众","1947","第17期","11",NA,"香港"
"分賍不匀：[漫畫]","安尼","群众","1947","第41期","21","香港"
"讀者與編者：于子三决不是自殺","群众","1947","第43期","23",NA,"香港"
"短評：快到頭了","群众","1947","第45期","9",NA,"香港"
"蔣介石的悲鳴與掙扎：關于蔣介石“剿匪”戰役之檢討","陳士渠","群众","1947","第21期","5-6","香港"
"祖國土地上的新人物（解放區報導）","季眞","群众","1947","第31期","23","香港"
"人民解放軍總部發表公報：全面愛國自衛戰爭一年來各戰塲戰績統計：全年各區殲敵分別統計（附圖）","群众","1947","第28期","8-10",NA,"香港"
"短評：是誰的代理人和代言人？","群众","1947","第27期","4",NA,"香港"
"大獨裁者的故事：[畫圖多幅]","特偉","群众","1947","第40期","15-16","香港"
"紀念辛亥革命要打倒中山先生的叛徒蔣介石（附照片）","吳玉章","群众","1947","第38期","5-6","香港"
"短評：失寵的小老婆","群众","1947","第17期","14-15",NA,"香港"
"短評：不要這種海軍","群众","1947","第14期","8",NA,"香港"
"大別山區見短長：蔣軍新部署、風暴尚未來……","朝新","群众","1947","第46期","7-8","香港"
"“三八”節感言（附照片）","蘇惠","群众","1947","第6期","16-17","香港"
"茶亭雜話：一年與十年","汪老吉","群众","1947","第32期","17-18","香港"
"短評：學運在繼續中","群众","1947","第32期","12",NA,"香港"
"新華社社論：破車不能再開：評第四屆第三次參政會","群众","1947","第20期","3-5",NA,"香港"
"短評：末日的瘋狂","群众","1947","第15期","2",NA,"香港"
"“永遠立于大衆立塲”的導師：紀念韜奮先生","洪遒","群众","1947","第25期","13-14","香港"
"短評：戳穿賣國賊的假面具","群众","1947","第9期","7",NA,"香港"
"苛雜下的商業（附圖）","懷庶","群众","1947","第10期","13-14","香港"
"短評：法帝國主義者的陰謀","群众","1947","第34期","10",NA,"香港"
"爲純潔黨的組織而鬥爭：晉綏日報十一月廿七日社論","群众","1947","第47期","2-3",NA,"香港"
"短評：歡迎世界靑年代表團","群众","1947","第14期","8-9",NA,"香港"
"讀者與編者：是誰殺了她","儕文","群众","1947","第33期","21-22","香港"
"北江的民變","方明","群众","1947","第20期","23","香港"
"詩與畫：秋風黄葉落","吕劍 蘆衣","群众","1947","第9期","18","香港"
"論“變天思想”","荃麟","群众","1947","第33期","11-12","香港"
"短評：司徒先生可以休矣！","群众","1947","第42期","2",NA,"香港"
"歐洲九國共產黨會議公報：關於各國共產黨交換經驗及配合行動的决議","群众","1947","第38期","18",NA,"香港"
"讀者與編者：好一個“玩笑”","則鳴","群众","1947","第34期","22","香港"
"如大旱之望雲霓（武漢通訊）","道明","群众","1947","第48期","18","香港"
"新的農民（解放區報導）","史特朗 文珊","群众","1947","第48期","20-22","香港"
"短評：聯總即将結束","群众","1947","第40期","8",NA,"香港"
"毛澤東論世界局勢（附圖、照片）","史特朗","群众","1947","第19期","7-10","香港"
"保證農村鬥争勝利開展","星星","群众","1947","第13期","7-8","香港"
"茶亭雜話：天快亮了","汪老吉","群众","1947","第35期","21","香港"
"短評：反對美海軍“大演習”","群众","1947","第36期","10",NA,"香港"
"紀念九一：貫澈爲人民服務的精神（薪華社社論）","群众","1947","第32期","7-8",NA,"香港"
"茶亭雜話：going， going","汪老吉","群众","1947","第46期","18","香港"
"前進中的美國人民","(美)E·丹尼斯","群众","1947","第9期","9-12","香港"
"信箱：歡迎批評和建議","丹","群众","1947","第9期","12","香港"
"從俘虜口中看蔣軍士氣","紀鴻","群众","1947","第4期","9-10","香港"
"武漢近貌","海山","群众","1947","第24期","8-9","香港"
"論魯豫之戰","朝新","群众","1947","第25期","17-18","香港"
"我們在創造歷史：記昆明同學“六·二”大遊行","羅廣","群众","1947","第21期","16-17","香港"
"中國共產黨爲什麽而奮鬥？","沈友谷","群众","1947","第23期","7-10","香港"
"五·二十大遊行（南京通訊）","蘇健","群众","1947","第18期","14-15","香港"
"和平的烟幕：[漫畫]","葉菲","群众","1947","第19期","2","香港"
"親如家人的解放區軍民：（下圖）“歡迎你們，英勇的八路軍！”：[照片]","群众","1947","第17期","11",NA,"香港"
"可怕的東洋貨（上海通訊）","沈啓文","群众","1947","第30期","17","香港"
"“管”不住，“制”得牢!：[漫畫]","群众","1947","第7期","5",NA,"香港"
"蛇鼠横行的“大夏”（上海通訊）","秦蕪","群众","1947","第44期","21","香港"
"短評：污辱了“賢達”兩字（附圖）","群众","1947","第2期","4",NA,"香港"
"人民解放軍戰績統計","群众","1947","第26期","7",NA,"香港"
"俘虜在解放區（續完）","林賽","群众","1947","第40期","20-21，23","香港"
"學生？囚徒？：[漫畫]","葉菲","群众","1947","第17期","4","香港"
"我們沒有失敗","一個警察","群众","1947","第37期","14-15","香港"
"茶亭雜話：吹難不吹更難","汪老吉","群众","1947","第40期","15-16","香港"
"美國救得了命嗎？","喬木","群众","1947","第45期","2-6","香港"
"老百姓的錢都到哪裏去了？：[漫畫]","群众","1947","第22期","9",NA,"香港"
"南北勝利交相輝映","朝新","群众","1947","第35期","3-4","香港"
"豫陜鄂形勢圖","群众","1947","第45期","12",NA,"香港"
"如此“大捷”：[漫畫]","念寧","群众","1947","第24期","1","香港"
"茶亭雜話：知與不知","汪老吉","群众","1947","第37期","19-20","香港"
"到南京去要飯吃（上海通訊）","錢甄","群众","1947","第18期","18","香港"
"祝文藝節","馮乃超","群众","1947","第15期","16-17","香港"
"災情遍蔣區","懷庶","群众","1947","第26期","22-23","香港"
"短評：抗議聯總的錯誤","群众","1947","第28期","12",NA,"香港"
"短評：匪帮就是匪帮","群众","1947","第40期","8",NA,"香港"
"隴海鉄路__戰圖：[畫圖]","群众","1947","第43期","5",NA,"香港"
"短評：李濟深將軍的嚴正聲明","群众","1947","第30期","6",NA,"香港"
"讀者與編者：向蔣介石討債討人","群众","1947","第36期","22",NA,"香港"
"中國人民解放軍總部頒佈當前時局口號：中國人民解放軍訓令（一九四七年十月十日）：中國人民解放軍各級軍政首長同志們！……","群众","1947","第38期","3",NA,"香港"
"中共中央發言人評美國繼續以軍火供給蔣政府","群众","1947","第24期","11",NA,"香港"
"親如家人的解放區軍民：二、感謝父老的慰勞：[照片]","群众","1947","第17期","11",NA,"香港"
"短評：“寧願”挨打","群众","1947","第33期","7-8",NA,"香港"
"堅决的站到人民方面來！","卓芸","群众","1947","第44期","3-5","香港"
"短評：“九一八”","群众","1947","第34期","10",NA,"香港"
"忙壞了奴才們：[畫圖]","念寧","群众","1947","第27期","2","香港"
"窮途末路，倒行逆施！：[漫畫]","葉菲","群众","1947","第20期","4","香港"
"短評：朱家驊忙的什麼","群众","1947","第31期","6",NA,"香港"
"天南地北：孩子們的搶米演習","群众","1947","第19期","22",NA,"香港"
"讀者與編者：看這些特務學生","歐閔南","群众","1947","第43期","24","香港"
"吃人的歷史該結束了","公望","群众","1947","第19期","21","香港"
"社論：魏蔣雙簧戲","琳","群众","1947","第32期","1","香港"
"長春：攻反的軍聯主民：[漫畫]","__衣","群众","1947","第20期","13","香港"
"在一個新興的國家裡（南斯拉夫通訊）：劉寧一同志在布拉格群衆大會上講話：[照片]","群众","1947","第28期","18",NA,"香港"
"讀書雜記：關于孔夫子","封風","群众","1947","第34期","19-20","香港"
"大鈔浮沉圖錄：[漫畫多幅]","特偉","群众","1947","第47期","15-16","香港"
"“內戰不止，行動不止！”（北平通訊）：記五月廿日以後北平學生運動","穎梅","群众","1947","第19期","17-19","香港"
"從學生運動中所看到的","沈友谷","群众","1947","第18期","11-13","香港"
"讀者與編者：登記”戰爭罪犯“","張新英","群众","1947","第41期","22","香港"
"短評：用不着“煽動”","群众","1947","第7期","3",NA,"香港"
"“無濟於事”：[漫畫]","蘆衣","群众","1947","第25期","3","香港"
"論歐洲共產黨宣言","喬木","群众","1947","第39期","7-9，13","香港"
"歐遊漫記：季米特洛夫的礦工","寧一","群众","1947","第43期","20-21","香港"
"“聯防”能防得住嗎？","朝新","群众","1947","第44期","11","香港"
"“天府之國”的農村（重慶通訊）","醒華","群众","1947","第3期","13-14","香港"
"讀者與編者：催人欲嘔的秒科的撒嬌","群众","1947","第35期","22",NA,"香港"
"短評：法西斯“聯盟運動”","群众","1947","第45期","9",NA,"香港"
"第三次經濟風暴與張羣的經濟辦法","許滌新","群众","1947","第24期","6-9","香港"
"短評：注意台灣！","群众","1947","第29期","2-3",NA,"香港"
"短評：柯克到廣州幹什麼？","群众","1947","第43期","9",NA,"香港"
"短評：菲律濱也看不起蔣介石","群众","1947","第17期","15-16",NA,"香港"
"三千萬人民的舵手：聶榮臻將軍（附照片）","荀寰","群众","1947","第3期","19-20","香港"
"都給大砲“吃光”了：[漫畫]","葉菲","群众","1947","第19期","18","香港"
"讀者與編者：荒唐可笑的“罪證”","徐良","群众","1947","第44期","22","香港"
"記武大“六一”慘案：腦漿进裂而慘死之王志澄同學：[照片]","群众","1947","第21期","13",NA,"香港"
"迎接大反攻","方方 薛","群众","1947","第35期","1-2","香港"
"蔣軍才是土匪（增城通訊）","戈雲","群众","1947","第41期","20-21","香港"
"杜門魯的妄想：[漫畫]","葉菲","群众","1947","第15期","4","香港"
"朱家驊在故都學府（北平通訊）","田家","群众","1947","第32期","11","香港"
"時評：“象徵”援蔣與軍事援蔣","群众","1947","第48期","6",NA,"香港"
"讀者與編者：粤贛邊的人民武裝","廖方明","群众","1947","第33期","22","香港"
"烟台：新社會的觀察台","許乃爾遜","群众","1947","第21期","22-23","香港"
"茶亭雜話：胆之怯","汪老吉","群众","1947","第45期","18","香港"
"歐遊漫記：我會見了季米特洛夫同志","寧一","群众","1947","第33期","13-14","香港"
"讀者與編者：一個聲明","群众","1947","第35期","23",NA,"香港"
"我對於土地法大綱的看法","黃藥眠","群众","1947","第43期","13-14","香港"
"天下太平？：[畫圖]","葉菲","群众","1947","第21期","16","香港"
"短評：何必充胖子","默","群众","1947","第7期","4","香港"
"往那兒去去？：[畫圖]","丁華","群众","1947","第27期","10","香港"
"短評：馮玉祥將軍的聲明","群众","1947","第20期","1",NA,"香港"
"”總動員“就是總搶刦","許滌新 琳","群众","1947","第25期","1-3","香港"
"新中國知識份子的典型：紀念鄒、陶、聞、李四位先生：陶行知先生：[照片]","群众","1947","第25期","11",NA,"香港"
"記上海學生助學總推銷（上海通訊）","李琪","群众","1947","第32期","13-14","香港"
"美國與聯合國","喬木","群众","1947","第35期","9-11","香港"
"茶亭雜話：馬歇爾難言之隱","汪老吉","群众","1947","第43期","10","香港"
"信箱：請地下個决心吧","群众","1947","第7期","22-23",NA,"香港"
"新生代：上海市學生運動報導之二","巨響","群众","1947","第24期","21-22","香港"
"解放區縱横行（一）","雪尼·李東白 安娜·史特郎","群众","1947","第27期","18，21-23","香港"
"人民解放軍怎樣對待俘虜：總答蔣軍被俘人員的家屬","群众","1947","第36期","12-13",NA,"香港"
"于子三怎麽死的？（杭州通訊）","黃沉","群众","1947","第42期","14-15","香港"
"從東北到魯西","朝新","群众","1947","第24期","10-11","香港"
"短評：馬寅初被免職","群众","1947","第22期","6-7",NA,"香港"
"短評：什麼話！？","群众","1947","第31期","6",NA,"香港"
"魏德邁曾在中國幹了些什麽？","群众","1947","第27期","3",NA,"香港"
"人民解放軍總部公佈大反攻四個月偉大戰績：共殲俘蔣軍四十三萬六千：斃俘將級軍官六十四名，解放縣城二百三十五座（新華社陝北二十二日電）","群众","1947","第44期","1",NA,"香港"
"法國市議會選舉（巴黎通讯）","劉每","群众","1947","第43期","22","香港"
"論法國局勢和統一戰線問題","多列士","群众","1947","第46期","10-13","香港"
"短評：反對毒殺青年","群众","1947","第6期","2",NA,"香港"
"“老爺，還不給賞錢嗎？”：[漫畫]","群众","1947","第7期","7",NA,"香港"
"德國問題的癥結","F·皮得凱恩","群众","1947","第7期","9-10","香港"
"賣給不識貨者：[漫畫]","米谷","群众","1947","第7期","17","香港"
"花盆山：[詩歌]","呂劍","群众","1947","第7期","19-20","香港"
