"title","author","journal","year","vol","page","place"
"论民主自由与社会主义","丁洪範","主流","1948","第18期","14-15","南京"
"万方多难望主流(四封响应文件)","主流","1948","第22期","17-19",NA,"南京"
"论当今知识份子之不容偏差与落伍","刘文礼","主流","1948","第18期","12-13","南京"
"粗描近百余年来社会主义思潮的细波巨浪与流向","楊戎","主流","1948","第23期","14-17","南京"
"把“不流血革命”的思想灌输到劳工劳农的脑海里去!","胡私講 彭蘭生","主流","1948","第13期","21-22","南京"
"二十世纪五十年代的政治思潮","羅夢册 伽赐","主流","1948","第21期","1-4","南京"
"世界在变:主流漫画","蒋无逆","主流","1948","第19期","19","南京"
"看官倷制度下的越级陈诉处分","小石","主流","1948","第21期","16-18","南京"
"天下乌乎往?:代卷头语","主流","1948","第14/15期","1-2",NA,"南京"
"解开二千年来阻碍中国社会进步的死结","晏公俠","主流","1948","第20期","1-6","南京"
"万方多难望主流(各方来件):祝中国民主自由社会主义学会成立","刘超武","主流","1948","第18期","5-11","南京"
"三优与四育政治论民主自由社会主义的科学基础","范谦衷","主流","1948","第19期","6-9","南京"
"和夔门之内的民主自由社会主义者握手","曹文羣","主流","1948","第23期","11-14","南京"
"新自由主义者宣言:附插图","Wallace，H.A.","主流","1948","第14/15期","12-14","南京"
"再论不流血的革命","羅夢册","主流","1948","第23期","1-7","南京"
"万方多难望主流(十四封响应文件)","主流","1948","第19期","20-27",NA,"南京"
"新自由主义时代的到来","孙憲辉","主流","1948","第13期","20-21","南京"
"文学旧世界的崩解与新天地之发现","李维林","主流","1948","第20期","16-19","南京"
"中国之国之自我再认识兼及其改造之道与改造者","羅夢册","主流","1948","第13期","1-5","南京"
"我，一个信仰不流血革命的革命者不会向暴力低头，而暴力倒向我低头了","胡私","主流","1948","第23期","7-11","南京"
"论和平:附插图","Russell，B.","主流","1948","第14/15期","9-11","南京"
"瞻望人类的未来","周太玄","主流","1948","第14/15期","34-39","南京"
"自由主义者能做第三方面的主干吗?","马元青","主流","1948","第16期","8-11","南京"
"政治病源与文化诊断并评梁漱溟张东荪两先生的看法","司马懷","主流","1948","第13期","6-10","南京"
"论知识份子的两种型态","楊震羽","主流","1948","第16期","12-14","南京"
"万方多难望主流","主流","1948","第20期","20-23",NA,"南京"
"希望及早有一个社会主义的报纸出现","李立岩","主流","1948","第13期","23","南京"
"从学术自由论学术独立","楊震羽","主流","1948","第13期","11-13","南京"
"悲悼孙胡诚先生并向内战抗议!","主流","1948","第19期","5",NA,"南京"
"万方多难望主流(响应文件):中国民主自由社会主义在天山瀚海间","宋曼","主流","1948","第24期","13-15","南京"
"由我国农村经济本质及问题的分析评中美乡村建设栛定","叶克嵎","主流","1948","第21期","13-16","南京"
"万方多难望主流(八封响应文件)","主流","1948","第21期","18-23",NA,"南京"
"万方多难望主流(响应文件)","主流","1948","第23期","20-23",NA,"南京"
"共同负起时代的使命","楊文华","主流","1948","第18期","15-18","南京"
"社会进化的定律","叶源","主流","1948","第19期","10-13","南京"
"从新政府看国民党","白坚石","主流","1948","第18期","22-23","南京"
"一八四八至一九四八年的文学主流","李维林","主流","1948","第22期","9-13","南京"
"西欧的“第三方面势力”","(英)Crossman，R.H.S. 健飞","主流","1948","第17期","13-15","南京"
"历史的现阶段","Toynbee，A.F.","主流","1948","第14/15期","15-17","南京"
"向贫穷与疾病宣战!","王任重","主流","1948","第21期","4-6","南京"
"吊四平!悼开封!兼论解放·保卫·与毁灭!","羅夢册","主流","1948","第19期","1-5","南京"
"我们所呼唤的时代已经到来","司马懷冰","主流","1948","第17期","6-7","南京"
"中国民主自由社会主义学会成立宣言","主流","1948","第17期","1-5",NA,"南京"
"世界暴动·法西斯复活与民主自由社会主义的国际","白坚石","主流","1948","第13期","14-17","南京"
"中国民主自由社会主义革命之路","王任重","主流","1948","第17期","7-10","南京"
"三优与四育政治论民主自由社会主义的科学基础 (续十九号)","范谦衷","主流","1948","第20期","7-11","南京"
"看今日世界之偏流逆流与主潮:世界暴动法西斯蒂复活及民主自由社会主义之兴起(四月一日中央大学主潮社学术讲演会讲词)","羅夢册 秦京","主流","1948","第16期","1-3","南京"
"论人类思想人类制度不容再落在人类生产力量之后:附插图","羅夢册","主流","1948","第14/15期","18-30","南京"
"来件:时代苦难一页:南京下关难民专访记","谭无逸","主流","1948","第13期","18-19","南京"
"从南国的仿徨看世界之未来","孙憲辉","主流","1948","第20期","12-15","南京"
"费边社会与费边社会主义","彭定頤","主流","1948","第22期","6-9","南京"
"面对风暴迈进第二阶段","羅夢册","主流","1948","第24期","1-3","南京"
"从文学艺术的构型论其发展的流向","李维林","主流","1948","第21期","9-13","南京"
"费边社与费边社会主义(二续)","彭定颐","主流","1948","第23期","18-20","南京"
"总结第一场战役","李维林","主流","1948","第24期","3-7","南京"
"不自由勿寗死","楊间墨","主流","1948","第24期","7-10","南京"
"来件:我们要求“主流”负起汇合一代主流的大责","主流","1948","第16期","15-17",NA,"南京"
"念五四评学潮·展望民主自由社会主义运动","楊戎","主流","1948","第17期","17-19","南京"
"我们响应时代的呼唤","四百零四个大学生","主流","1948","第18期","1-4","南京"
"甘地路线与斯大林路线","楊戎","主流","1948","第16期","4-7","南京"
"西欧联盟与第三世界","李繼耳","主流","1948","第18期","18-21","南京"
"美国的第三党展望","Fuller，H. 透雲","主流","1948","第17期","16","南京"
"从民主政治论政党应有的政治道德","常能明","主流","1948","第19期","13-15","南京"
"社会主义与左倾的宗教","张寰","主流","1948","第22期","13-17","南京"
"从今日中国诸不同之政治势力政治路线看中国的前途","丁洪範","主流","1948","第22期","1-5","南京"
"论立法院","谭无逸","主流","1948","第19期","16-18","南京"
"时代的悲哀","雷海宗","主流","1948","第14/15期","31-33","南京"
"费边社会与费边社会主义（三续）","彭定颐","主流","1948","第24期","11-13","南京"
"论社会主义与社会主义者","Cole，G.D.H. 励刚","主流","1948","第21期","7-8","南京"
"出路:附插图","Einstein.A","主流","1948","第14/15期","3","南京"
"在成长中的中国第三方面力量","白坚石","主流","1948","第17期","10-12","南京"
"中国的出路","华岳高","主流","1948","第16期","17-19","南京"
"哲学与政治","欧阳澄節","主流","1949","第3/4期","14-19","南京"
"论人的重新认识","李中嚴","主流","1949","第2期","11-13","南京"
"经济平等与政治自由","李树动","主流","1949","第2期","5-7","南京"
"从人与世界的再发现看今日之新文艺复兴","李维林","主流","1949","第3/4期","1-7","南京"
"从时代主潮看世界及中国前途","羅夢册","主流","1949","第2期","1-4","南京"
"万方多难望主","傅啓民","主流","1949","第2期","19","南京"
"罗素论社会主义","歐阳澄","主流","1949","第2期","7-11","南京"
"我们对于中国土地改革的意见和主张:主流社土地问题研究委员会集体意见","丁正伟","主流","1949","第3/4期","8-13","南京"
"粗描近百余年来社会主义思潮的细波巨浪与流向","楊戎","主流","1949","第2期","13-19","南京"
"附件:让我们来促成一个新的革命运动","主流","1947","第1期","17-19",NA,"南京"
"费边社是怎样成长起来的","Shaw.G.B. 何蕴冰","主流","1947","第8期","5-10","南京"
"新革命运动要北平","楊时雨","主流","1947","第3期","15-17","南京"
"中国需要一个民主自由社会主义的政党","白坚石","主流","1947","第12期","10-13","南京"
"马克斯主义时代之过去费边主义时代之到来","羅夢册","主流","1947","第8期","1-4","南京"
"附件:新的时代新的认识:响应“让我们来促成一个新革命运动”的伟大号召","龙潜夫 曾進 向板","主流","1947","第4期","19-20","南京"
"费边主义研究","楊戎","主流","1947","第10期","9-12","南京"
"致英议会访华圑诸先生书","主流","1947","第10期","18-19",NA,"南京"
"论劳文的历史使命","张东前","主流","1947","第10期","22-23","南京"
"英国与正统派社会主义","Schumpeter，T.A. 莫闻天","主流","1947","第10期","16-17","南京"
"英国工党与内政改革","MURPHY.M.E 楊戎","主流","1947","第7期","9-12","南京"
"要实现和平非有强力的第三方面不可","丁洪範","主流","1947","第6期","4-6","南京"
"论中国的士，知识份子，与劳文","曹文羣","主流","1947","第11期","14-15","南京"
"中国应立即举办一次财产税:挽救财政危机平均社会财富","王任重","主流","1947","第11期","10-13","南京"
"我们需要一个什么样的国际","羅夢册","主流","1947","第11期","1-4","南京"
"二十七位英国工党议员寄给中国人民的贺年信","主流","1947","第2期","23",NA,"南京"
"劳文与社会主义","张文","主流","1947","第3期","13-14","南京"
"一代的意志与行动(代发刊词)","主流","1947","第1期","1-3",NA,"南京"
"在民主自由社会主义的革命路上","李维林","主流","1947","第12期","21-23","南京"
"到政治民主经济平等的新社会之路","王迅雷","主流","1947","第11期","16-17","南京"
"文学艺术要革命中","李维林","主流","1947","第5期","11-14","南京"
"中产阶级的没落与劳文群之兴起","李繼耳","主流","1947","第9期","11-13","南京"
"论社会主义的经济","李繼耳","主流","1947","第5期","15-18","南京"
"我们抗议国营事业之出卖","歐阳澄","主流","1947","第7期","5-8","南京"
"记费边社六十周年纪念大会","主流","1947","第8期","11",NA,"南京"
"工业上的新人:智力劳动者在工业上的地位","Tawney.R.H. 楊震羽","主流","1947","第9期","14-17","南京"
"从毁灭中新生","傅奇","主流","1947","第6期","22-23","南京"
"报英国工党二十七位议员先生书","主流","1947","第2期","21-23",NA,"南京"
"我们的意见","交大鸣社","主流","1947","第5期","21","南京"
"和平革命者在三劳旗帜之下集结起来","丁洪範","主流","1947","第4期","1-4","南京"
"社会主义在世界的抬头","王任重","主流","1947","第2期","16-20","南京"
"历史的再认识","司马怀冰","主流","1947","第4期","5-9","南京"
"时代的进程:记新革命运动的诞生及其成长","李维林","主流","1947","第1期","14-16","南京"
"改造中国社会的第一步","李顯承","主流","1947","第3期","5-9","南京"
"经济人与社会人","Huxley.J 楊戎","主流","1947","第6期","7-14","南京"
"民主主义的政治与社会主义的经济","羅夢册","主流","1947","第2期","1-5","南京"
"以不流血的革命推开新时代之门","羅夢册","主流","1947","第3期","1-4","南京"
"附件:读者之声","主流","1947","第3期","18-19",NA,"南京"
"到世界社会义之新路","Renner.K 王任重","主流","1947","第4期","14-18","南京"
"我们需要一个民主自由社会主义的报纸","楊戎","主流","1947","第12期","19-20","南京"
"反国营事业出售论","王任重","主流","1947","第6期","15-19","南京"
"从中国历史看当代革命的主流","選知","主流","1947","第4期","10-13","南京"
"二十年来中国学术思潮总批判:由五四运动到新革命运动","冯達生","主流","1947","第1期","7-10","南京"
"论经济平等与政治民主之不容偏废","石若望","主流","1947","第8期","12-15","南京"
"世界需要一个民主自由社会主义国际","司马懷冰","主流","1947","第12期","5-9","南京"
"经济末路。财政穷途","何时","主流","1947","第10期","13-15","南京"
"新革命运动与新革命者","羅夢册","主流","1947","第1期","4-6","南京"
"毁偶像!破岩穴!","易明","主流","1947","第8期","16-19","南京"
"看和平使者司徒雷登先生","艾荧","主流","1947","第2期","24-29","南京"
"论资本主义与社会主义","李繼耳","主流","1947","第3期","10-12","南京"
