"title","author","journal","year","vol","page","place"
"战局一周:东北战局突趋紧张","潮声","国讯","1947","第436期","2","上海"
"说亮话:国吊","黄炎培","国讯","1947","第434期","封1","上海"
"英美关系和西欧动向","石仲子","国讯","1947","第435期","4-5","上海"
"新闻人物:新任英国经济大臣克里浦斯(附图)","方芳","国讯","1947","第435期","5","上海"
"新闻人物偶拾:荷军推残华侨民主文化中被捕的名作家王任叔","方芳","国讯","1947","第429期","10-11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:琉球革命者坚主重返中国","M.H.","国讯","1947","第429期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:工商界检讨经济危机","M.H.","国讯","1947","第415期","8","上海"
"旧诗新话:哀尸吟","宗汝成 补斋","国讯","1947","第413期","7","上海"
"人民的世纪:马来亚人民反对政制修正书","M.H.","国讯","1947","第435期","11","上海"
"人民的世纪:印尼宣布对荷基本政策","M.H.","国讯","1947","第433期","11","上海"
"人民的世纪:美记者解答中国时事","M.H.","国讯","1947","第433期","11","上海"
"美国文化上的危机","小诃","国讯","1947","第430期","6","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:华莱士再斥美政策","M.H.","国讯","1947","第418期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:各方斥责荷对印尼政策","M.H.","国讯","1947","第424期","12","上海"
"新闻界之释迦牟尼:俞颂华先生(附照片)","黄炎培","国讯","1947","第436期","11","上海"
"读者之声:对日和约的感想","邵恒之","国讯","1947","第432期","12","上海"
"复刊词:本刊创刊于民国二十年十二月二十三日……","杨卫玉","国讯","1947","第411期","1","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:麦克米克评中国","M.H.","国讯","1947","第442期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:张文将军论“总动员”","国讯","1947","第424期","12",NA,"上海"
"论总动员令与中国大局:他山之石","席纳","国讯","1947","第422期","3-4","上海"
"经济气象台:生活指数是怎样编的?","流水","国讯","1947","第419期","8","上海"
"七月、今天集:[诗歌]","林维仁","国讯","1947","第422期","9","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:学联呼吁制止暴行","M.H.","国讯","1947","第440期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:援希委会揭发希腊暴行","M.H.","国讯","1947","第425期","11","上海"
"法国的经济改革运动:“欧洲建设新生活的故事”之一","(美)Barry，J. 文骊","国讯","1947","第437期","6","上海"
"上海杂志界联合宣言","国讯","1947","第444期","12",NA,"上海"
"团结世界各国，保障和平自由!:今日的联合国:联合国大会开幕:[照片]","国讯","1947","第426期","9",NA,"上海"
"人民的世纪:美共责马歇尔计划","M.H.","国讯","1947","第443期","11","上海"
"你号召了战争:八月十三日黎明五时作","沈钧儒","国讯","1947","第427期","4-5","上海"
"人民的世纪:大同学生要求制裁胡敦复","M.H.","国讯","1947","第432期","11","上海"
"无限的希望","张雪澄","国讯","1947","第444期","3","上海"
"新闻之窗:美国新党的领袖","国讯","1947","第435期","10-11",NA,"上海"
"说亮话:吃了砒霜药老虎","卫玉","国讯","1947","第429期","封1","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:亚利明论中国内战","M.H.","国讯","1947","第415期","8","上海"
"响应本刊经费公开建议","国讯","1947","第433期","3",NA,"上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:致公党正告魏德迈","M.H.","国讯","1947","第426期","11","上海"
"韬奋的三个特点(附照片)","卫玉","国讯","1947","第423期","4-5","上海"
"饥荒中的四川(重庆通讯)","华","国讯","1947","第414期","5","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:港九各界纪念民主烈士","M.H.","国讯","1947","第425期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:英新闻界建议保障新闻自由","M.H.","国讯","1947","第423期","12","上海"
"母亲的生日:记中华职业教育社三十周年纪念日","穆歌","国讯","1947","第413期","5","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:柏林举行人民大会","M.H.","国讯","1947","第444期","19","上海"
"夏利富丁给我的印象(附照片)","张演","国讯","1947","第442期","7","上海"
"英国的经济改革运动:“欧洲建设新生活的故事”之二","文骊","国讯","1947","第442期","10-11","上海"
"时事一周:“共产国际”复活了吗","石啸冲","国讯","1947","第435期","10","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:旅法侨胞同情学生","M.H.","国讯","1947","第424期","12","上海"
"中学毕业生何去何从","丁果","国讯","1947","第423期","3","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:东北人怀念张学良","M.H.","国讯","1947","第420期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:黄炎培辞参会驻委","M.H.","国讯","1947","第418期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:保障学业会成立","M.H.","国讯","1947","第430期","11","上海"
"战局一周:东北战场日趋激烈","潮声","国讯","1947","第435期","6","上海"
"新加坡:中国党争的镜子","鲍威尔 杨","国讯","1947","第433期","3","上海"
"中国的打算在那里?:正视开放对日贸易问题","王民","国讯","1947","第425期","2","上海"
"和平与生存","江问渔","国讯","1947","第417期","4-5","上海"
"印度的土邦问题","Sa 王民","国讯","1947","第443期","8-9","上海"
"战局一周:我们在上期战局一周内说……","潮声","国讯","1947","第443期","2-3","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:中大自治会改选遭殴打","M.H.","国讯","1947","第442期","11","上海"
"为黄任之先生七十华诞发起筹设“任之助学基金”缘起及办法","国讯","1947","第435期","12",NA,"上海"
"日本人民的民主斗争","皇甫梦觉","国讯","1947","第425期","4","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:华北学联抗议沈案覆判","M.H.","国讯","1947","第423期","12","上海"
"一周间时事研究提纲:第一口咬的是中国","石啸冲","国讯","1947","第422期","10","上海"
"人民的世纪:留美学生对国事的意见","M.H.","国讯","1947","第434期","11","上海"
"“为渊驱鱼，为丛驱爵，”何苦乃尔?、原来是这样“夜不闭户，路不拾遗”","刘庸孙 黄子谷","国讯","1947","第432期","10-11","上海"
"书报评介:“伟人华莱士”:金敦作，小鱼译","林丽","国讯","1947","第443期","12","上海"
"捉襟见肘的财政","李一雯","国讯","1947","第417期","3","上海"
"战后日本的经济结构","李正文","国讯","1947","第412期","6","上海"
"一周间时事研究提纲:杜鲁门主义适用于中国","石啸冲","国讯","1947","第420期","9","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:上海工协对时局宣言","M.H.","国讯","1947","第416期","8","上海"
"“独立”分治以后的印度(附图)","高歌","国讯","1947","第427期","8-9","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:张东荪谈当前时局","M.H.","国讯","1947","第421期","12","上海"
"一周间时事研究提纲:团结的斗争","石啸冲","国讯","1947","第417期","9","上海"
"有价值的县政改革","问渔","国讯","1947","第431期","2","上海"
"人民的世纪:马来亚民盟盟务发展","M.H.","国讯","1947","第433期","11","上海"
"英国地方选举后的政局动向","石仲子","国讯","1947","第440期","10-11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:北方教授呼吁和平","M.H.","国讯","1947","第416期","8","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:洪门民治党在港活动","光祖","国讯","1947","第412期","8","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:民主青年联盟重要决议","M.H.","国讯","1947","第431期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:学生工人声援印尼","M.H.","国讯","1947","第426期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:抗议荷军逮捕王任叔","M.H.","国讯","1947","第429期","11","上海"
"说亮话:一篇检查病体的报告","黄炎培","国讯","1947","第428期","封1","上海"
"琼崖·山水·人物(附照片)","梦飞","国讯","1947","第419期","9","上海"
"亚洲民族的觉醒:关于泛亚洲会议的总结","派拉图夫 陈时臬","国讯","1947","第428期","2-3","上海"
"魏德迈来华的使命","Rissin，L. 文骊","国讯","1947","第424期","4-5","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:西班牙游击运动增长","M.H.","国讯","1947","第422期","12","上海"
"为和平尽瘁的邵从恩先生(附照片)","潮声","国讯","1947","第416期","3","上海"
"苞桑随笔:自箴语(二)","抱一","国讯","1947","第425期","11","上海"
"和平老人邵从恩病渐愈了(附照片)","黄炎培","国讯","1947","第423期","4","上海"
"韬奋的三个特点:韬奋先生遗影:[照片]","国讯","1947","第423期","4",NA,"上海"
"人民的世纪:学联致函美国学生","M.H.","国讯","1947","第437期","11","上海"
"响应本刊经费公开建议(第七号)","国讯","1947","第435期","12",NA,"上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:“上法”的“五四”事件、抗暴联纪念“五四”宣言","M.H.","国讯","1947","第413期","8","上海"
"新闻之窗:缅甸独立与南亚防共阵线","柏舟","国讯","1947","第443期","7","上海"
"战局一周:最近几天的战局又呈此起彼伏的状态……","潮声","国讯","1947","第442期","2-3","上海"
"时事一周:战争贩子的阴谋","石啸冲","国讯","1947","第434期","10","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:旅美华侨成立和平民主联盟","M.H.","国讯","1947","第442期","11","上海"
"片山内阁的财政政策","石仲子","国讯","1947","第440期","8","上海"
"谜一样的越南政局(香港通讯)","学昌","国讯","1947","第432期","6","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:美进步公民斥罗城查禁书籍","M.H.","国讯","1947","第442期","11","上海"
"印尼共和国首都日惹之行(附照片)","Briggs，W. 王民","国讯","1947","第441期","7","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:职工团体联合宣言","M.H.","国讯","1947","第426期","11","上海"
"法币套取物资","贡白","国讯","1947","第412期","3","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:民盟南总谴责孙科、彭泽民不直孙科","M.H.","国讯","1947","第431期","11","上海"
"美国的黑人问题:美国内幕之三","王章麟","国讯","1947","第427期","10-11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:尼赫鲁反对外军在亚活动","M.H.","国讯","1947","第427期","11","上海"
"论美国对华贷款","Meng，C.Y.W. 王民","国讯","1947","第421期","5-6","上海"
"全世界的大债主:今日的美国:杜鲁门总统谒见其后台老板詹姆·班达盖斯特:[照片]","国讯","1947","第421期","9",NA,"上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:史特朗盛赞北朝鲜","M.H.","国讯","1947","第429期","11","上海"
"说亮话:拆穿楼板运动","黄炎培","国讯","1947","第427期","封1","上海"
"十年来我的双十节","黄炎培","国讯","1947","第434期","4-5","上海"
"马歇尔的攻势(一周时事提要)","石啸冲","国讯","1947","第431期","10","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:华莱士被逐周年演说","M.H.","国讯","1947","第431期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:王任叔被释放","M.H.","国讯","1947","第430期","11","上海"
"一周间时事研究提纲:失败的症结","石啸冲","国讯","1947","第421期","10","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:人权大会保障出版自由","M.H.","国讯","1947","第419期","11","上海"
"一周间时事研究提纲:露骨的反苏","石啸冲","国讯","1947","第419期","6","上海"
"会考与思想问题","张耀武","国讯","1947","第413期","7","上海"
"新闻人物偶拾:美日联姻中的来栖父女","方芳","国讯","1947","第428期","3","上海"
"一周间时事研究提纲:葫芦里面的药","石啸冲","国讯","1947","第425期","10","上海"
"联合起来:全中国的人民团体!:联合国情报部人民团体联络组向中国人民团体的广播词(一九四七年五月三十日于纽约)","邓钟韶琴","国讯","1947","第419期","2","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:大美晚报论和谈","M.H.","国讯","1947","第413期","8","上海"
"死灭的威胁:内战","宗文","国讯","1947","第417期","3","上海"
"新闻人物小志","令狐","国讯","1947","第423期","4-5","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:槟城妇联会的活动","M.H.","国讯","1947","第428期","10","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:印尼青年重申斗争决心","M.H.","国讯","1947","第441期","11","上海"
"人民的世纪:教师权利会函市参会","M.H.","国讯","1947","第433期","11","上海"
"现在我们必须做些甚么?","华莱士 文骊","国讯","1947","第429期","2-4","上海"
"于子三君之死(附照片)","Ling，F. 王民","国讯","1947","第440期","4-5","上海"
"人民的世纪:北大等校复课","M.H.","国讯","1947","第437期","11","上海"
"人民的世纪:民主作家巴人赴港","M.H.","国讯","1947","第437期","11","上海"
"论美国的新党运动","Masses，M. 晓笛","国讯","1947","第430期","2-3","上海"
"一班快车一个插曲:一位老参政员的私人笔记(之三)","方登朋","国讯","1947","第417期","4-5","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:张綗伯讲青年与学运","M.H.","国讯","1947","第415期","8","上海"
"旧诗新话:野老歌","补斋 张籍","国讯","1947","第424期","12","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:人民团体答覆魏使声明","M.H.","国讯","1947","第430期","11","上海"
"时代史诗欣赏小记","丁果","国讯","1947","第422期","9","上海"
"行矣!魏德迈(附照片)","卫玉","国讯","1947","第427期","4","上海"
"苏联职业教育之一面","茅盾","国讯","1947","第427期","6","上海"
"人民的世纪:美报评孙科谈话","M.H.","国讯","1947","第432期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:何香凝评李济琛事件","M.H.","国讯","1947","第416期","8","上海"
"一周间叶事研究提纲:分裂运动","石啸冲","国讯","1947","第413期","6","上海"
"谁说没有好公务员?","江问渔","国讯","1947","第420期","2","上海"
"新闻人物:全世界第一个女外长:鲍克夫人(附照片)","方芳","国讯","1947","第440期","12","上海"
"越南民主与反民主势力的对比","扬庶威","国讯","1947","第433期","8","上海"
"人民的世纪:反对对华贷款意见一般","M.H.","国讯","1947","第435期","11","上海"
"政治民主与经济民主:答读者投书","黄炎培","国讯","1947","第422期","2","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:港九各界声援学生","M.H.","国讯","1947","第417期","11","上海"
"战局一周:石庄撤守以后","潮声","国讯","1947","第440期","2-3","上海"
"旧诗新话:采地黄者","补斋 白居易","国讯","1947","第423期","6","上海"
"三十年颂:纪念中华职业教育社立社三十周年","国讯","1947","第412期","2",NA,"上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:“观察”论三报被封事","M.H.","国讯","1947","第416期","8","上海"
"一周间时事研究提纲:“不祥的类似”","石啸冲","国讯","1947","第414期","6","上海"
"说亮话:目前可怕的三潮","江问渔","国讯","1947","第413期","封1","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:世界民主青年的联合","M.H.","国讯","1947","第421期","12","上海"
"从法律观点论学生运动(附题词)","史良 柳亚子 鹤如","国讯","1947","第415期","2","上海"
"书报评介:“真理都在眼前”:序黄著“民主化的机关管理”","郭沫若","国讯","1947","第441期","12","上海"
"为被挤下岗位的教师呼吁","翰飞","国讯","1947","第426期","10","上海"
"一周间时事研究提纲:不能消弭的政治危机","石啸冲","国讯","1947","第415期","7","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:自由主义宣言","M.H.","国讯","1947","第420期","11","上海"
"看你还能闹不闹!:[画图]","米谷","国讯","1947","第414期","2","上海"
"由钞票看东北政治内幕(东北通讯)","筠友","国讯","1947","第413期","4","上海"
"一张药方公布了十六年","黄炎培","国讯","1947","第444期","2","上海"
"胡适之的直觉","陈行健","国讯","1947","第432期","3","上海"
"读者之声:“国讯”读后感","士宏","国讯","1947","第432期","12","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:民社党正式分裂","M.H.","国讯","1947","第426期","11","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:萧伯纳赞扬华莱士","M.H.","国讯","1947","第419期","11","上海"
"太少了!太迟了!","华莱士 王民","国讯","1947","第442期","2-3，6","上海"
"一周间时事研究提纲:新的转变","石啸冲","国讯","1947","第414期","6","上海"
"新闻之窗:北平的抗议","蒸","国讯","1947","第439期","12","上海"
"战局一周:榆林鏖兵未已","潮局","国讯","1947","第439期","6","上海"
"一周间时事研究提纲:可怕的结局","石啸冲","国讯","1947","第413期","6","上海"
"反对开放对日贸易","马寅初 鹤如","国讯","1947","第426期","2","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:对日问题民意测验","M.H.","国讯","1947","第430期","11","上海"
"战局一周:平保间情况紧张","潮声","国讯","1947","第441期","2","上海"
"河南民谣","张方集","国讯","1947","第425期","12","上海"
"史考比与魏德迈(附照片)","李惠林","国讯","1947","第424期","2","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:三民主义同志会书面声明","M.H.","国讯","1947","第423期","12","上海"
"寿任之先生七十","江问渔","国讯","1947","第438期","3","上海"
"新闻之窗:世青关于亚洲殖民地的决议","国讯","1947","第443期","6-7",NA,"上海"
"印度与巴基斯坦的外交政策","Shah，H. 蒸","国讯","1947","第441期","9","上海"
"一周间时事研究提纲:致命的关头","石啸冲","国讯","1947","第423期","10","上海"
"诗:广孝(题宝山朱氏延辉图卷)","黄炎培","国讯","1947","第418期","7","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:张东荪谈最近时局","M.H.","国讯","1947","第415期","8","上海"
"说亮话:最基本病","黄炎培","国讯","1947","第443期","封1","上海"
"河内傀儡首脑访问记","Briggs，W. 麦祥","国讯","1947","第442期","7","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:英美报纸自我检讨","M.H.","国讯","1947","第419期","11","上海"
"战局一周:胶东大战又起","潮声","国讯","1947","第440期","2","上海"
"“知我者谓我心忧·不知我者谓我何求.”","江问渔","国讯","1947","第428期","2-3","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:美记者评中国政府","M.H.","国讯","1947","第427期","11","上海"
"医生和病人(续)","白薇","国讯","1947","第420期","10","上海"
"读者之声:希望于国讯者","希元","国讯","1947","第434期","12","上海"
"饥饿的呐喊:[诗歌]","林木","国讯","1947","第437期","6","上海"
"新闻之窗:共产国际复活?","国讯","1947","第435期","11",NA,"上海"
"说亮话:满城风雨近重阳","卫玉","国讯","1947","第431期","封1","上海"
"响应本刊经费公开建议(第八号)","国讯","1947","第436期","12",NA,"上海"
"世界一周:两个和会问题的尴尬","司马天籁","国讯","1947","第442期","10","上海"
"一周间时事研究提纲:杜鲁门主义的再版","石啸冲","国讯","1947","第419期","6","上海"
"苞桑随笔:__烂钞","抱一","国讯","1947","第411期","7","上海"
"人民的世纪:报道国内外民主消息，记载全世界解放运动:华侨洗衣联衣包内夹传单","M.H.","国讯","1947","第442期","11","上海"
"说亮话:万人注目的特客:魏德迈将军","卫玉","国讯","1947","第424期","封1","上海"
"一周间时事研究提纲:缅甸的政治暗杀","石啸冲","国讯","1947","第423期","10","上海"
