Source,Target,Type,Id,Label,Weight,author,year,place
社论(1947),《群众》,Directed,21081,,21,蒋,1947,香港
纪念(1947),《国讯》,Directed,21082,,7,黄炎培,1947,上海
美国(1947),《时与文》,Directed,21083,,20,龚瑞祥,1947,上海
美报(1947),《国讯》,Directed,21084,,6,M.H.,1947,上海
英国(1947),《再生》,Directed,21085,,9,紫云,1947,上海
莫斯科(1947),《时代杂志》,Directed,21086,,21,马尔夏克 北泉,1947,上海
解放(1947),《中央周刊》,Directed,21088,,7,（缅甸）Saw Tun 梓英,1947,南京
问题(1947),《再生》,Directed,21089,,30,静观,1947,上海
下篇(1947),《再生》,Directed,21090,,5,余园,1947,上海
侨胞(1947),《国讯》,Directed,21093,,5,M.H.,1947,上海
信念(1947),《再生》,Directed,21094,,5,张君劢,1947,上海
共和国(1947),《再生》,Directed,21095,,5,余园,1947,上海
发表(1947),《国讯》,Directed,21096,,6,光祖,1947,上海
台湾(1947),《中央周刊》,Directed,21097,,8,何肇发,1947,南京
合工(1947),《中建》,Directed,21098,,5,吴荷景,1947,上海
同志(1947),《正报》,Directed,21099,,9,工友,1947,香港
周评(1947),《再生》,Directed,21101,,27,直,1947,上海
基本(1947),《再生》,Directed,21102,,5,张君劢,1947,上海
大公报(1947),《国讯》,Directed,21103,,6,江问渔,1947,上海
太平洋(1947),《中建》,Directed,21104,,5,赵志华,1947,上海
学运(1947),《国讯》,Directed,21105,,5,M.H.,1947,上海
市政(1947),《中央周刊》,Directed,21107,,5,许兴凯,1947,南京
德意志(1947),《再生》,Directed,21108,,5,余园,1947,上海
成立(1947),《国讯》,Directed,21109,,5,M.H.,1947,上海
政党(1947),《时代杂志》,Directed,21110,,7,马尔金 何歌,1947,上海
教育(1947),《时与文》,Directed,21111,,9,陈际云,1947,上海
时事(1947),《再生》,Directed,21112,,27,直,1947,上海
本期(1947),《观察》,Directed,21113,,5,芝,1947,上海
杂谈(1947),《正报》,Directed,21114,,8,仲冰,1947,香港
海外(1947),《观察》,Directed,21115,,6,梁子奇,1947,上海
狱中(1947),《观察》,Directed,21116,,5,张东荪,1947,上海
生活(1947),《观察》,Directed,21117,,8,陈衡哲,1947,上海
社会主义(1947),《再生》,Directed,21118,,9,巴奈·拿乌耳(Nover，B.),1947,上海
简记(1947),《观察》,Directed,21122,,5,张东荪,1947,上海
纽约(1947),《观察》,Directed,21123,,7,田心源,1947,上海
而歌(1947),《观察》,Directed,21125,,5,斐多菲,1947,上海
职工(1947),《国讯》,Directed,21126,,5,M.H.,1947,上海
自由(1947),《观察》,Directed,21127,,12,邓嗣禹,1947,上海
苏联(1947),《中央周刊》,Directed,21128,,19,（英）Nina I. Alexeier 彭斐,1947,南京
被捕(1947),《国讯》,Directed,21130,,7,方芳,1947,上海
解放区(1947),《群众》,Directed,21132,,26,雪尼·李东白 安娜·史特郎,1947,香港
诗选(1947),《观察》,Directed,21133,,5,斐多菲,1947,上海
采风(1947),《中建》,Directed,21135,,5,程梯云,1947,上海
问题(1947),《中央周刊》,Directed,21136,,52,（美）李普曼 伍焕彬,1947,南京
青运(1947),《正报》,Directed,21137,,10,尹琪,1947,香港
马来亚(1947),《国讯》,Directed,21138,,9,维洛夫 苏新,1947,上海
魏德迈(1947),《国讯》,Directed,21139,,14,鹤如 王民,1947,上海
一位(1947),《国讯》,Directed,21140,,4,方登朋,1947,上海
上海市(1947),《群众》,Directed,21141,,5,阿梁,1947,香港
上饶(1947),《中建》,Directed,21142,,4,张霞飞,1947,上海
东北(1947),《国讯》,Directed,21143,,9,扬庶威,1947,上海
中国(1947),《再生》,Directed,21144,,24,静观,1947,上海
中国(1947),《观察》,Directed,21146,,48,高觉敷,1947,上海
中国政府(1947),《国讯》,Directed,21147,,4,M.H.,1947,上海
主张(1947),《再生》,Directed,21148,,4,孙亚夫,1947,上海
书话(1947),《时与文》,Directed,21149,,4,晦庵,1947,上海
事业(1947),《中建》,Directed,21150,,48,黄平甫,1947,上海
人民(1947),《国讯》,Directed,21152,,6,皇甫梦觉,1947,上海
会议(1947),《再生》,Directed,21153,,11,静观,1947,上海
作者(1947),《时与文》,Directed,21154,,6,钟微言,1947,上海
兄长(1947),《时代杂志》,Directed,21155,,4,米哈伊洛夫 梁香,1947,上海
内幕(1947),《时代杂志》,Directed,21156,,5,迦拉克季昂诺夫 何歌,1947,上海
内战(1947),《国讯》,Directed,21157,,5,宗文,1947,上海
农村(1947),《时与文》,Directed,21158,,8,范仲,1947,上海
列宁(1947),《时代杂志》,Directed,21159,,21,雷洛夫,1947,上海
前线(1947),《中建》,Directed,21160,,4,吴荷景,1947,上海
北江(1947),《正报》,Directed,21161,,7,章樟,1947,香港
十讲(1947),《再生》,Directed,21162,,4,张君劢,1947,上海
南雄(1947),《正报》,Directed,21164,,4,秋纪,1947,香港
参政员(1947),《国讯》,Directed,21165,,4,方登朋,1947,上海
发展(1947),《再生》,Directed,21166,,5,一清,1947,上海
四季(1947),《时与文》,Directed,21169,,4,张文元,1947,上海
国际(1947),《中央周刊》,Directed,21170,,14,陈柏心,1947,南京
声援(1947),《国讯》,Directed,21173,,4,M.H.,1947,上海
外交政策(1947),《再生》,Directed,21174,,7,方艾,1947,上海
官僚(1947),《时与文》,Directed,21175,,5,蔡尚思,1947,上海
将军(1947),《群众》,Directed,21176,,6,陆诒,1947,香港
尊严(1947),《时与文》,Directed,21177,,4,盾戈,1947,上海
席上(1947),《时代杂志》,Directed,21181,,9,维辛斯基 查克,1947,上海
广东(1947),《正报》,Directed,21182,,44,许涤新,1947,香港
张东荪(1947),《国讯》,Directed,21185,,4,M.H.,1947,上海
战争(1947),《国讯》,Directed,21186,,6,石啸冲,1947,上海
战局(1947),《再生》,Directed,21187,,4,旧风,1947,上海
战局(1947),《正报》,Directed,21188,,7,舒翰,1947,香港
战犯(1947),《中央周刊》,Directed,21189,,5,郑家稼,1947,南京
批判(1947),《时代杂志》,Directed,21190,,4,亚历山大洛夫 何歌,1947,上海
摘要(1947),《再生》,Directed,21193,,6,王厚生,1947,上海
改造(1947),《观察》,Directed,21194,,5,楼邦彦,1947,上海
攻势(1947),《群众》,Directed,21195,,4,朝新,1947,香港
政党(1947),《中央周刊》,Directed,21196,,4,宁孝懃,1947,南京
政治(1947),《中央周刊》,Directed,21197,,15,陈柏心,1947,南京
政治(1947),《国讯》,Directed,21198,,10,黄炎培,1947,上海
教育(1947),《再生》,Directed,21199,,6,黄一裳,1947,上海
方言(1947),《正报》,Directed,21200,,19,高阳,1947,香港
昆明(1947),《国讯》,Directed,21203,,9,Young，J. 王民,1947,上海
昏话(1947),《再生》,Directed,21204,,4,夏史,1947,上海
机构(1947),《时代杂志》,Directed,21205,,6,维辛斯基 查克,1947,上海
杂记(1947),《群众》,Directed,21206,,4,封风,1947,香港
李济琛(1947),《国讯》,Directed,21207,,4,M.H.,1947,上海
每册(1947),《观察》,Directed,21208,,4,芝,1947,上海
民族(1947),《时代杂志》,Directed,21209,,13,铁托,1947,上海
民社党(1947),《国讯》,Directed,21210,,4,M.H.,1947,上海
泛亚(1947),《再生》,Directed,21211,,4,毛以亨,1947,上海
活动(1947),《国讯》,Directed,21212,,6,石啸冲,1947,上海
港九(1947),《国讯》,Directed,21213,,4,M.H.,1947,上海
湖南(1947),《再生》,Directed,21214,,4,土人,1947,上海
演说(1947),《国讯》,Directed,21215,,4,M.H.,1947,上海
田赋(1947),《再生》,Directed,21216,,4,申铭,1947,上海
病态(1947),《中建》,Directed,21217,,4,王艮仲,1947,上海
私人(1947),《国讯》,Directed,21221,,4,方登朋,1947,上海
笔记(1947),《国讯》,Directed,21222,,4,方登朋,1947,上海
第二篇(1947),《时代杂志》,Directed,21223,,4,米哈伊洛夫 梁香,1947,上海
紧张(1947),《国讯》,Directed,21224,,4,潮声,1947,上海
纵横(1947),《中建》,Directed,21225,,18,陈涛,1947,上海
经济(1947),《观察》,Directed,21226,,20,费孝通,1947,上海
美国(1947),《群众》,Directed,21228,,25,路,1947,香港
联合国(1947),《时代杂志》,Directed,21229,,7,苏宾,1947,上海
自箴语(1947),《国讯》,Directed,21230,,4,抱一,1947,上海
致函(1947),《国讯》,Directed,21231,,4,M.H.,1947,上海
花絮(1947),《中央周刊》,Directed,21232,,4,知今,1947,南京
菲岛(1947),《群众》,Directed,21234,,4,思郢,1947,香港
蒋主席(1947),《国讯》,Directed,21235,,4,M.H.,1947,上海
蜡烛(1947),《时与文》,Directed,21236,,4,盾戈,1947,上海
计划(1947),《国讯》,Directed,21237,,6,柏舟,1947,上海
认识(1947),《中建》,Directed,21238,,8,陈彤鍪,1947,上海
记者(1947),《国讯》,Directed,21239,,5,方芳,1947,上海
访苏(1947),《时与文》,Directed,21240,,5,陆朝华,1947,上海
诞生(1947),《再生》,Directed,21241,,4,余园,1947,上海
说老实话(1947),《再生》,Directed,21242,,4,张君劢,1947,上海
读书(1947),《群众》,Directed,21243,,4,封风,1947,香港
贝尔纳斯(1947),《再生》,Directed,21244,,4,张君劢,1947,上海
近事(1947),《群众》,Directed,21245,,8,鲁光 林江,1947,香港
进步(1947),《中建》,Directed,21246,,6,唐思礼,1947,上海
重庆(1947),《时与文》,Directed,21247,,7,沈犁,1947,上海
间谍网(1947),《中央周刊》,Directed,21248,,4,（美）李却特·罕许 陆九公,1947,南京
阴谋(1947),《国讯》,Directed,21249,,5,扬庶威,1947,上海
革命(1947),《中建》,Directed,21250,,4,王艮仲,1947,上海
领域(1947),《中央周刊》,Directed,21251,,4,陈安仁,1947,南京
风向(1947),《中央周刊》,Directed,21252,,4,周酉村,1947,南京
一角(1947),《正报》,Directed,21253,,3,初耘,1947,香港
三个(1947),《时代杂志》,Directed,21254,,4,莫宁,1947,上海
三篇(1947),《再生》,Directed,21255,,3,张君劢,1947,上海
不满(1947),《国讯》,Directed,21256,,3,M.H.,1947,上海
世界(1947),《再生》,Directed,21257,,7,毅生,1947,上海
世界(1947),《时代杂志》,Directed,21259,,29,黛丝 何歌,1947,上海
世界(1947),《正报》,Directed,21260,,8,莊仑,1947,香港
个人(1947),《时代杂志》,Directed,21261,,3,葛克 岳,1947,上海
中国(1947),《中央周刊》,Directed,21262,,37,（美）赛珍珠 椊英,1947,南京
主义(1947),《群众》,Directed,21270,,4,朱巴 梁桓,1947,香港
举行(1947),《国讯》,Directed,21271,,3,M.H.,1947,上海
九重天(1947),《中央周刊》,Directed,21272,,3,苏雪林,1947,南京
书报(1947),《中央周刊》,Directed,21273,,9,青云梯,1947,南京
书面(1947),《国讯》,Directed,21274,,3,M.H.,1947,上海
争取(1947),《中建》,Directed,21275,,5,金大均,1947,上海
事件(1947),《中央周刊》,Directed,21281,,6,郑学稼,1947,南京
事件(1947),《国讯》,Directed,21282,,7,麦祥,1947,上海
事务所(1947),《中央周刊》,Directed,21283,,3,知今,1947,南京
五华(1947),《正报》,Directed,21284,,4,亚平,1947,香港
五首(1947),《观察》,Directed,21285,,5,William Blake,1947,上海
交通(1947),《中建》,Directed,21286,,4,傅亮,1947,上海
产业革命(1947),《再生》,Directed,21287,,3,日辰,1947,上海
人权(1947),《国讯》,Directed,21288,,3,M.H.,1947,上海
人民(1947),《正报》,Directed,21289,,34,黎洪,1947,香港
人民(1947),《群众》,Directed,21291,,32,默涵,1947,香港
人民团体(1947),《国讯》,Directed,21292,,6,邓钟韶琴,1947,上海
人民团体(1947),《正报》,Directed,21294,,3,星星,1947,香港
代表(1947),《国讯》,Directed,21295,,3,M.H.,1947,上海
会议(1947),《时代杂志》,Directed,21297,,14,邱林 钟桑,1947,上海
伦敦(1947),《观察》,Directed,21299,,3,田汝康,1947,上海
何处(1947),《观察》,Directed,21300,,4,李恭宇,1947,上海
侨报(1947),《国讯》,Directed,21301,,3,M.H.,1947,上海
保障人权(1947),《时与文》,Directed,21302,,3,石东 高潮,1947,上海
倾覆(1947),《再生》,Directed,21303,,3,余园,1947,上海
偶拾(1947),《国讯》,Directed,21304,,3,方芳,1947,上海
先生(1947),《国讯》,Directed,21305,,13,鹤如,1947,上海
先生(1947),《时代杂志》,Directed,21306,,7,鲍罗廷 何歌,1947,上海
先生(1947),《观察》,Directed,21307,,25,龙佐吾,1947,上海
全国(1947),《时与文》,Directed,21308,,11,黄永玉 朱鸣冈,1947,上海
共党(1947),《中央周刊》,Directed,21309,,4,张强立,1947,南京
共和国(1947),《时代杂志》,Directed,21310,,9,邬里茨基 高明,1947,上海
关键(1947),《再生》,Directed,21311,,5,申铭,1947,上海
军事(1947),《中央周刊》,Directed,21312,,5,炎留,1947,南京
农场(1947),《中建》,Directed,21313,,8,陈彤鍪,1947,上海
农村(1947),《中建》,Directed,21314,,22,谭树聱,1947,上海
农话(1947),《再生》,Directed,21317,,3,申铭,1947,上海
冯玉祥(1947),《国讯》,Directed,21318,,3,M.H.,1947,上海
决议(1947),《国讯》,Directed,21319,,3,M.H.,1947,上海
几种(1947),《中建》,Directed,21320,,4,顾秉之,1947,上海
几种(1947),《观察》,Directed,21321,,4,刘迺诚,1947,上海
列传(1947),《国讯》,Directed,21322,,3,老百姓 MH,1947,上海
前途(1947),《再生》,Directed,21326,,6,子敬,1947,上海
加盟(1947),《时代杂志》,Directed,21327,,5,高尔塞宁 尚天,1947,上海
北平(1947),《时与文》,Directed,21328,,18,赵镇乾,1947,上海
北平(1947),《群众》,Directed,21329,,25,鲁光 林江,1947,香港
北朝鲜(1947),《时代杂志》,Directed,21332,,4,巴甫洛夫 秦默,1947,上海
医生(1947),《国讯》,Directed,21333,,3,白薇,1947,上海
南斯拉夫(1947),《群众》,Directed,21334,,3,宁一,1947,香港
印度(1947),《时代杂志》,Directed,21336,,12,(苏)伏尔金 潘光祖,1947,上海
参会(1947),《国讯》,Directed,21337,,3,M.H.,1947,上海
友人(1947),《时代杂志》,Directed,21338,,4,列文 何歌,1947,上海
发凡(1947),《再生》,Directed,21339,,3,朱亦松,1947,上海
史大林(1947),《时代杂志》,Directed,21340,,13,高明,1947,上海
史学(1947),《中央周刊》,Directed,21342,,3,陈定闳,1947,南京
叶事(1947),《国讯》,Directed,21343,,3,石啸冲,1947,上海
号召(1947),《国讯》,Directed,21344,,4,沈钧儒,1947,上海
吁请(1947),《国讯》,Directed,21345,,3,M.H.,1947,上海
合作(1947),《中建》,Directed,21346,,8,傅亮,1947,上海
否认(1947),《国讯》,Directed,21348,,3,M.H.,1947,上海
周围(1947),《时代杂志》,Directed,21349,,4,牛宜偶,1947,上海
哲学(1947),《再生》,Directed,21352,,3,白旭,1947,上海
商榷(1947),《再生》,Directed,21353,,4,王厚生,1947,上海
团体(1947),《国讯》,Directed,21354,,3,M.H.,1947,上海
国外(1947),《时代杂志》,Directed,21355,,3,罗宾斯坦 祖立,1947,上海
国民党(1947),《群众》,Directed,21356,,6,纪鸿,1947,香港
土地(1947),《再生》,Directed,21358,,5,申铭,1947,上海
地主(1947),《再生》,Directed,21359,,3,丕谷,1947,上海
培植(1947),《再生》,Directed,21360,,3,张君劢,1947,上海
声明(1947),《国讯》,Directed,21361,,4,Tsao，H.L. 蒸,1947,上海
复兴(1947),《再生》,Directed,21362,,3,鑑空,1947,上海
外高加索(1947),《时代杂志》,Directed,21363,,3,(美)Lamont，C. 古琴,1947,上海
天问(1947),《中央周刊》,Directed,21364,,3,苏雪林,1947,南京
奋斗(1947),《中建》,Directed,21365,,14,陈仲期,1947,上海
学潮(1947),《再生》,Directed,21366,,5,白旭,1947,上海
学生(1947),《正报》,Directed,21367,,12,黄磷,1947,香港
学生(1947),《群众》,Directed,21368,,17,颖梅,1947,香港
学运(1947),《群众》,Directed,21369,,5,方子惠,1947,香港
安全(1947),《时代杂志》,Directed,21370,,4,符拉其米洛夫 顾克萍,1947,上海
客座(1947),《观察》,Directed,21371,,3,陈衡哲,1947,上海
宣布(1947),《国讯》,Directed,21372,,3,M.H.,1947,上海
家属(1947),《国讯》,Directed,21374,,3,M.H.,1947,上海
对外(1947),《时代杂志》,Directed,21375,,5,列明 何歌,1947,上海
小景(1947),《时与文》,Directed,21376,,4,所亚,1947,上海
局势(1947),《中央周刊》,Directed,21377,,3,厚安,1947,南京
局势(1947),《国讯》,Directed,21378,,7,(越)阮文化,1947,上海
巡礼(1947),《中建》,Directed,21380,,3,张霞飞,1947,上海
工业(1947),《时代杂志》,Directed,21381,,6,巴甫洛夫 秦默,1947,上海
广州(1947),《正报》,Directed,21387,,8,闻叟,1947,香港
广州(1947),《群众》,Directed,21388,,14,谷,1947,香港
建设(1947),《中建》,Directed,21391,,18,谭树聱,1947,上海
开始(1947),《群众》,Directed,21396,,4,乔木,1947,香港
张君劢(1947),《再生》,Directed,21397,,5,张澜,1947,上海
归国(1947),《时代杂志》,Directed,21398,,3,南民,1947,上海
徐海(1947),《中建》,Directed,21399,,3,张霞飞,1947,上海
急救(1947),《观察》,Directed,21400,,3,陈振汉,1947,上海
总动员(1947),《国讯》,Directed,21401,,4,席纳,1947,上海
悬棺(1947),《中央周刊》,Directed,21402,,3,芮逸夫,1947,南京
戏剧(1947),《正报》,Directed,21403,,4,王峑,1947,香港
成立(1947),《中央周刊》,Directed,21404,,4,毛起鵕,1947,南京
成都(1947),《群众》,Directed,21405,,4,志伟,1947,香港
战后(1947),《时代杂志》,Directed,21406,,12,雅洛伏伊 何歌,1947,上海
战局(1947),《群众》,Directed,21408,,5,舒翰,1947,香港
投书(1947),《观察》,Directed,21409,,3,芝,1947,上海
抗战(1947),《再生》,Directed,21410,,3,张君劢,1947,上海
报导(1947),《国讯》,Directed,21411,,3,老百姓 MH,1947,上海
指趣(1947),《再生》,Directed,21413,,3,朱亦松,1947,上海
提案(1947),《国讯》,Directed,21414,,4,方登朋,1947,上海
提示(1947),《中建》,Directed,21415,,3,王艮仲,1947,上海
提纲(1947),《国讯》,Directed,21416,,3,石啸冲,1947,上海
提要(1947),《国讯》,Directed,21417,,3,石啸冲,1947,上海
援助(1947),《国讯》,Directed,21418,,5,朱凤鸣,1947,上海
改造(1947),《再生》,Directed,21419,,3,伍藻池,1947,上海
政党(1947),《再生》,Directed,21420,,6,紫云,1947,上海
政府(1947),《中央周刊》,Directed,21421,,7,赛珍珠 熙春,1947,南京
政策(1947),《时代杂志》,Directed,21424,,10,迦恩 尚天,1947,上海
故事(1947),《正报》,Directed,21425,,8,陈俊英,1947,香港
教育(1947),《中建》,Directed,21426,,12,陈复生,1947,上海
文化(1947),《观察》,Directed,21428,,8,陈衡哲,1947,上海
斗争(1947),《国讯》,Directed,21429,,10,萧异兹,1947,上海
新华社(1947),《群众》,Directed,21430,,8,阎宝航,1947,香港
新疆(1947),《观察》,Directed,21431,,7,陶天白,1947,上海
新话(1947),《国讯》,Directed,21432,,7,补斋 谢叠山,1947,上海
新闻自由(1947),《国讯》,Directed,21433,,3,M.H.,1947,上海
方案(1947),《观察》,Directed,21434,,5,陈衡哲,1947,上海
施行(1947),《再生》,Directed,21436,,3,张君劢,1947,上海
旅法(1947),《国讯》,Directed,21437,,3,M.H.,1947,上海
日本(1947),《国讯》,Directed,21438,,12,皇甫梦觉,1947,上海
日记(1947),《再生》,Directed,21439,,3,毛以亨,1947,上海
时事(1947),《国讯》,Directed,21442,,5,M.H.,1947,上海
时代(1947),《主流》,Directed,21443,,6,龙潜夫 曾进 向板,1947,南京
明哲(1947),《国讯》,Directed,21445,,3,老百姓 MH,1947,上海
春秋(1947),《中央周刊》,Directed,21446,,9,青云梯,1947,南京
普及(1947),《正报》,Directed,21447,,9,符公望,1947,香港
暴行(1947),《国讯》,Directed,21448,,3,M.H.,1947,上海
最新(1947),《时代杂志》,Directed,21449,,8,法伏尔斯基,1947,上海
杂文(1947),《时与文》,Directed,21450,,6,关怀,1947,上海
杜鲁门(1947),《群众》,Directed,21451,,4,舒翰,1947,香港
杰作(1947),《时代杂志》,Directed,21452,,8,法伏尔斯基,1947,上海
梅县(1947),《正报》,Directed,21453,,5,方艾,1947,香港
概况(1947),《时代杂志》,Directed,21454,,3,(美)Lamont，C. 古琴,1947,上海
欧洲(1947),《再生》,Directed,21455,,3,鑑空,1947,上海
欲说还休(1947),《群众》,Directed,21456,,3,三流,1947,香港
正当(1947),《中建》,Directed,21457,,3,王艮仲,1947,上海
歧视(1947),《国讯》,Directed,21458,,3,M.H.,1947,上海
民主(1947),《光明报》,Directed,21459,,6,达,1947,香港
民意测验(1947),《国讯》,Directed,21461,,3,M.H.,1947,上海
