Source,Target,Type,Id,Label,Weight,author,year,place
复兴(1948),《观察》,Directed,81186,,4,费孝通,1948,上海
大会(1948),《国讯》,Directed,81187,,5,林莽,1948,上海
大战(1948),《展望》,Directed,81188,,4,张东荪,1948,南京
大选(1948),《观察》,Directed,81189,,5,郝稼,1948,上海
奇谭(1948),《展望》,Directed,81190,,4,沛雨,1948,南京
学生(1948),《展望》,Directed,81191,,13,静观,1948,南京
学生(1948),《观察》,Directed,81193,,14,赵超构,1948,上海
学联(1948),《国讯》,Directed,81194,,3,M.H.,1948,上海
宣布(1948),《国讯》,Directed,81196,,3,M.H.,1948,上海
小结(1948),《中建》,Directed,81197,,3,宋宝山,1948,上海
尝试(1948),《中建》,Directed,81198,,4,陈仲期,1948,上海
巡礼(1948),《展望》,Directed,81199,,3,牛纵,1948,南京
币制(1948),《再生》,Directed,81200,,7,黄河清,1948,上海
希望(1948),《国讯》,Directed,81202,,50,马廷杰,1948,上海
希腊(1948),《国讯》,Directed,81205,,4,司马天籁,1948,上海
平津(1948),《国讯》,Directed,81206,,3,M.H.,1948,上海
应负(1948),《新路周刊》,Directed,81207,,6,景明,1948,北平
建设(1948),《中建》,Directed,81209,,10,杨导之,1948,上海
总统(1948),《再生》,Directed,81210,,7,浩然,1948,上海
戊戌变法(1948),《再生》,Directed,81211,,3,萧客,1948,上海
战区(1948),《展望》,Directed,81213,,5,杜渐 艾扬 牛纵,1948,南京
抗议(1948),《展望》,Directed,81214,,8,梅邨,1948,南京
改革(1948),《再生》,Directed,81215,,7,黄河清,1948,上海
政局(1948),《再生》,Directed,81216,,6,梁梦觉,1948,上海
政府(1948),《国讯》,Directed,81217,,3,M.H.,1948,上海
政治史(1948),《再生》,Directed,81219,,3,方建民,1948,上海
文化(1948),《国讯》,Directed,81220,,5,谢东平,1948,上海
新德里(1948),《观察》,Directed,81221,,3,严绍端,1948,上海
新话(1948),《国讯》,Directed,81222,,4,补齐,1948,上海
旧诗(1948),《国讯》,Directed,81225,,4,补齐,1948,上海
时代(1948),《再生》,Directed,81226,,5,张君劢,1948,上海
晚会(1948),《中建:北平版》,Directed,81227,,3,李广田,1948,上海
棉田(1948),《中建》,Directed,81228,,3,陈涛,1948,上海
欧洲(1948),《再生》,Directed,81229,,7,费雯,1948,上海
欧美(1948),《再生》,Directed,81230,,3,王一冰,1948,上海
民主(1948),《再生》,Directed,81231,,13,黎玄,1948,上海
民主主义(1948),《观察》,Directed,81232,,3,张东荪,1948,上海
汉口(1948),《中建:北平版》,Directed,81233,,3,莫邪,1948,上海
江南(1948),《展望》,Directed,81234,,9,杜渐,1948,南京
江南(1948),《时与文》,Directed,81235,,3,冠__,1948,上海
湖南(1948),《时与文》,Directed,81236,,6,稼汉,1948,上海
电教(1948),《中建》,Directed,81237,,5,王必章,1948,上海
知识(1948),《观察》,Directed,81238,,3,刘绪贻,1948,上海
知识份子(1948),《展望》,Directed,81239,,14,陈仁炳,1948,南京
短讯(1948),《国讯》,Directed,81240,,3,红柳,1948,上海
研究(1948),《中建》,Directed,81241,,5,赵心梅,1948,上海
社会主义(1948),《主流》,Directed,81242,,18,罗梦册 秦京,1948,南京
社会主义(1948),《观察》,Directed,81243,,4,严仁赓,1948,上海
纪念(1948),《中建:北平版》,Directed,81244,,12,裴仁,1948,上海
纲领(1948),《光明报》,Directed,81245,,4,胡一声,1948,香港
罢课(1948),《国讯》,Directed,81247,,3,M.H.,1948,上海
美国(1948),《中建:北平版》,Directed,81248,,4,Sternberg，F.,1948,上海
美国(1948),《再生》,Directed,81249,,18,黎玄,1948,上海
美国(1948),《国讯》,Directed,81252,,15,陈选善,1948,上海
美苏(1948),《新路周刊》,Directed,81255,,10,越人 纯刚,1948,北平
联盟(1948),《展望》,Directed,81256,,3,丁蕾,1948,南京
联邦(1948),《再生》,Directed,81257,,3,刘毅,1948,上海
自由(1948),《中建》,Directed,81258,,3,赵志华,1948,上海
苏北(1948),《时与文》,Directed,81259,,5,甬民,1948,上海
苦诉(1948),《展望》,Directed,81260,,4,静观,1948,南京
衣食住行(1948),《光明报》,Directed,81261,,3,曾昭抡,1948,香港
要求(1948),《展望》,Directed,81262,,3,杨微,1948,南京
言官(1948),《再生》,Directed,81263,,3,杜衡,1948,上海
计划(1948),《新路周刊》,Directed,81264,,9,陈振汉 蒋硕傑,1948,北平
评传(1948),《再生》,Directed,81265,,4,Laski 叶幼麟,1948,上海
贝奈斯(1948),《再生》,Directed,81266,,3,方建民,1948,上海
责任(1948),《新路周刊》,Directed,81267,,10,龚祥瑞,1948,北平
费边(1948),《主流》,Directed,81269,,3,彭定颐,1948,南京
费边社(1948),《主流》,Directed,81270,,3,彭定颐,1948,南京
起源(1948),《再生》,Directed,81271,,3,余园,1948,上海
遗着(1948),《再生》,Directed,81272,,3,方建民,1948,上海
问题(1948),《再生》,Directed,81273,,13,欧阳革辛,1948,上海
Stilwell(1948),《中建:北平版》,Directed,81277,,2,朱方,1948,上海
by(1948),《中建:北平版》,Directed,81278,,3,李浩培,1948,上海
of(1948),《中建:北平版》,Directed,81279,,2,李浩培,1948,上海
of(1948),《中建:华北航空版》,Directed,81280,,2,李浩培,1948,上海
一天(1948),《展望》,Directed,81281,,2,杨祖之,1948,南京
一根(1948),《中建》,Directed,81282,,2,呆夫,1948,上海
一步(1948),《展望》,Directed,81283,,2,章明,1948,南京
一谈(1948),《国讯》,Directed,81284,,2,小詹,1948,上海
三优(1948),《主流》,Directed,81285,,2,范谦衷,1948,南京
三周年(1948),《展望》,Directed,81286,,3,闽友,1948,南京
三报(1948),《再生》,Directed,81287,,2,程家骐,1948,上海
上之馆(1948),《再生》,Directed,81288,,2,杜衡,1948,上海
上海(1948),《中建:北平版》,Directed,81289,,8,长之,1948,上海
下乡(1948),《中建》,Directed,81294,,4,顾家标,1948,上海
不同(1948),《展望》,Directed,81295,,3,张仁光,1948,南京
专门知识(1948),《展望》,Directed,81296,,2,袁翰青,1948,南京
世界(1948),《主流》,Directed,81297,,6,蒋无逆,1948,南京
世界(1948),《光明报》,Directed,81298,,3,罗子为,1948,香港
世界(1948),《展望》,Directed,81299,,5,林焕平,1948,南京
丛书(1948),《观察》,Directed,81300,,2,芝,1948,上海
东京(1948),《国讯》,Directed,81301,,2,M.H.,1948,上海
东北(1948),《中建:北平版》,Directed,81302,,4,韦武,1948,上海
两个(1948),《观察》,Directed,81303,,3,严仁赓,1948,上海
两党(1948),《再生》,Directed,81304,,2,张君劢,1948,上海
两大(1948),《展望》,Directed,81305,,2,岳铎 华农 孙敏,1948,南京
两种(1948),《观察》,Directed,81306,,3,刘绪贻,1948,上海
中国(1948),《主流》,Directed,81307,,9,罗梦册,1948,南京
中国(1948),《光明报》,Directed,81308,,4,马叙伦,1948,香港
中国(1948),《国讯》,Directed,81310,,17,集纳者,1948,上海
中国式(1948),《观察》,Directed,81314,,4,吴晗,1948,上海
中大(1948),《国讯》,Directed,81315,,3,M.H.,1948,上海
中央(1948),《再生》,Directed,81316,,2,杜衡,1948,上海
中间(1948),《新路周刊》,Directed,81317,,6,陈振汉 蒋硕傑,1948,北平
主潮(1948),《主流》,Directed,81318,,2,罗梦册 秦京,1948,南京
之五(1948),《再生》,Directed,81319,,2,叶新华,1948,上海
之六(1948),《再生》,Directed,81320,,2,叶新华,1948,上海
之君(1948),《再生》,Directed,81321,,2,秦越,1948,上海
之学官(1948),《再生》,Directed,81322,,2,杜衡,1948,上海
之封(1948),《再生》,Directed,81323,,2,讷菴,1948,上海
之幕职(1948),《再生》,Directed,81324,,2,杜衡,1948,上海
之战(1948),《时与文》,Directed,81325,,2,凌华,1948,上海
之行(1948),《观察》,Directed,81326,,3,方秋苇,1948,上海
之间(1948),《观察》,Directed,81327,,5,黄文通 芝,1948,上海
九龙(1948),《国讯》,Directed,81328,,3,孙殿伟,1948,上海
乡建(1948),《再生》,Directed,81329,,2,申铭,1948,上海
乡村(1948),《光明报》,Directed,81330,,2,曾昭抡,1948,香港
争取(1948),《国讯》,Directed,81331,,2,M.H.,1948,上海
事实(1948),《展望》,Directed,81332,,3,丁蕾,1948,南京
五四(1948),《展望》,Directed,81333,,9,静观,1948,南京
交通(1948),《中建》,Directed,81334,,2,陆养浩,1948,上海
京沪(1948),《时与文》,Directed,81335,,2,冠__,1948,上海
人民(1948),《中建:北平版》,Directed,81336,,2,杜任之,1948,上海
人民(1948),《国讯》,Directed,81337,,8,补斋,1948,上海
人民(1948),《展望》,Directed,81339,,7,法斯特 乃德 何敏,1948,南京
今后(1948),《再生》,Directed,81341,,4,韩万青,1948,上海
今后(1948),《国讯》,Directed,81342,,3,M.H.,1948,上海
今日(1948),《光明报》,Directed,81343,,2,严信民,1948,香港
份子(1948),《光明报》,Directed,81344,,2,李伯球,1948,香港
会战(1948),《展望》,Directed,81345,,2,波光,1948,南京
会谈(1948),《观察》,Directed,81346,,2,凌卓,1948,上海
传统(1948),《观察》,Directed,81347,,2,樊弘,1948,上海
伦敦(1948),《光明报》,Directed,81348,,2,曾昭抡,1948,香港
低头(1948),《主流》,Directed,81350,,2,胡私,1948,南京
何香凝(1948),《国讯》,Directed,81351,,2,M.H.,1948,上海
作品(1948),《展望》,Directed,81352,,2,景宋,1948,南京
作家(1948),《展望》,Directed,81353,,4,林焕平,1948,南京
保卫(1948),《光明报》,Directed,81354,,3,黄药眠,1948,香港
保护(1948),《展望》,Directed,81355,,2,仲亨,1948,南京
保护(1948),《观察》,Directed,81356,,2,施复亮 芝,1948,上海
修正(1948),《展望》,Directed,81357,,2,夏永忠,1948,南京
元代(1948),《再生》,Directed,81358,,3,讷菴,1948,上海
先生(1948),《光明报》,Directed,81360,,9,马叙伦,1948,香港
先生(1948),《再生》,Directed,81361,,5,李承晚,1948,上海
先生(1948),《展望》,Directed,81362,,12,麦杆,1948,南京
先生(1948),《观察》,Directed,81363,,19,黄碧遥,1948,上海
党部(1948),《再生》,Directed,81364,,2,张君劢,1948,上海
全国(1948),《观察》,Directed,81365,,5,蔡侯,1948,上海
八闽(1948),《展望》,Directed,81366,,2,木尊 唐龙 罗君,1948,南京
公平(1948),《观察》,Directed,81367,,2,唐行南,1948,上海
公开信(1948),《展望》,Directed,81368,,4,黄炎培,1948,南京
公断(1948),《展望》,Directed,81369,,2,岳铎,1948,南京
公民(1948),《国讯》,Directed,81370,,2,M.H.,1948,上海
关於(1948),《观察》,Directed,81371,,3,樊弘,1948,上海
内战(1948),《观察》,Directed,81372,,3,胡爲柏,1948,上海
军人(1948),《再生》,Directed,81373,,2,欧阳革辛,1948,上海
军警(1948),《时与文》,Directed,81374,,3,陆志韦 宋远,1948,上海
农事(1948),《中建》,Directed,81375,,4,陈涛,1948,上海
农场(1948),《中建》,Directed,81377,,11,青见,1948,上海
农村(1948),《国讯》,Directed,81380,,2,朱绍文,1948,上海
减低(1948),《展望》,Directed,81382,,3,筠友,1948,南京
几个(1948),《展望》,Directed,81383,,3,籁,1948,南京
几位(1948),《再生》,Directed,81384,,2,程家骐,1948,上海
刑庭(1948),《展望》,Directed,81385,,2,张仁光,1948,南京
初期(1948),《再生》,Directed,81386,,2,秦越,1948,上海
到处(1948),《展望》,Directed,81387,,2,金苗 汪迪民 冀民,1948,南京
前后(1948),《展望》,Directed,81392,,3,吕漠,1948,南京
办法(1948),《展望》,Directed,81393,,4,文青,1948,南京
功臣(1948),《再生》,Directed,81394,,2,讷菴,1948,上海
加轮(1948),《国讯》,Directed,81395,,2,M.H.,1948,上海
动态(1948),《新路周刊》,Directed,81396,,2,徐毓枬,1948,北平
劳资(1948),《国讯》,Directed,81397,,2,李丹,1948,上海
北平(1948),《中建:北平版》,Directed,81398,,7,韦武,1948,上海
北平(1948),《中建:华北航空版》,Directed,81399,,5,韦文,1948,上海
华丽(1948),《国讯》,Directed,81402,,2,(苏)Galin，A. 火凤,1948,上海
单位(1948),《中建》,Directed,81403,,3,朱树锦,1948,上海
南京(1948),《中建:北平版》,Directed,81404,,3,爽任,1948,上海
南京(1948),《展望》,Directed,81405,,9,黄菲,1948,南京
南洋(1948),《中建:北平版》,Directed,81407,,2,瀛,1948,上海
南美(1948),《再生》,Directed,81408,,2,费雯,1948,上海
南阳(1948),《展望》,Directed,81409,,3,杜渐 艾扬 牛纵,1948,南京
印度(1948),《展望》,Directed,81410,,2,定一,1948,南京
危乎(1948),《国讯》,Directed,81411,,2,伟夫,1948,上海
危机(1948),《展望》,Directed,81412,,4,石啸冲,1948,南京
历代(1948),《再生》,Directed,81413,,3,讷菴,1948,上海
历史(1948),《观察》,Directed,81414,,4,张西曼,1948,上海
双十节(1948),《展望》,Directed,81415,,6,林焕平,1948,南京
反对(1948),《再生》,Directed,81417,,2,却斯探·鲍尔斯 王厚生,1948,上海
反对(1948),《展望》,Directed,81418,,10,筠友,1948,南京
反抗(1948),《时与文》,Directed,81420,,2,冠__,1948,上海
发动(1948),《国讯》,Directed,81421,,2,M.H.,1948,上海
发生(1948),《国讯》,Directed,81422,,2,M.H.,1948,上海
发行(1948),《新路周刊》,Directed,81423,,4,戴世光,1948,北平
发表(1948),《国讯》,Directed,81424,,4,黄炎培,1948,上海
只有(1948),《展望》,Directed,81425,,2,袁翰青,1948,南京
台湾(1948),《中建》,Directed,81426,,2,潘星照,1948,上海
台湾(1948),《国讯》,Directed,81427,,7,能,1948,上海
各国(1948),《国讯》,Directed,81429,,2,林莽,1948,上海
各地(1948),《展望》,Directed,81430,,2,杨微,1948,南京
各部(1948),《再生》,Directed,81431,,2,杜衡,1948,上海
合作(1948),《中建》,Directed,81432,,10,顾掌擎,1948,上海
合作(1948),《国讯》,Directed,81434,,2,李丹,1948,上海
吉田(1948),《展望》,Directed,81435,,4,东旭,1948,南京
同学(1948),《国讯》,Directed,81436,,2,M.H.,1948,上海
同盟(1948),《国讯》,Directed,81438,,2,M.H.,1948,上海
君位(1948),《再生》,Directed,81439,,2,讷菴,1948,上海
呼吁(1948),《展望》,Directed,81440,,5,自莽,1948,南京
和平(1948),《展望》,Directed,81441,,9,陈子久,1948,南京
响应(1948),《光明报》,Directed,81443,,2,高澜,1948,香港
哭诉(1948),《观察》,Directed,81444,,4,蔡侯,1948,上海
商人(1948),《光明报》,Directed,81445,,2,王岑,1948,香港
啓事(1948),《观察》,Directed,81446,,2,芝,1948,上海
四川(1948),《展望》,Directed,81449,,4,鱼木,1948,南京
四育(1948),《主流》,Directed,81451,,2,范谦衷,1948,南京
国大(1948),《展望》,Directed,81452,,2,杨微,1948,南京
国际(1948),《新路周刊》,Directed,81453,,8,翁独健,1948,北平
圆明园(1948),《再生》,Directed,81455,,2,萧客,1948,上海
土地改革(1948),《国讯》,Directed,81456,,6,聂犇,1948,上海
在场(1948),《时与文》,Directed,81457,,3,陆志韦 宋远,1948,上海
均势(1948),《再生》,Directed,81458,,2,余园,1948,上海
垂簾(1948),《再生》,Directed,81459,,2,萧客,1948,上海
城市(1948),《光明报》,Directed,81460,,2,曾昭抡,1948,香港
基础(1948),《主流》,Directed,81461,,2,范谦衷,1948,南京
基础(1948),《再生》,Directed,81462,,2,张君劢,1948,上海
增税(1948),《时与文》,Directed,81463,,2,冠__,1948,上海
声援(1948),《国讯》,Directed,81464,,2,M.H.,1948,上海
处处(1948),《展望》,Directed,81465,,4,波光,1948,南京
外戚(1948),《再生》,Directed,81466,,2,讷菴,1948,上海
外货(1948),《展望》,Directed,81467,,3,筠友,1948,南京
大学(1948),《再生》,Directed,81469,,2,张君劢,1948,上海
大学(1948),《国讯》,Directed,81470,,2,M.H.,1948,上海
大学(1948),《观察》,Directed,81471,,5,马汀 刘徵麟 刘源,1948,上海
大选(1948),《新路周刊》,Directed,81472,,6,蒋恩钿,1948,北平
大韩民国(1948),《再生》,Directed,81474,,2,王厚生,1948,上海
天津(1948),《观察》,Directed,81475,,2,由元,1948,上海
太原(1948),《展望》,Directed,81476,,2,焦尾琴,1948,南京
太平洋(1948),《国讯》,Directed,81477,,2,(苏)Galin，A. 火凤,1948,上海
妇女(1948),《观察》,Directed,81478,,4,黄碧遥,1948,上海
孔子(1948),《中建:北平版》,Directed,81479,,2,胡宣之,1948,上海
孔子(1948),《中建:华北航空版》,Directed,81480,,2,胡宣之,1948,上海
学习(1948),《中建》,Directed,81481,,8,陈景茜,1948,上海
学习(1948),《展望》,Directed,81483,,7,蒋某 平,1948,南京
学术(1948),《主流》,Directed,81484,,3,罗梦册 秦京,1948,南京
学生(1948),《中建:北平版》,Directed,81485,,6,马汀,1948,上海
学生(1948),《中建:华北航空版》,Directed,81486,,3,张志让 周谷城 夏康农,1948,上海
学生(1948),《光明报》,Directed,81487,,7,金易,1948,香港
定户(1948),《观察》,Directed,81490,,2,芝,1948,上海
宪法(1948),《再生》,Directed,81491,,6,道行,1948,上海
宪法(1948),《国讯》,Directed,81492,,2,M.H.,1948,上海
对华政策(1948),《国讯》,Directed,81493,,2,M.H.,1948,上海
小说(1948),《中建:北平版》,Directed,81494,,2,李广田,1948,上海
局面(1948),《新路周刊》,Directed,81495,,5,何国樑,1948,北平
崭露头角(1948),《再生》,Directed,81497,,2,程家骐,1948,上海
工业化(1948),《观察》,Directed,81498,,3,潘光旦,1948,上海
工作(1948),《再生》,Directed,81503,,2,云,1948,上海
工商(1948),《展望》,Directed,81504,,3,文青,1948,南京
工商界(1948),《展望》,Directed,81505,,5,柏苍,1948,南京
币制(1948),《展望》,Directed,81506,,2,柏苍,1948,南京
平津(1948),《展望》,Directed,81523,,3,杨微,1948,南京
广东(1948),《展望》,Directed,81524,,3,之谷,1948,南京
