Source,Target,Type,Id,Label,timeset,Weight,year,place
君山(1945),《民主周刊(昆明)》,Directed,40,,"<[1945.0, 1945.0]>",4,1945,昆明
张一凡(1945),《民主(上海)》,Directed,41,,"<[1945.0, 1945.0]>",4,1945,上海
张礼千(1945),《国讯》,Directed,42,,"<[1945.0, 1945.0]>",4,1945,上海
澹庐(1945),《国讯》,Directed,43,,"<[1945.0, 1945.0]>",4,1945,上海
王立果(1945),《民主周刊(昆明)》,Directed,44,,"<[1945.0, 1945.0]>",4,1945,昆明
百辞(1945),《民主(重庆)》,Directed,45,,"<[1945.0, 1945.0]>",4,1945,重庆
章伯钧(1945),《中华论坛》,Directed,46,,"<[1945.0, 1945.0]>",4,1945,重庆
索非(1945),《周报(上海1945)》,Directed,47,,"<[1945.0, 1945.0]>",4,1945,上海
罗稷南(1945),《民主(上海)》,Directed,48,,"<[1945.0, 1945.0]>",4,1945,上海
罗西(1945),《民主周刊(昆明)》,Directed,49,,"<[1945.0, 1945.0]>",4,1945,昆明
翁逸之(1945),《周报(上海1945)》,Directed,50,,"<[1945.0, 1945.0]>",4,1945,上海
胡钊(1945),《民主周刊(昆明)》,Directed,51,,"<[1945.0, 1945.0]>",4,1945,昆明
茅盾(1945),《民主(重庆)》,Directed,52,,"<[1945.0, 1945.0]>",4,1945,重庆
许若明(1945),《周报(上海1945)》,Directed,53,,"<[1945.0, 1945.0]>",4,1945,上海
邵翰齐(1945),《周报(上海1945)》,Directed,54,,"<[1945.0, 1945.0]>",4,1945,上海
陈正飞(1945),《中华论坛》,Directed,55,,"<[1945.0, 1945.0]>",4,1945,重庆
陶大镛(1945),《国讯》,Directed,56,,"<[1945.0, 1945.0]>",4,1945,上海
丁聪(1945),《周报(上海1945)》,Directed,57,,"<[1945.0, 1945.0]>",3,1945,上海
严景耀(1945),《民主(上海)》,Directed,58,,"<[1945.0, 1945.0]>",3,1945,上海
周新民(1945),《民主周刊(昆明)》,Directed,59,,"<[1945.0, 1945.0]>",3,1945,昆明
唐言(1945),《中华论坛》,Directed,60,,"<[1945.0, 1945.0]>",3,1945,重庆
子冈(1945),《民主周刊(昆明)》,Directed,61,,"<[1945.0, 1945.0]>",3,1945,昆明
师陀(1945),《周报(上海1945)》,Directed,62,,"<[1945.0, 1945.0]>",3,1945,上海
张大任(1945),《周报(上海1945)》,Directed,63,,"<[1945.0, 1945.0]>",3,1945,上海
愚公(1945),《民主(重庆)》,Directed,64,,"<[1945.0, 1945.0]>",3,1945,重庆
晓歌(1945),《周报(上海1945)》,Directed,65,,"<[1945.0, 1945.0]>",3,1945,上海
曾昭抡(1945),《民主周刊(昆明)》,Directed,66,,"<[1945.0, 1945.0]>",3,1945,昆明
李兆安(1945),《民主(上海)》,Directed,67,,"<[1945.0, 1945.0]>",3,1945,上海
柳亚子(1945),《周报(上海1945)》,Directed,68,,"<[1945.0, 1945.0]>",3,1945,上海
柳亚子(1945),《民主(重庆)》,Directed,69,,"<[1945.0, 1945.0]>",3,1945,重庆
楚图南(1945),《民主周刊(昆明)》,Directed,70,,"<[1945.0, 1945.0]>",3,1945,昆明
毅生(1945),《再生》,Directed,71,,"<[1945.0, 1945.0]>",3,1945,重庆
求思(1945),《民主(上海)》,Directed,72,,"<[1945.0, 1945.0]>",3,1945,上海
沈志远(1945),《民主周刊(昆明)》,Directed,73,,"<[1945.0, 1945.0]>",3,1945,昆明
潮声(1945),《国讯》,Directed,74,,"<[1945.0, 1945.0]>",3,1945,上海
王少燕(1945),《民主(重庆)》,Directed,75,,"<[1945.0, 1945.0]>",3,1945,重庆
祝世康(1945),《中华论坛》,Directed,76,,"<[1945.0, 1945.0]>",3,1945,重庆
秋斯(1945),《民主(上海)》,Directed,77,,"<[1945.0, 1945.0]>",3,1945,上海
罗加正(1945),《再生》,Directed,78,,"<[1945.0, 1945.0]>",3,1945,重庆
罗涵先(1945),《民主(重庆)》,Directed,79,,"<[1945.0, 1945.0]>",3,1945,重庆
肥遯(1945),《民主(重庆)》,Directed,80,,"<[1945.0, 1945.0]>",3,1945,重庆
胡毅(1945),《民主周刊(昆明)》,Directed,81,,"<[1945.0, 1945.0]>",3,1945,昆明
若愚(1945),《民主(重庆)》,Directed,82,,"<[1945.0, 1945.0]>",3,1945,重庆
范华农(1945),《民主(重庆)》,Directed,83,,"<[1945.0, 1945.0]>",3,1945,重庆
迈之(1945),《民主周刊(昆明)》,Directed,84,,"<[1945.0, 1945.0]>",3,1945,昆明
邓初民(1945),《民主(重庆)》,Directed,85,,"<[1945.0, 1945.0]>",3,1945,重庆
邓初民(1945),《民主周刊(昆明)》,Directed,86,,"<[1945.0, 1945.0]>",3,1945,昆明
郭绍虞(1945),《民主(上海)》,Directed,87,,"<[1945.0, 1945.0]>",3,1945,上海
问梁(1945),《国讯》,Directed,88,,"<[1945.0, 1945.0]>",3,1945,上海
陶行知(1945),《周报(上海1945)》,Directed,89,,"<[1945.0, 1945.0]>",3,1945,上海
静远(1945),《周报(上海1945)》,Directed,90,,"<[1945.0, 1945.0]>",3,1945,上海
顾均正(1945),《周报(上海1945)》,Directed,91,,"<[1945.0, 1945.0]>",3,1945,上海
马丁(1945),《周报(上海1945)》,Directed,92,,"<[1945.0, 1945.0]>",3,1945,上海
高克奇(1945),《民主(重庆)》,Directed,93,,"<[1945.0, 1945.0]>",3,1945,重庆
黄巨兴(1945),《民主周刊(昆明)》,Directed,94,,"<[1945.0, 1945.0]>",3,1945,昆明
黄裳(1945),《周报(上海1945)》,Directed,95,,"<[1945.0, 1945.0]>",3,1945,上海
一民(1945),《周报(上海1945)》,Directed,96,,"<[1945.0, 1945.0]>",2,1945,上海
严景曜(1945),《民主(上海)》,Directed,97,,"<[1945.0, 1945.0]>",2,1945,上海
亚槐(1945),《民主(上海)》,Directed,98,,"<[1945.0, 1945.0]>",2,1945,上海
光年(1945),《民主周刊(昆明)》,Directed,99,,"<[1945.0, 1945.0]>",2,1945,昆明
其良(1945),《民主周刊(昆明)》,Directed,100,,"<[1945.0, 1945.0]>",2,1945,昆明
农慕之(1945),《民主周刊(昆明)》,Directed,101,,"<[1945.0, 1945.0]>",2,1945,昆明
冬予里(1945),《民主周刊(昆明)》,Directed,102,,"<[1945.0, 1945.0]>",2,1945,昆明
冯玉祥(1945),《周报(上海1945)》,Directed,103,,"<[1945.0, 1945.0]>",2,1945,上海
凤子(1945),《周报(上海1945)》,Directed,104,,"<[1945.0, 1945.0]>",2,1945,上海
刘逸(1945),《再生》,Directed,105,,"<[1945.0, 1945.0]>",2,1945,重庆
刘铁华(1945),《周报(上海1945)》,Directed,106,,"<[1945.0, 1945.0]>",2,1945,上海
刘铁华(1945),《民主(上海)》,Directed,107,,"<[1945.0, 1945.0]>",2,1945,上海
力扬(1945),《周报(上海1945)》,Directed,108,,"<[1945.0, 1945.0]>",2,1945,上海
千里(1945),《国讯》,Directed,109,,"<[1945.0, 1945.0]>",2,1945,上海
华心(1945),《民主周刊(昆明)》,Directed,110,,"<[1945.0, 1945.0]>",2,1945,昆明
华阳(1945),《民主周刊(昆明)》,Directed,111,,"<[1945.0, 1945.0]>",2,1945,昆明
卢蕻(1945),《民主周刊(昆明)》,Directed,112,,"<[1945.0, 1945.0]>",2,1945,昆明
叶圣陶(1945),《周报(上海1945)》,Directed,113,,"<[1945.0, 1945.0]>",2,1945,上海
吴斐丹(1945),《国讯》,Directed,114,,"<[1945.0, 1945.0]>",2,1945,上海
吴清友(1945),《国讯》,Directed,115,,"<[1945.0, 1945.0]>",2,1945,上海
周予同(1945),《周报(上海1945)》,Directed,116,,"<[1945.0, 1945.0]>",2,1945,上海
周伯棣(1945),《国讯》,Directed,117,,"<[1945.0, 1945.0]>",2,1945,上海
周谷城(1945),《中华论坛》,Directed,118,,"<[1945.0, 1945.0]>",2,1945,重庆
夏衍(1945),《周报(上海1945)》,Directed,119,,"<[1945.0, 1945.0]>",2,1945,上海
外卢(1945),《中华论坛》,Directed,120,,"<[1945.0, 1945.0]>",2,1945,重庆
夷初(1945),《周报(上海1945)》,Directed,121,,"<[1945.0, 1945.0]>",2,1945,上海
奴齐(1945),《民主(上海)》,Directed,122,,"<[1945.0, 1945.0]>",2,1945,上海
娄立齐(1945),《民主(上海)》,Directed,123,,"<[1945.0, 1945.0]>",2,1945,上海
子敬(1945),《再生》,Directed,124,,"<[1945.0, 1945.0]>",2,1945,重庆
孟心坚(1945),《民主周刊(昆明)》,Directed,125,,"<[1945.0, 1945.0]>",2,1945,昆明
宾符(1945),《民主(上海)》,Directed,126,,"<[1945.0, 1945.0]>",2,1945,上海
尚丁(1945),《国讯》,Directed,127,,"<[1945.0, 1945.0]>",2,1945,上海
屠西(1945),《民主(重庆)》,Directed,128,,"<[1945.0, 1945.0]>",2,1945,重庆
巴金(1945),《周报(上海1945)》,Directed,129,,"<[1945.0, 1945.0]>",2,1945,上海
张一凡(1945),《周报(上海1945)》,Directed,130,,"<[1945.0, 1945.0]>",2,1945,上海
张子毅(1945),《民主周刊(昆明)》,Directed,131,,"<[1945.0, 1945.0]>",2,1945,昆明
张澜(1945),《周报(上海1945)》,Directed,132,,"<[1945.0, 1945.0]>",2,1945,上海
张申府(1945),《民主(重庆)》,Directed,133,,"<[1945.0, 1945.0]>",2,1945,重庆
张若达(1945),《周报(上海1945)》,Directed,134,,"<[1945.0, 1945.0]>",2,1945,上海
徐植(1945),《民主周刊(昆明)》,Directed,135,,"<[1945.0, 1945.0]>",2,1945,昆明
拾风(1945),《周报(上海1945)》,Directed,136,,"<[1945.0, 1945.0]>",2,1945,上海
曹刚(1945),《民主周刊(昆明)》,Directed,137,,"<[1945.0, 1945.0]>",2,1945,昆明
曹萝阳(1945),《民主周刊(昆明)》,Directed,138,,"<[1945.0, 1945.0]>",2,1945,昆明
李公樸(1945),《民主(重庆)》,Directed,139,,"<[1945.0, 1945.0]>",2,1945,重庆
李凌飞(1945),《国讯》,Directed,140,,"<[1945.0, 1945.0]>",2,1945,上海
李及(1945),《民主(重庆)》,Directed,141,,"<[1945.0, 1945.0]>",2,1945,重庆
李战林(1945),《再生》,Directed,142,,"<[1945.0, 1945.0]>",2,1945,重庆
李玄伯(1945),《民主(上海)》,Directed,143,,"<[1945.0, 1945.0]>",2,1945,上海
杨刚(1945),《周报(上海1945)》,Directed,144,,"<[1945.0, 1945.0]>",2,1945,上海
柏寒(1945),《民主周刊(昆明)》,Directed,145,,"<[1945.0, 1945.0]>",2,1945,昆明
柳诒(1945),《再生》,Directed,146,,"<[1945.0, 1945.0]>",2,1945,重庆
梁漱溟(1945),《民主(重庆)》,Directed,147,,"<[1945.0, 1945.0]>",2,1945,重庆
沈志远(1945),《民主(重庆)》,Directed,148,,"<[1945.0, 1945.0]>",2,1945,重庆
沈涛(1945),《周报(上海1945)》,Directed,149,,"<[1945.0, 1945.0]>",2,1945,上海
洛扬(1945),《民主周刊(昆明)》,Directed,150,,"<[1945.0, 1945.0]>",2,1945,昆明
燕士(1945),《民主(重庆)》,Directed,151,,"<[1945.0, 1945.0]>",2,1945,重庆
王以中(1945),《民主(上海)》,Directed,152,,"<[1945.0, 1945.0]>",2,1945,上海
王伯祥(1945),《周报(上海1945)》,Directed,153,,"<[1945.0, 1945.0]>",2,1945,上海
王沿津(1945),《国讯》,Directed,154,,"<[1945.0, 1945.0]>",2,1945,上海
王铁华(1945),《周报(上海1945)》,Directed,155,,"<[1945.0, 1945.0]>",2,1945,上海
章伯钧(1945),《民主(重庆)》,Directed,156,,"<[1945.0, 1945.0]>",2,1945,重庆
端木泉(1945),《民主(上海)》,Directed,157,,"<[1945.0, 1945.0]>",2,1945,上海
胡剑(1945),《民主周刊(昆明)》,Directed,158,,"<[1945.0, 1945.0]>",2,1945,昆明
艾秋飙(1945),《民主周刊(昆明)》,Directed,159,,"<[1945.0, 1945.0]>",2,1945,昆明
苏尔齐伯格(1945),《再生》,Directed,160,,"<[1945.0, 1945.0]>",2,1945,重庆
范蕙(1945),《周报(上海1945)》,Directed,161,,"<[1945.0, 1945.0]>",2,1945,上海
萧明(1945),《民主(重庆)》,Directed,162,,"<[1945.0, 1945.0]>",2,1945,重庆
葭水(1945),《周报(上海1945)》,Directed,163,,"<[1945.0, 1945.0]>",2,1945,上海
袁西华(1945),《民主周刊(昆明)》,Directed,164,,"<[1945.0, 1945.0]>",2,1945,昆明
许傑(1945),《民主(上海)》,Directed,165,,"<[1945.0, 1945.0]>",2,1945,上海
许杰(1945),《周报(上海1945)》,Directed,166,,"<[1945.0, 1945.0]>",2,1945,上海
费稳(1945),《再生》,Directed,167,,"<[1945.0, 1945.0]>",2,1945,重庆
贺依(1945),《民主(上海)》,Directed,168,,"<[1945.0, 1945.0]>",2,1945,上海
邓初民(1945),《中华论坛》,Directed,169,,"<[1945.0, 1945.0]>",2,1945,重庆
邓初民(1945),《再生》,Directed,170,,"<[1945.0, 1945.0]>",2,1945,重庆
郑森禹(1945),《民主(上海)》,Directed,171,,"<[1945.0, 1945.0]>",2,1945,上海
郭沫若(1945),《中华论坛》,Directed,172,,"<[1945.0, 1945.0]>",2,1945,重庆
郭沫若(1945),《周报(上海1945)》,Directed,173,,"<[1945.0, 1945.0]>",2,1945,上海
金枫(1945),《周报(上海1945)》,Directed,174,,"<[1945.0, 1945.0]>",2,1945,上海
镜民(1945),《国讯》,Directed,175,,"<[1945.0, 1945.0]>",2,1945,上海
陆钦墀(1945),《民主周刊(昆明)》,Directed,176,,"<[1945.0, 1945.0]>",2,1945,昆明
陈康成(1945),《民主周刊(昆明)》,Directed,177,,"<[1945.0, 1945.0]>",2,1945,昆明
陈志中(1945),《民主(重庆)》,Directed,178,,"<[1945.0, 1945.0]>",2,1945,重庆
陈曦(1945),《国讯》,Directed,179,,"<[1945.0, 1945.0]>",2,1945,上海
陈鼎龢(1945),《再生》,Directed,180,,"<[1945.0, 1945.0]>",2,1945,重庆
项黎(1945),《民主(重庆)》,Directed,181,,"<[1945.0, 1945.0]>",2,1945,重庆
马哲民(1945),《民主(重庆)》,Directed,182,,"<[1945.0, 1945.0]>",2,1945,重庆
骆闻(1945),《民主(重庆)》,Directed,183,,"<[1945.0, 1945.0]>",2,1945,重庆
高扬(1945),《民主周刊(昆明)》,Directed,184,,"<[1945.0, 1945.0]>",2,1945,昆明
魏矢(1945),《再生》,Directed,185,,"<[1945.0, 1945.0]>",2,1945,重庆
鲁小詹(1945),《民主周刊(昆明)》,Directed,186,,"<[1945.0, 1945.0]>",2,1945,昆明
鲍乐蒂(1945),《周报(上海1945)》,Directed,187,,"<[1945.0, 1945.0]>",2,1945,上海
黄炎培(1945),《再生》,Directed,188,,"<[1945.0, 1945.0]>",2,1945,重庆
黄炎培(1945),《周报(上海1945)》,Directed,189,,"<[1945.0, 1945.0]>",2,1945,上海
黄药眠(1945),《民主周刊(昆明)》,Directed,190,,"<[1945.0, 1945.0]>",2,1945,昆明
黎舫(1945),《周报(上海1945)》,Directed,191,,"<[1945.0, 1945.0]>",2,1945,上海
Bercovici，K.(1945),《民主周刊(昆明)》,Directed,192,,"<[1945.0, 1945.0]>",1,1945,昆明
Clark，B.(1945),《周报(上海1945)》,Directed,193,,"<[1945.0, 1945.0]>",1,1945,上海
F._Geyrasi(1945),《中华论坛》,Directed,194,,"<[1945.0, 1945.0]>",1,1945,重庆
Hogg，P.(1945),《民主周刊(昆明)》,Directed,195,,"<[1945.0, 1945.0]>",1,1945,昆明
Milner，I.(1945),《再生》,Directed,196,,"<[1945.0, 1945.0]>",1,1945,重庆
一学生(1945),《民主(上海)》,Directed,197,,"<[1945.0, 1945.0]>",1,1945,上海
一生(1945),《民主(上海)》,Directed,198,,"<[1945.0, 1945.0]>",1,1945,上海
丁一(1945),《国讯》,Directed,199,,"<[1945.0, 1945.0]>",1,1945,上海
丁易(1945),《民主周刊(昆明)》,Directed,200,,"<[1945.0, 1945.0]>",1,1945,昆明
丁玲(1945),《周报(上海1945)》,Directed,201,,"<[1945.0, 1945.0]>",1,1945,上海
丁西林(1945),《周报(上海1945)》,Directed,202,,"<[1945.0, 1945.0]>",1,1945,上海
万影(1945),《国讯》,Directed,203,,"<[1945.0, 1945.0]>",1,1945,上海
万英(1945),《民主周刊(昆明)》,Directed,204,,"<[1945.0, 1945.0]>",1,1945,昆明
不耳(1945),《周报(上海1945)》,Directed,205,,"<[1945.0, 1945.0]>",1,1945,上海
丘八大(1945),《周报(上海1945)》,Directed,206,,"<[1945.0, 1945.0]>",1,1945,上海
东方晦之(1945),《周报(上海1945)》,Directed,207,,"<[1945.0, 1945.0]>",1,1945,上海
东方晦之(1945),《民主(上海)》,Directed,208,,"<[1945.0, 1945.0]>",1,1945,上海
严亚明(1945),《周报(上海1945)》,Directed,209,,"<[1945.0, 1945.0]>",1,1945,上海
严信民(1945),《中华论坛》,Directed,210,,"<[1945.0, 1945.0]>",1,1945,重庆
严克(1945),《周报(上海1945)》,Directed,211,,"<[1945.0, 1945.0]>",1,1945,上海
严奇(1945),《周报(上海1945)》,Directed,212,,"<[1945.0, 1945.0]>",1,1945,上海
严景矅(1945),《民主(上海)》,Directed,213,,"<[1945.0, 1945.0]>",1,1945,上海
严问天(1945),《国讯》,Directed,214,,"<[1945.0, 1945.0]>",1,1945,上海
丹尼尔(1945),《国讯》,Directed,215,,"<[1945.0, 1945.0]>",1,1945,上海
于蒪(1945),《民主(重庆)》,Directed,216,,"<[1945.0, 1945.0]>",1,1945,重庆
以君(1945),《民主(上海)》,Directed,217,,"<[1945.0, 1945.0]>",1,1945,上海
任华(1945),《民主(上海)》,Directed,218,,"<[1945.0, 1945.0]>",1,1945,上海
任四维(1945),《周报(上海1945)》,Directed,219,,"<[1945.0, 1945.0]>",1,1945,上海
伊利奥特(1945),《国讯》,Directed,220,,"<[1945.0, 1945.0]>",1,1945,上海
伍同伐(1945),《再生》,Directed,221,,"<[1945.0, 1945.0]>",1,1945,重庆
伍启元(1945),《民主周刊(昆明)》,Directed,222,,"<[1945.0, 1945.0]>",1,1945,昆明
伯伟(1945),《再生》,Directed,223,,"<[1945.0, 1945.0]>",1,1945,重庆
伯华(1945),《民主周刊(昆明)》,Directed,224,,"<[1945.0, 1945.0]>",1,1945,昆明
伯韩(1945),《民主周刊(昆明)》,Directed,225,,"<[1945.0, 1945.0]>",1,1945,昆明
但维斯(1945),《国讯》,Directed,226,,"<[1945.0, 1945.0]>",1,1945,上海
何其芳(1945),《周报(上海1945)》,Directed,227,,"<[1945.0, 1945.0]>",1,1945,上海
何惧(1945),《民主(重庆)》,Directed,228,,"<[1945.0, 1945.0]>",1,1945,重庆
何方(1945),《民主(重庆)》,Directed,229,,"<[1945.0, 1945.0]>",1,1945,重庆
何达(1945),《民主周刊(昆明)》,Directed,230,,"<[1945.0, 1945.0]>",1,1945,昆明
余伯约(1945),《民主(上海)》,Directed,231,,"<[1945.0, 1945.0]>",1,1945,上海
余剡溪(1945),《周报(上海1945)》,Directed,232,,"<[1945.0, 1945.0]>",1,1945,上海
余剡溪(1945),《民主(重庆)》,Directed,233,,"<[1945.0, 1945.0]>",1,1945,重庆
侯外卢(1945),《中华论坛》,Directed,234,,"<[1945.0, 1945.0]>",1,1945,重庆
侯外庐(1945),《国讯》,Directed,235,,"<[1945.0, 1945.0]>",1,1945,上海
侯外庐(1945),《民主(重庆)》,Directed,236,,"<[1945.0, 1945.0]>",1,1945,重庆
俊生(1945),《再生》,Directed,237,,"<[1945.0, 1945.0]>",1,1945,重庆
俞焕文(1945),《国讯》,Directed,238,,"<[1945.0, 1945.0]>",1,1945,上海
俞颂华(1945),《再生》,Directed,239,,"<[1945.0, 1945.0]>",1,1945,重庆
俞颂华(1945),《周报(上海1945)》,Directed,240,,"<[1945.0, 1945.0]>",1,1945,上海
傅彬然(1945),《国讯》,Directed,241,,"<[1945.0, 1945.0]>",1,1945,上海
傅雷(1945),《周报(上海1945)》,Directed,242,,"<[1945.0, 1945.0]>",1,1945,上海
光军(1945),《国讯》,Directed,243,,"<[1945.0, 1945.0]>",1,1945,上海
光涛(1945),《再生》,Directed,244,,"<[1945.0, 1945.0]>",1,1945,重庆
克士(1945),《周报(上海1945)》,Directed,245,,"<[1945.0, 1945.0]>",1,1945,上海
全杨(1945),《民主周刊(昆明)》,Directed,246,,"<[1945.0, 1945.0]>",1,1945,昆明
公健(1945),《再生》,Directed,247,,"<[1945.0, 1945.0]>",1,1945,重庆
公孙未央(1945),《民主周刊(昆明)》,Directed,248,,"<[1945.0, 1945.0]>",1,1945,昆明
再生侯北人(1945),《周报(上海1945)》,Directed,249,,"<[1945.0, 1945.0]>",1,1945,上海
冯乃超(1945),《民主(重庆)》,Directed,250,,"<[1945.0, 1945.0]>",1,1945,重庆
冯克(1945),《周报(上海1945)》,Directed,251,,"<[1945.0, 1945.0]>",1,1945,上海
冯克(1945),《民主(重庆)》,Directed,252,,"<[1945.0, 1945.0]>",1,1945,重庆
冯克(1945),《民主周刊(昆明)》,Directed,253,,"<[1945.0, 1945.0]>",1,1945,昆明
冯少山(1945),《周报(上海1945)》,Directed,254,,"<[1945.0, 1945.0]>",1,1945,上海
冯玉祥(1945),《民主(重庆)》,Directed,255,,"<[1945.0, 1945.0]>",1,1945,重庆
冶人(1945),《民主(重庆)》,Directed,256,,"<[1945.0, 1945.0]>",1,1945,重庆
冷红(1945),《民主(上海)》,Directed,257,,"<[1945.0, 1945.0]>",1,1945,上海
冷遹(1945),《国讯》,Directed,258,,"<[1945.0, 1945.0]>",1,1945,上海
冷风(1945),《国讯》,Directed,259,,"<[1945.0, 1945.0]>",1,1945,上海
刘尊棋(1945),《国讯》,Directed,260,,"<[1945.0, 1945.0]>",1,1945,上海
刘清扬(1945),《再生》,Directed,261,,"<[1945.0, 1945.0]>",1,1945,重庆
刘瑞林(1945),《中华论坛》,Directed,262,,"<[1945.0, 1945.0]>",1,1945,重庆
力扬(1945),《民主(重庆)》,Directed,263,,"<[1945.0, 1945.0]>",1,1945,重庆
努生(1945),《民主(重庆)》,Directed,264,,"<[1945.0, 1945.0]>",1,1945,重庆
劳莹(1945),《周报(上海1945)》,Directed,265,,"<[1945.0, 1945.0]>",1,1945,上海
北人(1945),《周报(上海1945)》,Directed,266,,"<[1945.0, 1945.0]>",1,1945,上海
北人(1945),《民主(重庆)》,Directed,267,,"<[1945.0, 1945.0]>",1,1945,重庆
华臣(1945),《周报(上海1945)》,Directed,268,,"<[1945.0, 1945.0]>",1,1945,上海
卢剑公(1945),《周报(上海1945)》,Directed,269,,"<[1945.0, 1945.0]>",1,1945,上海
卢铎(1945),《周报(上海1945)》,Directed,270,,"<[1945.0, 1945.0]>",1,1945,上海
友非(1945),《国讯》,Directed,271,,"<[1945.0, 1945.0]>",1,1945,上海
反对内战(1945),《中华论坛》,Directed,272,,"<[1945.0, 1945.0]>",1,1945,重庆
叔伟(1945),《民主周刊(昆明)》,Directed,273,,"<[1945.0, 1945.0]>",1,1945,昆明
叔梁(1945),《民主(上海)》,Directed,274,,"<[1945.0, 1945.0]>",1,1945,上海
史国卫(1945),《民主周刊(昆明)》,Directed,275,,"<[1945.0, 1945.0]>",1,1945,昆明
史笃(1945),《民主(上海)》,Directed,276,,"<[1945.0, 1945.0]>",1,1945,上海
叶君(1945),《周报(上海1945)》,Directed,277,,"<[1945.0, 1945.0]>",1,1945,上海
叶圣陶(1945),《民主(上海)》,Directed,278,,"<[1945.0, 1945.0]>",1,1945,上海
叶圣陶(1945),《民主(重庆)》,Directed,279,,"<[1945.0, 1945.0]>",1,1945,重庆
叶文雄(1945),《中华论坛》,Directed,280,,"<[1945.0, 1945.0]>",1,1945,重庆
司马星(1945),《民主(重庆)》,Directed,281,,"<[1945.0, 1945.0]>",1,1945,重庆
吉人(1945),《民主周刊(昆明)》,Directed,282,,"<[1945.0, 1945.0]>",1,1945,昆明
