Source,Target,Type,Id,Label,Weight,author,year,place
英国(1948),《再生》,Directed,38604,,8,余望之,1948,上海
解释(1948),《时与文》,Directed,38605,,5,王亚南,1948,上海
评介(1948),《时与文》,Directed,38606,,5,蔡尚思,1948,上海
诗人(1948),《再生》,Directed,38607,,5,王一冰,1948,上海
进入(1948),《群众》,Directed,38608,,6,王中元 裴植 薛,1948,香港
问题(1948),《中央周刊》,Directed,38609,,47,黄通 王耑 丁昌,1948,南京
青年(1948),《国讯》,Directed,38610,,9,张敏,1948,上海
一代(1948),《中建:北平版》,Directed,38611,,5,袁翰青,1948,上海
上海(1948),《国讯》,Directed,38612,,13,马廷杰,1948,上海
上演(1948),《时代杂志》,Directed,38613,,8,诺维柯夫 黄美克,1948,上海
专访(1948),《中央周刊》,Directed,38614,,10,陈茵,1948,南京
义大利(1948),《时代杂志》,Directed,38615,,9,锡基 林秀,1948,上海
之间(1948),《中建》,Directed,38616,,4,赵志华,1948,上海
儒家思想(1948),《再生》,Directed,38617,,5,喻淦邨,1948,上海
先生(1948),《中建:北平版》,Directed,38618,,21,闻家驷,1948,上海
共产党(1948),《时代杂志》,Directed,38619,,21,高摩尔加 何歌,1948,上海
军事(1948),《中央周刊》,Directed,38620,,7,王景__,1948,南京
北平(1948),《时与文》,Directed,38621,,12,金苗,1948,上海
华盛顿(1948),《展望》,Directed,38622,,4,丁蕾,1948,南京
南京(1948),《新路周刊》,Directed,38623,,6,欧阳山,1948,北平
南昌(1948),《群众》,Directed,38624,,5,古力,1948,香港
原因(1948),《展望》,Directed,38625,,4,施复亮,1948,南京
呼吁(1948),《国讯》,Directed,38626,,4,M.H.,1948,上海
和平(1948),《国讯》,Directed,38627,,7,石仲子,1948,上海
和平(1948),《新路周刊》,Directed,38628,,8,敏,1948,北平
和平(1948),《时代杂志》,Directed,38629,,21,马努赛维奇 雷兮,1948,上海
善后(1948),《新路周刊》,Directed,38630,,9,蒋硕傑 赵守愚,1948,北平
四首(1948),《新路周刊》,Directed,38631,,4,王道乾,1948,北平
大选(1948),《中建》,Directed,38633,,5,芝英,1948,上海
学生(1948),《时与文》,Directed,38634,,23,陈实,1948,上海
实现(1948),《新路周刊》,Directed,38635,,7,炳章,1948,北平
币制(1948),《新路周刊》,Directed,38637,,12,非,1948,北平
幕剧(1948),《中建》,Directed,38638,,4,赵志华,1948,上海
影剧(1948),《国讯》,Directed,38639,,5,谷方,1948,上海
徐州(1948),《展望》,Directed,38640,,4,波光,1948,南京
成都(1948),《再生》,Directed,38641,,4,张君劢,1948,上海
我写(1948),《展望》,Directed,38642,,4,施复亮,1948,南京
报导(1948),《正报》,Directed,38647,,16,黄瑛,1948,香港
捷克(1948),《群众》,Directed,38648,,5,宁一,1948,香港
政治(1948),《中央周刊》,Directed,38649,,7,秦琼,1948,南京
政策(1948),《中央周刊》,Directed,38651,,18,黄通 王耑 丁昌,1948,南京
方法(1948),《新路周刊》,Directed,38652,,7,炳章,1948,北平
日本(1948),《展望》,Directed,38653,,26,筠友,1948,南京
日本(1948),《观察》,Directed,38655,,6,谭崇台,1948,上海
旧录(1948),《展望》,Directed,38656,,4,杨卫玉,1948,南京
杂记(1948),《观察》,Directed,38657,,4,何永佶,1948,上海
正视(1948),《中央周刊》,Directed,38658,,6,陈锺浩,1948,南京
民主(1948),《中央周刊》,Directed,38659,,8,袁世仪,1948,南京
破产(1948),《再生》,Directed,38660,,4,黄撼石,1948,上海
社会主义(1948),《新路周刊》,Directed,38661,,15,陈振汉 蒋硕傑,1948,北平
秋灯(1948),《展望》,Directed,38663,,4,杨卫玉,1948,南京
经济(1948),《新路周刊》,Directed,38664,,26,陈振汉,1948,北平
经济(1948),《群众》,Directed,38666,,11,陈伯达,1948,香港
经过(1948),《展望》,Directed,38667,,5,黄炎培,1948,南京
综合(1948),《正报》,Directed,38668,,12,黄瑛,1948,香港
美国(1948),《新路周刊》,Directed,38669,,24,陈石湘,1948,北平
美国(1948),《时代杂志》,Directed,38671,,49,齐尔塔法勃 彭嘉民,1948,上海
美国(1948),《群众》,Directed,38672,,12,路,1948,香港
航空(1948),《观察》,Directed,38674,,4,芝,1948,上海
西安(1948),《中建:北平版》,Directed,38675,,4,蒙若,1948,上海
解放军(1948),《群众》,Directed,38676,,11,王中元 裴植 薛,1948,香港
解放区(1948),《群众》,Directed,38677,,26,麦秀,1948,香港
计划(1948),《中建》,Directed,38678,,5,李乡朴,1948,上海
豫西(1948),《展望》,Directed,38679,,5,杜渐 艾扬 牛纵,1948,南京
赤色(1948),《中央周刊》,Directed,38680,,4,君羊,1948,南京
运动(1948),《中央周刊》,Directed,38681,,8,胡次威,1948,南京
青岛(1948),《国讯》,Directed,38682,,4,伟夫,1948,上海
香港(1948),《中建:北平版》,Directed,38683,,5,李广田,1948,上海
香港(1948),《国讯》,Directed,38684,,11,王思曙 王民,1948,上海
鲁迅(1948),《中建:北平版》,Directed,38685,,11,许杰,1948,上海
黑白(1948),《中建》,Directed,38686,,4,赵志华,1948,上海
七五(1948),《展望》,Directed,38687,,4,宁静,1948,南京
三剑客(1948),《时代杂志》,Directed,38688,,4,罗森茨维格 雪兮,1948,上海
三十一日(1948),《中央周刊》,Directed,38689,,3,君羊,1948,南京
上海(1948),《展望》,Directed,38690,,15,陈砥平,1948,南京
东北(1948),《时与文》,Directed,38691,,6,柳逢仙,1948,上海
东北(1948),《群众》,Directed,38692,,10,醒华,1948,香港
东南亚(1948),《国讯》,Directed,38693,,4,M.H.,1948,上海
东江(1948),《正报》,Directed,38694,,7,罗纯,1948,香港
中国(1948),《群众》,Directed,38697,,22,萧农,1948,香港
中国(1948),《观察》,Directed,38699,,23,郭叔壬,1948,上海
中枢(1948),《再生》,Directed,38700,,3,杜衡,1948,上海
之四(1948),《再生》,Directed,38701,,3,叶新华,1948,上海
之新(1948),《中央周刊》,Directed,38702,,3,君羊,1948,南京
书评(1948),《观察》,Directed,38703,,13,陈振汉,1948,上海
人民(1948),《群众》,Directed,38704,,34,陈伯达 琳,1948,香港
人类(1948),《主流》,Directed,38707,,4,周太玄,1948,南京
传奇(1948),《展望》,Directed,38708,,4,沛雨,1948,南京
伦敦(1948),《观察》,Directed,38709,,6,陈志让,1948,上海
作家(1948),《时代杂志》,Directed,38710,,5,叶菲,1948,上海
先生(1948),《国讯》,Directed,38711,,4,秦翰才,1948,上海
八月八(1948),《中央周刊》,Directed,38712,,3,君羊,1948,南京
共产党(1948),《再生》,Directed,38713,,5,金治泰,1948,上海
共匪(1948),《中央周刊》,Directed,38714,,9,黄海臣 蒋,1948,南京
内幕(1948),《再生》,Directed,38715,,4,梁梦觉,1948,上海
内阁(1948),《国讯》,Directed,38716,,3,林焕平,1948,上海
军区(1948),《再生》,Directed,38717,,3,杜衡,1948,上海
军火(1948),《国讯》,Directed,38718,,3,M.H.,1948,上海
军队(1948),《群众》,Directed,38719,,5,吴刚,1948,香港
农村(1948),《展望》,Directed,38720,,7,鱼木,1948,南京
农民(1948),《中建》,Directed,38721,,9,费祥俊,1948,上海
列车(1948),《中建》,Directed,38722,,3,赵志华,1948,上海
势力(1948),《时与文》,Directed,38727,,3,石闻,1948,上海
北平(1948),《展望》,Directed,38728,,17,鸣歌,1948,南京
十月十日(1948),《中央周刊》,Directed,38729,,3,君羊,1948,南京
华侨(1948),《国讯》,Directed,38730,,3,M.H.,1948,上海
华北(1948),《展望》,Directed,38731,,7,金苗,1948,南京
华北(1948),《群众》,Directed,38732,,6,路,1948,香港
华尔街(1948),《时代杂志》,Directed,38733,,9,高尼奥 邓梅,1948,上海
华莱士(1948),《展望》,Directed,38734,,4,张仁光,1948,南京
印度(1948),《观察》,Directed,38736,,3,严绍端,1948,上海
友声(1948),《中央周刊》,Directed,38737,,105,黄馥,1948,南京
友声(1948),《群众》,Directed,38738,,15,郭沫若,1948,香港
反帝(1948),《群众》,Directed,38739,,6,齐君,1948,香港
发展(1948),《再生》,Directed,38740,,6,王厚生,1948,上海
取得胜利(1948),《群众》,Directed,38741,,3,吴拙申,1948,香港
同济(1948),《国讯》,Directed,38742,,6,丘山,1948,上海
哲学(1948),《中建:北平版》,Directed,38744,,3,郑昕,1948,上海
哲学(1948),《中建:华北航空版》,Directed,38745,,3,郑昕,1948,上海
唐诗(1948),《中央周刊》,Directed,38746,,3,伯商,1948,南京
四川(1948),《时与文》,Directed,38747,,4,光夫,1948,上海
国会(1948),《再生》,Directed,38748,,3,王厚生,1948,上海
复兴(1948),《观察》,Directed,38752,,4,费孝通,1948,上海
多瑙河(1948),《时代杂志》,Directed,38753,,3,维辛斯基,1948,上海
大会(1948),《国讯》,Directed,38754,,5,林莽,1948,上海
大战(1948),《展望》,Directed,38755,,4,张东荪,1948,南京
大选(1948),《观察》,Directed,38756,,5,郝稼,1948,上海
奇谭(1948),《展望》,Directed,38757,,4,沛雨,1948,南京
学生(1948),《展望》,Directed,38758,,13,静观,1948,南京
学生(1948),《观察》,Directed,38760,,14,赵超构,1948,上海
学联(1948),《国讯》,Directed,38761,,3,M.H.,1948,上海
官僚资本主义(1948),《群众》,Directed,38762,,3,康仲平,1948,香港
宣布(1948),《国讯》,Directed,38764,,3,M.H.,1948,上海
宪政(1948),《中央周刊》,Directed,38765,,7,戆生 季,1948,南京
对华(1948),《中央周刊》,Directed,38766,,3,君羊,1948,南京
小结(1948),《中建》,Directed,38767,,3,宋宝山,1948,上海
尝试(1948),《中建》,Directed,38768,,4,陈仲期,1948,上海
巡礼(1948),《展望》,Directed,38769,,3,牛纵,1948,南京
工作(1948),《正报》,Directed,38770,,23,高歌,1948,香港
币制(1948),《再生》,Directed,38771,,7,黄河清,1948,上海
币制(1948),《群众》,Directed,38773,,7,许涤新 蒋,1948,香港
布拉格(1948),《群众》,Directed,38774,,3,吴拙申,1948,香港
希望(1948),《国讯》,Directed,38775,,50,马廷杰,1948,上海
希腊(1948),《国讯》,Directed,38778,,4,司马天籁,1948,上海
希腊(1948),《时代杂志》,Directed,38779,,16,求思,1948,上海
干涉(1948),《时代杂志》,Directed,38780,,5,意巴路里 任谷,1948,上海
平津(1948),《国讯》,Directed,38781,,3,M.H.,1948,上海
广东(1948),《正报》,Directed,38782,,10,许涤新,1948,香港
广州(1948),《群众》,Directed,38783,,6,黄愼,1948,香港
应负(1948),《新路周刊》,Directed,38785,,6,景明,1948,北平
座谈(1948),《中央周刊》,Directed,38787,,10,徐佛观 王耑 丁昌,1948,南京
建设(1948),《中建》,Directed,38788,,10,杨导之,1948,上海
思想(1948),《群众》,Directed,38789,,8,萧农,1948,香港
总统(1948),《再生》,Directed,38790,,7,浩然,1948,上海
戊戌变法(1948),《再生》,Directed,38791,,3,萧客,1948,上海
战况(1948),《正报》,Directed,38793,,3,蓝川,1948,香港
战区(1948),《展望》,Directed,38794,,5,杜渐 艾扬 牛纵,1948,南京
战局(1948),《群众》,Directed,38795,,3,朝新,1948,香港
抗议(1948),《展望》,Directed,38796,,8,梅邨,1948,南京
报导(1948),《群众》,Directed,38797,,6,姜凡,1948,香港
改革(1948),《再生》,Directed,38798,,7,黄河清,1948,上海
改革(1948),《群众》,Directed,38799,,8,许涤新 蒋,1948,香港
政局(1948),《再生》,Directed,38800,,6,梁梦觉,1948,上海
政府(1948),《国讯》,Directed,38801,,3,M.H.,1948,上海
政治史(1948),《再生》,Directed,38803,,3,方建民,1948,上海
文化(1948),《国讯》,Directed,38804,,5,谢东平,1948,上海
新中国(1948),《群众》,Directed,38807,,5,许涤新,1948,香港
新作(1948),《时代杂志》,Directed,38808,,3,北辰,1948,上海
新华社(1948),《群众》,Directed,38809,,7,路,1948,香港
新德里(1948),《观察》,Directed,38810,,3,严绍端,1948,上海
新话(1948),《国讯》,Directed,38811,,4,补齐,1948,上海
旧诗(1948),《国讯》,Directed,38814,,4,补齐,1948,上海
时代(1948),《再生》,Directed,38815,,5,张君劢,1948,上海
晚会(1948),《中建:北平版》,Directed,38816,,3,李广田,1948,上海
杂记(1948),《中央周刊》,Directed,38817,,3,杜维涛,1948,南京
棉田(1948),《中建》,Directed,38818,,3,陈涛,1948,上海
欧洲(1948),《再生》,Directed,38819,,7,费雯,1948,上海
欧美(1948),《再生》,Directed,38820,,3,王一冰,1948,上海
民主(1948),《再生》,Directed,38821,,13,黎玄,1948,上海
民主主义(1948),《观察》,Directed,38822,,3,张东荪,1948,上海
民国(1948),《中央周刊》,Directed,38823,,13,汤惠荪 王耑 丁昌,1948,南京
汉口(1948),《中建:北平版》,Directed,38824,,3,莫邪,1948,上海
江南(1948),《展望》,Directed,38825,,9,杜渐,1948,南京
江南(1948),《时与文》,Directed,38826,,3,冠__,1948,上海
游戏(1948),《正报》,Directed,38827,,3,林朴,1948,香港
湖南(1948),《时与文》,Directed,38828,,6,稼汉,1948,上海
演词(1948),《时代杂志》,Directed,38829,,6,齐里亚克斯 移模,1948,上海
琼崖(1948),《正报》,Directed,38830,,5,纪真,1948,香港
电教(1948),《中建》,Directed,38831,,5,王必章,1948,上海
知识(1948),《观察》,Directed,38832,,3,刘绪贻,1948,上海
知识份子(1948),《展望》,Directed,38833,,14,陈仁炳,1948,南京
短讯(1948),《国讯》,Directed,38834,,3,红柳,1948,上海
石头城(1948),《群众》,Directed,38835,,3,温奇,1948,香港
研究(1948),《中建》,Directed,38836,,5,赵心梅,1948,上海
社会主义(1948),《主流》,Directed,38837,,18,罗梦册 秦京,1948,南京
社会主义(1948),《观察》,Directed,38838,,4,严仁赓,1948,上海
社论(1948),《群众》,Directed,38839,,9,路,1948,香港
粤桂(1948),《群众》,Directed,38840,,3,林绍贤,1948,香港
纪念(1948),《中建:北平版》,Directed,38841,,12,裴仁,1948,上海
纲领(1948),《光明报》,Directed,38842,,4,胡一声,1948,香港
续完(1948),《中央周刊》,Directed,38844,,3,伯商,1948,南京
维辛斯基(1948),《时代杂志》,Directed,38845,,3,维辛斯基,1948,上海
罢课(1948),《国讯》,Directed,38846,,3,M.H.,1948,上海
美国(1948),《中建:北平版》,Directed,38847,,4,Sternberg，F.,1948,上海
美国(1948),《再生》,Directed,38848,,18,黎玄,1948,上海
美国(1948),《国讯》,Directed,38851,,15,陈选善,1948,上海
美援(1948),《中央周刊》,Directed,38856,,5,胡涤民 芝,1948,南京
美苏(1948),《新路周刊》,Directed,38857,,10,越人 纯刚,1948,北平
联盟(1948),《展望》,Directed,38858,,3,丁蕾,1948,南京
联邦(1948),《再生》,Directed,38859,,3,刘毅,1948,上海
自由(1948),《中建》,Directed,38860,,3,赵志华,1948,上海
苏北(1948),《时与文》,Directed,38861,,5,甬民,1948,上海
苦诉(1948),《展望》,Directed,38862,,4,静观,1948,南京
英美(1948),《中央周刊》,Directed,38863,,3,杜维涛,1948,南京
草案(1948),《时代杂志》,Directed,38864,,3,维辛斯基,1948,上海
衣食住行(1948),《光明报》,Directed,38865,,3,曾昭抡,1948,香港
要求(1948),《展望》,Directed,38866,,3,杨微,1948,南京
解放军(1948),《正报》,Directed,38867,,8,舒翰,1948,香港
解放区(1948),《正报》,Directed,38869,,6,小雪,1948,香港
言官(1948),《再生》,Directed,38870,,3,杜衡,1948,上海
计划(1948),《新路周刊》,Directed,38871,,9,陈振汉 蒋硕傑,1948,北平
认识(1948),《中央周刊》,Directed,38872,,5,顾毓琇 樊德芬 左克恭,1948,南京
评传(1948),《再生》,Directed,38873,,4,Laski 叶幼麟,1948,上海
贝奈斯(1948),《再生》,Directed,38874,,3,方建民,1948,上海
责任(1948),《新路周刊》,Directed,38875,,10,龚祥瑞,1948,北平
费边(1948),《主流》,Directed,38877,,3,彭定颐,1948,南京
费边社(1948),《主流》,Directed,38878,,3,彭定颐,1948,南京
起源(1948),《再生》,Directed,38879,,3,余园,1948,上海
转捩(1948),《中央周刊》,Directed,38880,,3,君羊,1948,南京
遗着(1948),《再生》,Directed,38881,,3,方建民,1948,上海
那裏(1948),《中央周刊》,Directed,38882,,3,君羊,1948,南京
长沙(1948),《群众》,Directed,38883,,3,林涛,1948,香港
问题(1948),《再生》,Directed,38890,,13,欧阳革辛,1948,上海
集体(1948),《正报》,Directed,38892,,3,林朴,1948,香港
青年(1948),《正报》,Directed,38894,,8,胡当,1948,香港
Stilwell(1948),《中建:北平版》,Directed,38896,,2,朱方,1948,上海
by(1948),《中建:北平版》,Directed,38897,,3,李浩培,1948,上海
of(1948),《中建:北平版》,Directed,38898,,2,李浩培,1948,上海
of(1948),《中建:华北航空版》,Directed,38899,,2,李浩培,1948,上海
一九三三年(1948),《群众》,Directed,38900,,2,薛,1948,香港
一关(1948),《时代杂志》,Directed,38901,,2,莫亚,1948,上海
一天(1948),《展望》,Directed,38902,,2,杨祖之,1948,南京
一根(1948),《中建》,Directed,38903,,2,呆夫,1948,上海
一步(1948),《展望》,Directed,38904,,2,章明,1948,南京
一点(1948),《群众》,Directed,38905,,2,荃麟,1948,香港
一种(1948),《中央周刊》,Directed,38906,,3,刘光炎 王耑 丁昌,1948,南京
一谈(1948),《国讯》,Directed,38907,,2,小詹,1948,上海
一边(1948),《群众》,Directed,38908,,2,文魁,1948,香港
三优(1948),《主流》,Directed,38909,,2,范谦衷,1948,南京
三周年(1948),《展望》,Directed,38910,,3,闽友,1948,南京
三报(1948),《再生》,Directed,38911,,2,程家骐,1948,上海
上之馆(1948),《再生》,Directed,38912,,2,杜衡,1948,上海
上海(1948),《中建:北平版》,Directed,38913,,8,长之,1948,上海
上海(1948),《正报》,Directed,38918,,3,艾群,1948,香港
下乡(1948),《中建》,Directed,38923,,4,顾家标,1948,上海
不同(1948),《展望》,Directed,38924,,3,张仁光,1948,南京
专门知识(1948),《展望》,Directed,38925,,2,袁翰青,1948,南京
世界(1948),《主流》,Directed,38926,,6,蒋无逆,1948,南京
世界(1948),《光明报》,Directed,38927,,3,罗子为,1948,香港
世界(1948),《展望》,Directed,38928,,5,林焕平,1948,南京
世界(1948),《正报》,Directed,38929,,2,舒翰,1948,香港
丛书(1948),《观察》,Directed,38930,,2,芝,1948,上海
东京(1948),《国讯》,Directed,38931,,2,M.H.,1948,上海
东北(1948),《中建:北平版》,Directed,38932,,4,韦武,1948,上海
东北(1948),《正报》,Directed,38933,,2,舒翰,1948,香港
东南欧(1948),《时代杂志》,Directed,38934,,2,康斯坦丁诺夫斯基 移模,1948,上海
两个(1948),《时代杂志》,Directed,38936,,3,郭沫若,1948,上海
两个(1948),《群众》,Directed,38937,,7,米谷,1948,香港
两个(1948),《观察》,Directed,38939,,3,严仁赓,1948,上海
两党(1948),《再生》,Directed,38940,,2,张君劢,1948,上海
两大(1948),《展望》,Directed,38941,,2,岳铎 华农 孙敏,1948,南京
两种(1948),《观察》,Directed,38942,,3,刘绪贻,1948,上海
两难(1948),《群众》,Directed,38943,,2,汪老吉,1948,香港
中共中央(1948),《群众》,Directed,38944,,7,路,1948,香港
中国(1948),《主流》,Directed,38951,,9,罗梦册,1948,南京
中国(1948),《光明报》,Directed,38952,,4,马叙伦,1948,香港
中国(1948),《国讯》,Directed,38954,,17,集纳者,1948,上海
中国式(1948),《观察》,Directed,38960,,4,吴晗,1948,上海
中国通史(1948),《中央周刊》,Directed,38961,,2,缪凤林,1948,南京
中大(1948),《国讯》,Directed,38962,,3,M.H.,1948,上海
中央(1948),《再生》,Directed,38963,,2,杜衡,1948,上海
中央委员会(1948),《时代杂志》,Directed,38964,,4,高摩尔加 何歌,1948,上海
中日(1948),《中央周刊》,Directed,38965,,2,君羊,1948,南京
中演(1948),《时代杂志》,Directed,38966,,2,维辛斯基,1948,上海
中间(1948),《新路周刊》,Directed,38967,,6,陈振汉 蒋硕傑,1948,北平
主潮(1948),《主流》,Directed,38968,,2,罗梦册 秦京,1948,南京
