"source","target","author","year","place","weight"
"东线(1945)","《中央周刊》","新命",1945,"重庆",4
"中国(1945)","《民主周刊(昆明)》","罗隆基",1945,"昆明",4
"之页(1945)","《国讯》","秦柳方",1945,"上海",4
"之页(1945)","《国讯》","齐纬",1945,"上海",4
"以后(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",4
"会议(1945)","《中央周刊》","新命",1945,"重庆",4
"先生(1945)","《民主(重庆)》","陶行知",1945,"重庆",4
"农业(1945)","《中央周刊》","张德粹",1945,"重庆",4
"印度(1945)","《民主周刊(昆明)》","曹刚",1945,"昆明",4
"国际(1945)","《时代杂志》","伊戈斯",1945,"上海",4
"安定(1945)","《国讯》","光军",1945,"上海",4
"批判(1945)","《中央周刊》","陆复初",1945,"重庆",4
"政制(1945)","《中央周刊》","曾资生",1945,"重庆",4
"政治(1945)","《中央周刊》","叶青",1945,"重庆",4
"故事(1945)","《中央周刊》","许师愼",1945,"重庆",4
"旧金山(1945)","《国讯》","华",1945,"上海",4
"笔尖(1945)","《文萃》","萧萧",1945,"上海",4
"自己(1945)","《民主周刊(昆明)》","光年",1945,"昆明",4
"重庆(1945)","《民主周刊(昆明)》","罗西",1945,"昆明",4
"问题(1945)","《时代杂志》","守巧夫",1945,"上海",4
"革命(1945)","《时代杂志》","史米尔诺夫",1945,"上海",4
"高尔基(1945)","《时代杂志》","施维卓夫",1945,"上海",4
"一二(1945)","《民主周刊(昆明)》","程澄之",1945,"昆明",3
"世界(1945)","《再生》","石啸冲",1945,"重庆",3
"东南(1945)","《中央周刊》","新命",1945,"重庆",3
"中国(1945)","《中央周刊》","蒋君章",1945,"重庆",3
"中国(1945)","《再生》","石啸冲",1945,"重庆",3
"之后(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"之路(1945)","《时代杂志》","葛洛斯曼",1945,"上海",3
"之页(1945)","《国讯》","问梁",1945,"上海",3
"会议(1945)","《再生》","孙宝毅",1945,"重庆",3
"会议(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",3
"冯友兰(1945)","《周报(上海1945)》","曹聚仁",1945,"上海",3
"前后(1945)","《民主(上海)》","景宋",1945,"上海",3
"半月(1945)","《再生》","石啸冲",1945,"重庆",3
"历史学(1945)","《时代杂志》","巴斯金",1945,"上海",3
"反动(1945)","《时代杂志》","巴斯金",1945,"上海",3
"发展(1945)","《时代杂志》","罗曼",1945,"上海",3
"史大林(1945)","《时代杂志》","史大林",1945,"上海",3
"团结(1945)","《国讯》","华",1945,"上海",3
"国际(1945)","《再生》","石啸冲",1945,"重庆",3
"国际(1945)","《时代杂志》","勃拉尼克",1945,"上海",3
"国际(1945)","《时代杂志》","罗曼",1945,"上海",3
"国难(1945)","《民主(重庆)》","愚公",1945,"重庆",3
"大事记(1945)","《民主(上海)》","董秋斯",1945,"上海",3
"大会(1945)","《民主周刊(昆明)》","努生",1945,"昆明",3
"太平洋战争(1945)","《民主(上海)》","董秋斯",1945,"上海",3
"屋荒(1945)","《文萃》","秦牧",1945,"上海",3
"延安(1945)","《国讯》","黄炎培",1945,"上海",3
"德国(1945)","《时代杂志》","巴斯金",1945,"上海",3
"德国(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"战后(1945)","《周报(上海1945)》","平心",1945,"上海",3
"所见(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"捷克斯洛伐克(1945)","《时代杂志》","勃拉尼克",1945,"上海",3
"政治(1945)","《中央周刊》","叶靑",1945,"重庆",3
"政潮(1945)","《时代杂志》","阿尔古斯",1945,"上海",3
"故事(1945)","《中央周刊》","伯侨",1945,"重庆",3
"日记(1945)","《国讯》","黄炎培",1945,"上海",3
"杂写(1945)","《中央周刊》","黄洛",1945,"重庆",3
"柏林(1945)","《时代杂志》","卡尔明 顾德列伐蒂赫",1945,"上海",3
"柏林(1945)","《时代杂志》","波列伏伊",1945,"上海",3
"柏林(1945)","《时代杂志》","葛洛斯曼",1945,"上海",3
"柏林(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",3
"概略(1945)","《中央周刊》","曾资生",1945,"重庆",3
"民主(1945)","《中央周刊》","叶靑",1945,"重庆",3
"民主(1945)","《中央周刊》","叶青",1945,"重庆",3
"民主(1945)","《时代杂志》","罗曼",1945,"上海",3
"民主(1945)","《民主周刊(昆明)》","胡毅",1945,"昆明",3
"沿途(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"海军(1945)","《时代杂志》","史大林",1945,"上海",3
"海军(1945)","《时代杂志》","库士聂卓夫",1945,"上海",3
"理学(1945)","《周报(上海1945)》","曹聚仁",1945,"上海",3
"生活(1945)","《民主周刊(昆明)》","胡毅",1945,"昆明",3
"瞭望(1945)","《再生》","石啸冲",1945,"重庆",3
"硫磺岛(1945)","《中央周刊》","新命",1945,"重庆",3
"社会(1945)","《国讯》","澹",1945,"上海",3
"社会主义国家(1945)","《时代杂志》","戚礼朴",1945,"上海",3
"笔尖(1945)","《文萃》","源天",1945,"上海",3
"红军(1945)","《时代杂志》","史大林",1945,"上海",3
"红军(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"纪念(1945)","《民主周刊(昆明)》","努生",1945,"昆明",3
"经济(1945)","《中华论坛》","祝世康",1945,"重庆",3
"经济(1945)","《国讯》","问梁",1945,"上海",3
"续完(1945)","《时代杂志》","勃拉尼克",1945,"上海",3
"缅甸(1945)","《中央周刊》","新命",1945,"重庆",3
"罗马尼亚(1945)","《时代杂志》","罗曼",1945,"上海",3
"美军(1945)","《中央周刊》","新命",1945,"重庆",3
"美国(1945)","《民主周刊(昆明)》","冬予里",1945,"昆明",3
"胜利(1945)","《国讯》","俞颂华",1945,"上海",3
"胜利(1945)","《时代杂志》","史大林",1945,"上海",3
"航讯(1945)","《民主周刊(昆明)》","罗西",1945,"昆明",3
"苏联(1945)","《时代杂志》","柯马洛夫",1945,"上海",3
"英国(1945)","《民主周刊(昆明)》","黄巨兴",1945,"昆明",3
"莫斯科(1945)","《时代杂志》","史大林",1945,"上海",3
"西线(1945)","《中央周刊》","新命",1945,"重庆",3
"西行漫记(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"观察(1945)","《时代杂志》","勃拉尼克",1945,"上海",3
"观察(1945)","《时代杂志》","罗曼",1945,"上海",3
"解放运动(1945)","《时代杂志》","勃拉尼克",1945,"上海",3
"诗词(1945)","《民主(重庆)》","柳亚子",1945,"重庆",3
"谈屑(1945)","《民主(重庆)》","肥遯",1945,"重庆",3
"资本主义国家(1945)","《时代杂志》","戚礼朴",1945,"上海",3
"运动(1945)","《中央周刊》","许师愼",1945,"重庆",3
"进入(1945)","《时代杂志》","戈尔巴朵夫 库尔干诺夫",1945,"上海",3
"道路(1945)","《时代杂志》","罗曼",1945,"上海",3
"遭难(1945)","《民主(上海)》","景宋",1945,"上海",3
"重庆(1945)","《中央周刊》","黄洛",1945,"重庆",3
"重庆(1945)","《国讯》","陈曦",1945,"上海",3
"野记(1945)","《民主(重庆)》","愚公",1945,"重庆",3
"问题(1945)","《民主(重庆)》","马寅初",1945,"重庆",3
"青年(1945)","《中央周刊》","梁寒操 元璧",1945,"重庆",3
"革命(1945)","《中央周刊》","伯侨",1945,"重庆",3
"高尔基(1945)","《时代杂志》","施维卓夫 莫馨娜",1945,"上海",3
"000(1945)","《时代杂志》","施维卓夫",1945,"上海",2
"一些(1945)","《民主周刊(昆明)》","卢蕻",1945,"昆明",2
"一次(1945)","《国讯》","梁公任",1945,"上海",2
"三十一日(1945)","《国讯》","梁公任",1945,"上海",2
"不可(1945)","《时代杂志》","苏尔",1945,"上海",2
"不怕(1945)","《国讯》","罗守信",1945,"上海",2
"不要(1945)","《国讯》","梁公任",1945,"上海",2
"世界(1945)","《中央周刊》","梁寒操 元璧",1945,"重庆",2
"世界(1945)","《国讯》","引流",1945,"上海",2
"世界(1945)","《国讯》","梁公任",1945,"上海",2
"世界(1945)","《国讯》","澹",1945,"上海",2
"世界(1945)","《民主周刊(昆明)》","沈志远",1945,"昆明",2
"两月记(1945)","《时代杂志》","奥勃拉齐卓夫",1945,"上海",2
"中国(1945)","《中华论坛》","曾守约",1945,"重庆",2
"中国(1945)","《中央周刊》","詹文浒",1945,"重庆",2
"中国(1945)","《国讯》","俞颂华",1945,"上海",2
"中国(1945)","《国讯》","马星野 黄炎培",1945,"上海",2
"中国(1945)","《民主(上海)》","周建人",1945,"上海",2
"中国(1945)","《民主(重庆)》","马寅初",1945,"重庆",2
"中国(1945)","《民主周刊(昆明)》","陈康成",1945,"昆明",2
"义务劳动(1945)","《中央周刊》","周敦礼",1945,"重庆",2
"之战(1945)","《中央周刊》","王新命",1945,"重庆",2
"书报(1945)","《中央周刊》","张勉",1945,"重庆",2
"书报(1945)","《中央周刊》","王良嘉",1945,"重庆",2
"书报(1945)","《中央周刊》","黄义本",1945,"重庆",2
"二十八年(1945)","《时代杂志》","达伊金",1945,"上海",2
"二十周年(1945)","《时代杂志》","柯马洛夫",1945,"上海",2
"二百(1945)","《时代杂志》","柯马洛夫",1945,"上海",2
"云南(1945)","《国讯》","万影",1945,"上海",2
"五千万(1945)","《民主(重庆)》","陶行知",1945,"重庆",2
"人为(1945)","《民主(上海)》","郑振铎",1945,"上海",2
"人民(1945)","《民主(上海)》","周建人",1945,"上海",2
"人民(1945)","《民主周刊(昆明)》","光年",1945,"昆明",2
"人民(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"人民(1945)","《民主周刊(昆明)》","吴晗",1945,"昆明",2
"人民(1945)","《民主周刊(昆明)》","徐植",1945,"昆明",2
"人民(1945)","《民主周刊(昆明)》","艾秋飙",1945,"昆明",2
"人间(1945)","《周报(上海1945)》","丰子恺",1945,"上海",2
"人间(1945)","《民主周刊(昆明)》","高扬",1945,"昆明",2
"今后(1945)","《中央周刊》","张德粹",1945,"重庆",2
"介绍(1945)","《国讯》","黄炎培",1945,"上海",2
"从军(1945)","《中央周刊》","许师愼",1945,"重庆",2
"会议(1945)","《中华论坛》","陈正飞",1945,"重庆",2
"会议(1945)","《中央周刊》","钱纳水",1945,"重庆",2
"会议(1945)","《国讯》","小鱼",1945,"上海",2
"会议(1945)","《国讯》","澹",1945,"上海",2
"会议(1945)","《民主(上海)》","宾符",1945,"上海",2
"会议(1945)","《民主周刊(昆明)》","费孝通",1945,"昆明",2
"会议(1945)","《民主周刊(昆明)》","高扬",1945,"昆明",2
"伟大(1945)","《时代杂志》","史大林",1945,"上海",2
"伦敦(1945)","《国讯》","黄大能",1945,"上海",2
"保加利亚(1945)","《时代杂志》","铁霍诺夫",1945,"上海",2
"保障(1945)","《民主周刊(昆明)》","沈志远",1945,"昆明",2
"信条(1945)","《国讯》","马星野 黄炎培",1945,"上海",2
"信箱(1945)","《中央周刊》","新命",1945,"重庆",2
"假如(1945)","《中央周刊》","冯玉祥 元璧 杨__",1945,"重庆",2
"先生(1945)","《国讯》","黄炎培",1945,"上海",2
"先生(1945)","《文萃》","景宋",1945,"上海",2
"先生(1945)","《民主(重庆)》","曾琦",1945,"重庆",2
"先生(1945)","《民主(重庆)》","邓初民",1945,"重庆",2
"克制性(1945)","《时代杂志》","苏尔",1945,"上海",2
"克里米亚(1945)","《中央周刊》","新命",1945,"重庆",2
"全世界(1945)","《时代杂志》","史大林",1945,"上海",2
"全貌(1945)","《时代杂志》","米哈伊洛夫",1945,"上海",2
"全貌(1945)","《时代杂志》","米哈伊洛夫 波克希雪夫斯基",1945,"上海",2
"八一(1945)","《国讯》","俞颂华",1945,"上海",2
"八一(1945)","《国讯》","夏孟辉",1945,"上海",2
"八年(1945)","《中央周刊》","杨保民",1945,"重庆",2
"八年(1945)","《周报(上海1945)》","左拉",1945,"上海",2
"内战(1945)","《国讯》","俞颂华",1945,"上海",2
"内战(1945)","《文萃》","邓初民",1945,"上海",2
"内战(1945)","《民主(重庆)》","陶行知",1945,"重庆",2
"写作(1945)","《时代杂志》","施维卓夫 高尔基",1945,"上海",2
"农村(1945)","《民主周刊(昆明)》","田禾",1945,"昆明",2
"农村(1945)","《民主周刊(昆明)》","陈康成",1945,"昆明",2
"准备(1945)","《民主周刊(昆明)》","胡毅",1945,"昆明",2
"几个(1945)","《周报(上海1945)》","景宋",1945,"上海",2
"列宁(1945)","《时代杂志》","史米尔诺夫",1945,"上海",2
"列宁(1945)","《时代杂志》","波诺马列夫",1945,"上海",2
"制度(1945)","《中央周刊》","黄正铭",1945,"重庆",2
"加里宁(1945)","《时代杂志》","加里宁",1945,"上海",2
"动态(1945)","《国讯》","陈曦",1945,"上海",2
"助手(1945)","《时代杂志》","伊巴鲁里",1945,"上海",2
"努力(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"劳动阶级(1945)","《时代杂志》","奥勃拉齐卓夫",1945,"上海",2
"势力(1945)","《时代杂志》","苏尔",1945,"上海",2
"十月革命(1945)","《时代杂志》","史米尔诺夫",1945,"上海",2
"十月革命(1945)","《民主(重庆)》","箫明",1945,"重庆",2
"华沙(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",2
"协调(1945)","《国讯》","梁公任",1945,"上海",2
"卫国战争(1945)","《时代杂志》","史大林",1945,"上海",2
"危机(1945)","《民主周刊(昆明)》","陈康成",1945,"昆明",2
"历史(1945)","《周报(上海1945)》","王伯祥",1945,"上海",2
"历史(1945)","《民主周刊(昆明)》","吴晗",1945,"昆明",2
"原因(1945)","《时代杂志》","史迁宾",1945,"上海",2
"原子弹(1945)","《民主(重庆)》","施艾",1945,"重庆",2
"原子能(1945)","《周报(上海1945)》","顾均正",1945,"上海",2
"参政会(1945)","《国讯》","澹庐",1945,"上海",2
"参政会(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"双周刊(1945)","《时代杂志》","奥勃拉齐卓夫",1945,"上海",2
"发展(1945)","《时代杂志》","苏尔",1945,"上海",2
"各界(1945)","《民主(重庆)》","罗涵先",1945,"重庆",2
"名辩(1945)","《中华论坛》","郭沫若",1945,"重庆",2
"吕宋(1945)","《中央周刊》","新命",1945,"重庆",2
"命令(1945)","《时代杂志》","库士聂卓夫",1945,"上海",2
"和平(1945)","《国讯》","俞颂华",1945,"上海",2
"和平(1945)","《国讯》","梁公任",1945,"上海",2
"和平(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",2
"四万(1945)","《民主(重庆)》","陶行知",1945,"重庆",2
"四十二年(1945)","《中央周刊》","许师愼",1945,"重庆",2
"国内(1945)","《国讯》","梁公任",1945,"上海",2
"国大(1945)","《国讯》","澹",1945,"上海",2
"国民大会(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"国际(1945)","《时代杂志》","葛罗宾",1945,"上海",2
"国际局势(1945)","《时代杂志》","守巧夫",1945,"上海",2
"圣人(1945)","《中央周刊》","王光汉",1945,"重庆",2
"地理(1945)","《周报(上海1945)》","王伯祥",1945,"上海",2
"复兴(1945)","《中央周刊》","蒋君章",1945,"重庆",2
"复员(1945)","《中央周刊》","徐苏灵",1945,"重庆",2
"复员(1945)","《中央周刊》","朱斆春",1945,"重庆",2
"复员(1945)","《中央周刊》","胡春冰",1945,"重庆",2
"复员(1945)","《中央周刊》","陈箇民",1945,"重庆",2
"外长(1945)","《民主(上海)》","宾符",1945,"上海",2
"外长(1945)","《民主周刊(昆明)》","高扬",1945,"昆明",2
"大会(1945)","《中央周刊》","郑璋",1945,"重庆",2
"大会(1945)","《民主(重庆)》","罗涵先",1945,"重庆",2
"大陆(1945)","《中央周刊》","新命",1945,"重庆",2
"失业(1945)","《周报(上海1945)》","平心",1945,"上海",2
"委託(1945)","《中央周刊》","黄正铭",1945,"重庆",2
"学习(1945)","《时代杂志》","施维卓夫 高尔基",1945,"上海",2
"学术(1945)","《时代杂志》","柯马洛夫",1945,"上海",2
"学术研究(1945)","《中央周刊》","穆超",1945,"重庆",2
"学术研究(1945)","《中央周刊》","高迈",1945,"重庆",2
"安定(1945)","《周报(上海1945)》","平心",1945,"上海",2
"宪法(1945)","《时代杂志》","刘赤柯夫",1945,"上海",2
"宪法(1945)","《时代杂志》","平心",1945,"上海",2
"对华政策(1945)","《民主周刊(昆明)》","冬予里",1945,"昆明",2
"对外(1945)","《时代杂志》","达伊金",1945,"上海",2
"对於(1945)","《中央周刊》","蒋",1945,"重庆",2
"对策(1945)","《民主周刊(昆明)》","陈康成",1945,"昆明",2
"展望(1945)","《周报(上海1945)》","顾均正",1945,"上海",2
"工业(1945)","《时代杂志》","史迁宾",1945,"上海",2
"工作(1945)","《中央周刊》","周冠羣",1945,"重庆",2
"工作(1945)","《中央周刊》","粟显运",1945,"重庆",2
"工作(1945)","《国讯》","但维斯",1945,"上海",2
"巴尔干(1945)","《时代杂志》","奥勃拉齐卓夫",1945,"上海",2
"布达佩斯(1945)","《时代杂志》","毕尔伏玛依斯基",1945,"上海",2
"希特勒(1945)","《时代杂志》","伊巴鲁里",1945,"上海",2
"希腊(1945)","《中央周刊》","蒋炳贤",1945,"重庆",2
"希腊(1945)","《时代杂志》","阿尔古斯",1945,"上海",2
"平底(1945)","《民主周刊(昆明)》","沈志远",1945,"昆明",2
"应否(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"建国(1945)","《中央周刊》","吴铁城 芝",1945,"重庆",2
"建国(1945)","《中央周刊》","粟显运",1945,"重庆",2
"建设(1945)","《中央周刊》","甘乃先 右民",1945,"重庆",2
"建设(1945)","《中央周刊》","甘乃光 右民",1945,"重庆",2
"建设(1945)","《中央周刊》","邵冲霄",1945,"重庆",2
"廿四(1945)","《时代杂志》","史大林",1945,"上海",2
"开发(1945)","《周报(上海1945)》","顾均正",1945,"上海",2
"归来(1945)","《中央周刊》","张文伯",1945,"重庆",2
"待续(1945)","《周报(上海1945)》","柳宗元",1945,"上海",2
"德国(1945)","《时代杂志》","史大林",1945,"上海",2
"德国(1945)","《时代杂志》","守巧夫",1945,"上海",2
"德国(1945)","《时代杂志》","阿尔古斯",1945,"上海",2
"必须(1945)","《中央周刊》","张德粹",1945,"重庆",2
"思想(1945)","《中央周刊》","钱穆",1945,"重庆",2
"思想(1945)","《周报(上海1945)》","胡曲园",1945,"上海",2
"思潮(1945)","《中华论坛》","郭沫若",1945,"重庆",2
"恢复(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",2
"恩格斯(1945)","《时代杂志》","土匈诺夫",1945,"上海",2
"成功(1945)","《国讯》","华",1945,"上海",2
"成都(1945)","《民主(重庆)》","屠西",1945,"重庆",2
"我国(1945)","《中央周刊》","赵兰坪 守仁",1945,"重庆",2
"战争(1945)","《中央周刊》","新命",1945,"重庆",2
"战争(1945)","《时代杂志》","史迁宾",1945,"上海",2
"战争(1945)","《时代杂志》","奥勃拉齐卓夫",1945,"上海",2
"战事(1945)","《中央周刊》","王新命",1945,"重庆",2
"战地(1945)","《时代杂志》","毕尔伏玛依斯基",1945,"上海",2
"战局(1945)","《国讯》","张礼千",1945,"上海",2
"战局(1945)","《国讯》","梁公任",1945,"上海",2
"战斗员(1945)","《时代杂志》","史大林",1945,"上海",2
"战时(1945)","《中央周刊》","赵兰坪 守仁",1945,"重庆",2
"战略(1945)","《中央周刊》","郭寿生",1945,"重庆",2
"战略(1945)","《时代杂志》","斯密诺夫 戈洛夫",1945,"上海",2
"批判(1945)","《中华论坛》","郭沫若",1945,"重庆",2
"报酬(1945)","《中央周刊》","王新命",1945,"重庆",2
"掠夺者(1945)","《时代杂志》","伊巴鲁里",1945,"上海",2
"推进(1945)","《民主周刊(昆明)》","孟南",1945,"昆明",2
"提议(1945)","《民主(上海)》","徐相任",1945,"上海",2
"提高(1945)","《民主周刊(昆明)》","光年",1945,"昆明",2
"改造(1945)","《民主周刊(昆明)》","光年",1945,"昆明",2
"改革(1945)","《中央周刊》","詹文浒",1945,"重庆",2
"政治(1945)","《中华论坛》","周谷城",1945,"重庆",2
"政治(1945)","《再生》","张君劢",1945,"重庆",2
"政治(1945)","《国讯》","严问天",1945,"上海",2
"政治(1945)","《文萃》","张君劢",1945,"上海",2
"政治(1945)","《文萃》","谢东平",1945,"上海",2
"政治(1945)","《文萃》","邓初民",1945,"上海",2
"政治(1945)","《时代杂志》","施坦因",1945,"上海",2
"政治(1945)","《民主(重庆)》","张申府",1945,"重庆",2
"政治协商会议(1945)","《民主(上海)》","叔梁",1945,"上海",2
"政策(1945)","《文萃》","马寅初",1945,"上海",2
"政策(1945)","《时代杂志》","达伊金",1945,"上海",2
"教育(1945)","《中华论坛》","施贻",1945,"重庆",2
"教育(1945)","《中央周刊》","詹文浒",1945,"重庆",2
"教育(1945)","《国讯》","黄炎培",1945,"上海",2
"教育(1945)","《民主周刊(昆明)》","胡毅",1945,"昆明",2
"文化(1945)","《中央周刊》","宋孟桃",1945,"重庆",2
"文化(1945)","《文萃》","茅盾",1945,"上海",2
"文学(1945)","《民主周刊(昆明)》","卢蕻",1945,"昆明",2
"文学遗产(1945)","《周报(上海1945)》","景宋",1945,"上海",2
"新闻记者(1945)","《国讯》","马星野 黄炎培",1945,"上海",2
"方式(1945)","《民主周刊(昆明)》","黄巨兴",1945,"昆明",2
"方面(1945)","《中央周刊》","新命",1945,"重庆",2
"旅途(1945)","《周报(上海1945)》","拾风",1945,"上海",2
"无表情(1945)","《周报(上海1945)》","左拉",1945,"上海",2
"日寇(1945)","《国讯》","澹",1945,"上海",2
"日本(1945)","《中央周刊》","新命",1945,"重庆",2
"日本(1945)","《中央周刊》","龚德柏",1945,"重庆",2
"日本(1945)","《时代杂志》","伊戈斯",1945,"上海",2
"日本(1945)","《民主(上海)》","郑森禹",1945,"上海",2
"日记(1945)","《时代杂志》","毕尔伏玛依斯基",1945,"上海",2
"旧金山(1945)","《时代杂志》","莫洛托夫",1945,"上海",2
"时事(1945)","《国讯》","引流",1945,"上海",2
"昆明(1945)","《国讯》","黎平",1945,"上海",2
"昆明(1945)","《民主(上海)》","胡剑",1945,"上海",2
"春秋(1945)","《中央周刊》","张勉",1945,"重庆",2
"春秋(1945)","《中央周刊》","王良嘉",1945,"重庆",2
"春秋(1945)","《中央周刊》","黄义本",1945,"重庆",2
"普鲁士(1945)","《时代杂志》","爱伦堡",1945,"上海",2
"智识(1945)","《中央周刊》","许师愼",1945,"重庆",2
"最后(1945)","《周报(上海1945)》","郑振铎",1945,"上海",2
"有感(1945)","《民主(重庆)》","燕士",1945,"重庆",2
"未来(1945)","《周报(上海1945)》","顾均正",1945,"上海",2
"本土(1945)","《中央周刊》","新命",1945,"重庆",2
"杂志(1945)","《民主(上海)》","尊闻",1945,"上海",2
"杂感(1945)","《民主(重庆)》","茅盾",1945,"重庆",2
"杂记(1945)","《中央周刊》","赵得之",1945,"重庆",2
"杂记(1945)","《周报(上海1945)》","拾风",1945,"上海",2
"来的我(1945)","《中央周刊》","杨保民",1945,"重庆",2
"架沙(1945)","《民主周刊(昆明)》","卢蕻",1945,"昆明",2
"柏林(1945)","《时代杂志》","李翁诺夫",1945,"上海",2
"柏林(1945)","《时代杂志》","查斯拉夫斯基",1945,"上海",2
"柏林(1945)","《时代杂志》","树柯夫 维辛斯基",1945,"上海",2
"柏林(1945)","《时代杂志》","维希聂夫斯基 淑林",1945,"上海",2
"梵蒂冈(1945)","《时代杂志》","施坦因",1945,"上海",2
"检讨(1945)","《中央周刊》","郭寿生",1945,"重庆",2
"检讨(1945)","《周报(上海1945)》","王伯祥",1945,"上海",2
"检讨(1945)","《时代杂志》","守巧夫",1945,"上海",2
"欧战(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",2
"欧洲(1945)","《中央周刊》","王新命",1945,"重庆",2
"欧洲(1945)","《民主周刊(昆明)》","思慕",1945,"昆明",2
"欧洲(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",2
"武训(1945)","《民主(重庆)》","陶行知",1945,"重庆",2
"殖民地(1945)","《民主周刊(昆明)》","农慕之",1945,"昆明",2
"民主(1945)","《中华论坛》","周谷城",1945,"重庆",2
"民主(1945)","《再生》","李战林",1945,"重庆",2
"民主(1945)","《再生》","柳诒",1945,"重庆",2
"民主(1945)","《再生》","陈鼎龢",1945,"重庆",2
"民主(1945)","《周报(上海1945)》","马丁",1945,"上海",2
"民主(1945)","《文萃》","洪深",1945,"上海",2
"民主(1945)","《文萃》","邓初民",1945,"上海",2
"民主(1945)","《民主(上海)》","严景耀",1945,"上海",2
"民主(1945)","《民主(重庆)》","冯玉祥",1945,"重庆",2
"民主(1945)","《民主(重庆)》","灕流",1945,"重庆",2
"民主(1945)","《民主(重庆)》","范华农",1945,"重庆",2
"民主(1945)","《民主周刊(昆明)》","光未然",1945,"昆明",2
"民主(1945)","《民主周刊(昆明)》","慕英",1945,"昆明",2
"民主(1945)","《民主周刊(昆明)》","罗隆基",1945,"昆明",2
"民主(1945)","《民主周刊(昆明)》","邓初民",1945,"昆明",2
"民主(1945)","《民主周刊(昆明)》","郑初民",1945,"昆明",2
"民主(1945)","《民主周刊(昆明)》","黄巨兴",1945,"昆明",2
"民族(1945)","《时代杂志》","史大林",1945,"上海",2
"民生(1945)","《周报(上海1945)》","平心",1945,"上海",2
"法则(1945)","《时代杂志》","苏尔",1945,"上海",2
"法国(1945)","《时代杂志》","阿尔古斯",1945,"上海",2
"活动(1945)","《时代杂志》","施坦因",1945,"上海",2
"海外(1945)","《中央周刊》","赵得之",1945,"重庆",2
"清末(1945)","《民主(重庆)》","肥遯",1945,"重庆",2
