"source","target","author","year","place","weight"
"英国(1945)","《国讯》","阿特里",1945,"上海",2
"范先生(1945)","《民主(重庆)》","陶行知",1945,"重庆",2
"莫斯科(1945)","《民主周刊(昆明)》","高扬",1945,"昆明",2
"萧条(1945)","《周报(上海1945)》","平心",1945,"上海",2
"褫下(1945)","《民主周刊(昆明)》","卢蕻",1945,"昆明",2
"讲话(1945)","《民主(上海)》","严景曜",1945,"上海",2
"诗词(1945)","《国讯》","黄炎培",1945,"上海",2
"诚实(1945)","《民主周刊(昆明)》","光未然",1945,"昆明",2
"读史(1945)","《民主(上海)》","尊闻",1945,"上海",2
"读报(1945)","《民主(重庆)》","燕士",1945,"重庆",2
"谈判(1945)","《民主周刊(昆明)》","艾秋飙",1945,"昆明",2
"贫困(1945)","《周报(上海1945)》","平心",1945,"上海",2
"贵阳(1945)","《国讯》","谈兵",1945,"上海",2
"越南(1945)","《民主周刊(昆明)》","徐植",1945,"昆明",2
"运动史(1945)","《再生》","石啸冲",1945,"重庆",2
"逻辑(1945)","《民主(重庆)》","张申府",1945,"重庆",2
"重庆(1945)","《周报(上海1945)》","黄裳",1945,"上海",2
"重庆(1945)","《周报(上海1945)》","黎舫",1945,"上海",2
"重庆(1945)","《民主(上海)》","陈辛",1945,"上海",2
"问题(1945)","《周报(上海1945)》","景宋",1945,"上海",2
"问题(1945)","《国讯》","戚陈德珍",1945,"上海",2
"问题(1945)","《国讯》","澹",1945,"上海",2
"问题(1945)","《民主(上海)》","张一凡",1945,"上海",2
"问题(1945)","《民主周刊(昆明)》","农慕之",1945,"昆明",2
"问题(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"问题(1945)","《民主周刊(昆明)》","胡钊",1945,"昆明",2
"阶段(1945)","《国讯》","梁公任",1945,"上海",2
"陪都(1945)","《民主(重庆)》","罗涵先",1945,"重庆",2
"青年(1945)","《再生》","石啸冲",1945,"重庆",2
"青年(1945)","《民主周刊(昆明)》","努生",1945,"昆明",2
"青年(1945)","《民主周刊(昆明)》","孟南",1945,"昆明",2
"青年运动(1945)","《再生》","石啸冲",1945,"重庆",2
"香港(1945)","《周报(上海1945)》","王伯祥",1945,"上海",2
"高等教育(1945)","《民主(上海)》","王以中",1945,"上海",2
"鲁迅(1945)","《周报(上海1945)》","景宋",1945,"上海",2
"200(1945)","《周报(上海1945)》","左拉",1945,"上海",1
"Challenge(1945)","《民主(上海)》","求思",1945,"上海",1
"China(1945)","《民主(上海)》","求思",1945,"上海",1
"Red(1945)","《民主(上海)》","求思",1945,"上海",1
"The(1945)","《民主(上海)》","求思",1945,"上海",1
"一九四四年(1945)","《国讯》","沙溪",1945,"上海",1
"一九四四年(1945)","《国讯》","肯明斯",1945,"上海",1
"一二(1945)","《周报(上海1945)》","黎明",1945,"上海",1
"一二(1945)","《民主(重庆)》","努生",1945,"重庆",1
"一二(1945)","《民主(重庆)》","茅盾",1945,"重庆",1
"一二(1945)","《民主周刊(昆明)》","游牧",1945,"昆明",1
"一二一(1945)","《民主周刊(昆明)》","高光",1945,"昆明",1
"一二九(1945)","《民主(上海)》","陈菊珍",1945,"上海",1
"一些(1945)","《周报(上海1945)》","泥",1945,"上海",1
"一些(1945)","《国讯》","俞颂华",1945,"上海",1
"一些(1945)","《民主(上海)》","董秋斯",1945,"上海",1
"一位(1945)","《国讯》","澹",1945,"上海",1
"一党(1945)","《民主(上海)》","克士",1945,"上海",1
"一切(1945)","《周报(上海1945)》","郑振铎",1945,"上海",1
"一切(1945)","《周报(上海1945)》","陶行知",1945,"上海",1
"一切(1945)","《民主(重庆)》","陶行知",1945,"重庆",1
"一切(1945)","《民主周刊(昆明)》","洪谦",1945,"昆明",1
"一切(1945)","《民主周刊(昆明)》","艾秋飙",1945,"昆明",1
"一半(1945)","《国讯》","梁公任",1945,"上海",1
"一周年(1945)","《国讯》","黄炎培",1945,"上海",1
"一块(1945)","《民主周刊(昆明)》","曾昭抡",1945,"昆明",1
"一大(1945)","《周报(上海1945)》","严亚明",1945,"上海",1
"一定(1945)","《民主(重庆)》","何惧",1945,"重庆",1
"一家(1945)","《民主周刊(昆明)》","吉人",1945,"昆明",1
"一封信(1945)","《周报(上海1945)》","月伶 警予 永先",1945,"上海",1
"一席(1945)","《周报(上海1945)》","左拉",1945,"上海",1
"一律(1945)","《周报(上海1945)》","柳亚子",1945,"上海",1
"一律(1945)","《民主(重庆)》","柳亚子",1945,"重庆",1
"一批(1945)","《民主周刊(昆明)》","吴晗",1945,"昆明",1
"一支(1945)","《民主周刊(昆明)》","周依维",1945,"昆明",1
"一方(1945)","《国讯》","千里",1945,"上海",1
"一条(1945)","《周报(上海1945)》","石渊",1945,"上海",1
"一次(1945)","《民主周刊(昆明)》","努生",1945,"昆明",1
"一段(1945)","《国讯》","张雪澄",1945,"上海",1
"一段(1945)","《国讯》","梁公任",1945,"上海",1
"一点(1945)","《国讯》","吴清友",1945,"上海",1
"一点(1945)","《国讯》","黄炎培",1945,"上海",1
"一百零七(1945)","《民主(重庆)》","陶行知",1945,"重庆",1
"一种(1945)","《周报(上海1945)》","韬",1945,"上海",1
"一种(1945)","《民主(重庆)》","荃麟",1945,"重庆",1
"一种(1945)","《民主周刊(昆明)》","伯华",1945,"昆明",1
"一等(1945)","《周报(上海1945)》","林汉达",1945,"上海",1
"一筹(1945)","《民主周刊(昆明)》","罗隆基",1945,"昆明",1
"一线(1945)","《民主(重庆)》","黄炎培",1945,"重庆",1
"一线希望(1945)","《国讯》","黄炎培",1945,"上海",1
"一羣(1945)","《民主(重庆)》","柏有仁",1945,"重庆",1
"一群(1945)","《周报(上海1945)》","张竞存",1945,"上海",1
"一般(1945)","《再生》","石啸冲",1945,"重庆",1
"一角(1945)","《周报(上海1945)》","罗稷南",1945,"上海",1
"一课(1945)","《周报(上海1945)》","郑振铎",1945,"上海",1
"一週(1945)","《民主(重庆)》","观察者",1945,"重庆",1
"一週年(1945)","《民主(重庆)》","高克奇",1945,"重庆",1
"一部(1945)","《民主周刊(昆明)》","胡绳",1945,"昆明",1
"一醒(1945)","《民主周刊(昆明)》","胡剑",1945,"昆明",1
"一首(1945)","《民主(重庆)》","柳亚子",1945,"重庆",1
"七七(1945)","《民主周刊(昆明)》","冯克",1945,"昆明",1
"七则(1945)","《再生》","毅生",1945,"重庆",1
"万岁(1945)","《民主(上海)》","刘铁华",1945,"上海",1
"万岁(1945)","《民主(上海)》","蒲岗",1945,"上海",1
"万岁(1945)","《民主(重庆)》","莊稼",1945,"重庆",1
"万花筒(1945)","《民主(上海)》","娄立齐",1945,"上海",1
"万骨(1945)","《周报(上海1945)》","左拉",1945,"上海",1
"三个(1945)","《民主(上海)》","柳蕴",1945,"上海",1
"三个(1945)","《民主周刊(昆明)》","努生",1945,"昆明",1
"三件(1945)","《国讯》","澹庐",1945,"上海",1
"三八(1945)","《民主周刊(昆明)》","昭抡",1945,"昆明",1
"三国(1945)","《民主(上海)》","湘渔",1945,"上海",1
"三才(1945)","《周报(上海1945)》","郑振铎",1945,"上海",1
"三百年(1945)","《民主(上海)》","奴齐",1945,"上海",1
"三种(1945)","《周报(上海1945)》","左舜生",1945,"上海",1
"三章(1945)","《国讯》","黄炎培",1945,"上海",1
"三章(1945)","《民主(上海)》","梅湜",1945,"上海",1
"三首(1945)","《周报(上海1945)》","陶行知",1945,"上海",1
"三首(1945)","《民主(重庆)》","陶行知",1945,"重庆",1
"上境(1945)","《民主(重庆)》","林陵蓉 冯乃超 章伯钧",1945,"重庆",1
"上期(1945)","《周报(上海1945)》","平心",1945,"上海",1
"上海(1945)","《周报(上海1945)》","丁西林",1945,"上海",1
"上海(1945)","《周报(上海1945)》","劳莹",1945,"上海",1
"上海(1945)","《周报(上海1945)》","左拉",1945,"上海",1
"上海(1945)","《国讯》","吴清友",1945,"上海",1
"上海(1945)","《国讯》","杨卫玉",1945,"上海",1
"上海(1945)","《国讯》","秦柳方",1945,"上海",1
"上海(1945)","《民主(上海)》","存真",1945,"上海",1
"上海(1945)","《民主(上海)》","景宋",1945,"上海",1
"上海(1945)","《民主(上海)》","李兆",1945,"上海",1
"上海(1945)","《民主周刊(昆明)》","其良",1945,"昆明",1
"上海(1945)","《民主周刊(昆明)》","晶远",1945,"昆明",1
"上海市(1945)","《民主(上海)》","一生",1945,"上海",1
"上海市(1945)","《民主(上海)》","马歇尔特",1945,"上海",1
"上演(1945)","《周报(上海1945)》","李健吾",1945,"上海",1
"上略(1945)","《国讯》","黄河清",1945,"上海",1
"下乡(1945)","《国讯》","镜民",1945,"上海",1
"下乡(1945)","《民主周刊(昆明)》","慕英",1945,"昆明",1
"下期(1945)","《周报(上海1945)》","平心",1945,"上海",1
"下期(1945)","《周报(上海1945)》","柳宗元",1945,"上海",1
"下期(1945)","《周报(上海1945)》","王伯祥",1945,"上海",1
"下期(1945)","《周报(上海1945)》","顾均正",1945,"上海",1
"不会(1945)","《周报(上海1945)》","马丁",1945,"上海",1
"不准(1945)","《民主周刊(昆明)》","寿生",1945,"昆明",1
"不列颠(1945)","《中华论坛》","F. Geyrasi 唐言",1945,"重庆",1
"不受(1945)","《周报(上海1945)》","华臣",1945,"上海",1
"不可(1945)","《民主(重庆)》","章伯钧",1945,"重庆",1
"不宜(1945)","《民主(上海)》","李兆安",1945,"上海",1
"不容忽视(1945)","《国讯》","秋",1945,"上海",1
"不幸(1945)","《再生》","沈钧儒",1945,"重庆",1
"不幸(1945)","《民主周刊(昆明)》","罗西",1945,"昆明",1
"不应(1945)","《周报(上海1945)》","张大任",1945,"上海",1
"不应(1945)","《民主(重庆)》","若愚",1945,"重庆",1
"不忍(1945)","《周报(上海1945)》","余剡溪",1945,"上海",1
"不忍(1945)","《民主(重庆)》","余剡溪",1945,"重庆",1
"不拢(1945)","《再生》","王子敬",1945,"重庆",1
"不是(1945)","《国讯》","高克夫",1945,"上海",1
"不肖(1945)","《国讯》","光",1945,"上海",1
"不能(1945)","《国讯》","梁公任",1945,"上海",1
"不能(1945)","《国讯》","黄炎培",1945,"上海",1
"不能(1945)","《民主周刊(昆明)》","小鱼",1945,"昆明",1
"不要(1945)","《中华论坛》","严延",1945,"重庆",1
"不要(1945)","《周报(上海1945)》","张珏 李自强 虞德林",1945,"上海",1
"不要(1945)","《国讯》","华",1945,"上海",1
"不要(1945)","《民主(上海)》","景宋",1945,"上海",1
"不要(1945)","《民主周刊(昆明)》","努生",1945,"昆明",1
"不见(1945)","《周报(上海1945)》","索非",1945,"上海",1
"不许(1945)","《民主周刊(昆明)》","思慕",1945,"昆明",1
"与其(1945)","《再生》","Milner，I. 费哲",1945,"重庆",1
"与术力(1945)","《中华论坛》","翦伯赞",1945,"重庆",1
"丑剧(1945)","《周报(上海1945)》","丰子恺",1945,"上海",1
"专员(1945)","《周报(上海1945)》","晓歌",1945,"上海",1
"专家(1945)","《周报(上海1945)》","郑振铎",1945,"上海",1
"专家(1945)","《民主(重庆)》","郑振铎",1945,"重庆",1
"世界(1945)","《中华论坛》","侯外卢",1945,"重庆",1
"世界(1945)","《中华论坛》","周波",1945,"重庆",1
"世界(1945)","《中华论坛》","姜庆湘",1945,"重庆",1
"世界(1945)","《中华论坛》","祝世康",1945,"重庆",1
"世界(1945)","《再生》","孙亚夫",1945,"重庆",1
"世界(1945)","《再生》","孙宝毅",1945,"重庆",1
"世界(1945)","《再生》","王__",1945,"重庆",1
"世界(1945)","《周报(上海1945)》","张若达",1945,"上海",1
"世界(1945)","《国讯》","俞颂华",1945,"上海",1
"世界(1945)","《国讯》","华",1945,"上海",1
"世界(1945)","《国讯》","肯明斯",1945,"上海",1
"世界(1945)","《国讯》","黄炎培",1945,"上海",1
"世界(1945)","《民主(上海)》","郑振铎",1945,"上海",1
"世界(1945)","《民主(重庆)》","于蒪",1945,"重庆",1
"世界(1945)","《民主(重庆)》","吴清友",1945,"重庆",1
"世界(1945)","《民主(重庆)》","施艾",1945,"重庆",1
"世界(1945)","《民主周刊(昆明)》","曾昭抡",1945,"昆明",1
"世纪(1945)","《周报(上海1945)》","李公朴",1945,"上海",1
"世纪(1945)","《民主(重庆)》","李公樸",1945,"重庆",1
"世纪(1945)","《民主周刊(昆明)》","费孝通",1945,"昆明",1
"东京(1945)","《周报(上海1945)》","严奇",1945,"上海",1
"东北(1945)","《中华论坛》","刘瑞林",1945,"重庆",1
"东北(1945)","《周报(上海1945)》","再生侯北人",1945,"上海",1
"东北(1945)","《周报(上海1945)》","周予同",1945,"上海",1
"东北(1945)","《民主(上海)》","王伯祥",1945,"上海",1
"东北(1945)","《民主(重庆)》","百辞",1945,"重庆",1
"东北(1945)","《民主周刊(昆明)》","孟南",1945,"昆明",1
"东北(1945)","《民主周刊(昆明)》","费孝通",1945,"昆明",1
"东南(1945)","《民主(上海)》","郑振铎",1945,"上海",1
"东南亚(1945)","《周报(上海1945)》","堂",1945,"上海",1
"东南亚(1945)","《国讯》","张礼千",1945,"上海",1
