"title","author","journal","year","vol","page","place"
"痛悼民主战士李公朴先生:悼李公朴先生","章伯钧","文萃","1946","第39期","2-3","上海"
"政治协商会议前记(特稿)","刘宁","文萃","1946","第15期","23-24","上海"
"我穿上了绿衣:歌曲","钟绍锟 刘鹤云","文萃","1946","第15期","27","上海"
"痛悼民主战士李公朴先生:恐怖之城-昆明，李公朴先生被杀前后","胡笛","文萃","1946","第39期","3-6","上海"
"我怎样写“青铜时代”和“十批判书”(上)","郭沫若","文萃","1946","第13期","15-18","上海"
"陶行知四卖兴学","章回","文萃","1946","第13期","21","上海"
"时事周评:惊弓之鸟","洛","文萃","1946","第2卷 第10期","2","上海"
"萧红小传四","骆宾基","文萃","1946","第2卷 第9期","28-31","上海"
"论自由(本刊特稿)","李南山","文萃","1946","第18期","8-10","上海"
"第X回，宇宙圈原子造反珊瑚岛群丑表功","贺青","文萃","1946","第37期","18-19","上海"
"美国在中国的出路","拉铁摩尔 清涟","文萃","1946","第2卷 第9期","12-14","上海"
"迎阳光闪耀的新时代(本刊特稿)","柳迈之","文萃","1946","第18期","11-12","上海"
"巴黎的双簧","爱伦堡 荘予","文萃","1946","第2卷 第10期","16-17","上海"
"上海新闻记者为羊枣之死向政府抗议","文萃","1946","第16期","7",NA,"上海"
"湖南省参议会内幕:请人民来评判，它能代表民意吗?","高荘","文萃","1946","第37期","21-22","上海"
"时事周评:“革命运动”呢?","言","文萃","1946","第2卷 第7期","2","上海"
"时事周评:拼了它吧!","心","文萃","1946","第2卷 第7期","2","上海"
"廿一条要求!:成都新闻记者向政协会议提出","文萃","1946","第16期","6-7",NA,"上海"
"最近经济措施的检讨","方治平","文萃","1946","第15期","7-8","上海"
"时事周评:只要人民的力量在","城","文萃","1946","第2卷 第5期","2","上海"
"万湜思琐忆(本刊特稿)","谷新笵","文萃","1946","第14期","22-24","上海"
"兵不管秀才!","郭沫若","文萃","1946","第16期","6-7","上海"
"怀郁达夫先生(本刊特稿)","张白山","文萃","1946","第13期","22-23","上海"
"毒素侵蚀下的教育","光雨","文萃","1946","第14期","10-13","上海"
"上海杂志界联谊会致政协第三方面代表备忘录","文萃","1946","第2卷 第4期","34-35",NA,"上海"
"人民不死!记“一·一三”上海人民大游行","申由","文萃","1946","第15期","25-26","上海"
"时事周评:朂第三方面","诚","文萃","1946","第2卷 第6期","2","上海"
"时事周评:弗朗哥哪里去?","喜","文萃","1946","第2卷 第4期","2","上海"
"像煞有介事的土耳其:图","伊戈斯","文萃","1946","第16期","2","上海"
"丁聪兄绘现象图属题作歌","丁易","文萃","1946","第14期","14","上海"
"李大妈:歌曲","天风 乐里","文萃","1946","第13期","25","上海"
"都门侧影(南京通讯)","捷夫","文萃","1946","第38期","22-23","上海"
"战局转换的关键","丁静","文萃","1946","第2卷 第6期","11-13","上海"
"孙中山先生对于青年的爱护","柳亚子","文萃","1946","第14期","16-17","上海"
"闻羊枣弃世有感","叔梁仲谷?","文萃","1946","第16期","20-21","上海"
"杨杰将军论与世界中国","芜江","文萃","1946","第37期","6","上海"
"谈目前青年生活的几种偏向","傅岩","文萃","1946","第2卷 第7期","15-16","上海"
"停止读遗嘱的商榷","董时进","文萃","1946","第20期","12","上海"
"电钮·电钮","何满子","文萃","1946","第2卷 第10期","24-25","上海"
"谁是?谁非?:恳切的忠告(新华日报社论)","文萃","1946","第19期","9",NA,"上海"
"汤芗铭那里去了?","辛蘋","文萃","1946","第2卷 第9期","9-10","上海"
"时事周评:迎克利浦斯夫人","南","文萃","1946","第2卷 第2期","2","上海"
"悼念夏丐尊先生:记夏丐尊先生","傅彬然","文萃","1946","第28期","15-16","上海"
"假如内战全国爆发国民经济将会怎样?","文萃","1946","第36期","9",NA,"上海"
"“基地”与保护:图","雾城","文萃","1946","第36期","17","上海"
"平津在恐怖中","无意","文萃","1946","第32期","4","上海"
"青年党外史","陈永年","文萃","1946","第45期","15-16","上海"
"国民党的出路在那里","唐旻","文萃","1946","第32期","5-6","上海"
"慰问宣化店:军事三人小组视查中原军区随行记","冷眉","文萃","1946","第31期","13-18","上海"
"读者投书:被绞杀的西安文化界，李敷仁先生血案","文萃","1946","第31期","22",NA,"上海"
"黄鱼满天飞:歌曲","端木蕻良 舒模","文萃","1946","第37期","23","上海"
"过去与现在(二)法西主义与帝国主义，自由主义的考验(一)","雪峰","文萃","1946","第37期","16-17","上海"
"中国新纪元的开始:图","伊戈斯","文萃","1946","第17期","2","上海"
"老怕性随笔","虫豸","文萃","1946","第37期","5","上海"
"今后中学教育往那里走?","林砺儒","文萃","1946","第29期","11-13","上海"
"时事周评:第二大党","洛","文萃","1946","第2卷 第7期","2","上海"
"“母亲”在中国的命运:纪念革命大文豪高尔基七十八岁诞辰","夏衍","文萃","1946","第24期","14","上海"
"新闻集萃:人民那得不穷?等四篇","文萃","1946","第24期","7",NA,"上海"
"现在我们要开始检讨","茅盾","文萃","1946","第15期","13-14","上海"
"中国今后之经济建设","马寅初 公彦","文萃","1946","第25期","13-15","上海"
"从“封神演义”扯到佛朗哥","绀弩","文萃","1946","第13期","24","上海"
"中外文萃:未来事件的形态","文萃","1946","第2卷 第3期","27",NA,"上海"
"昆明在转变中","汀明","文萃","1946","第36期","22","上海"
"谁忽视了主要的事实?:质彭学沛","于怀","文萃","1946","第33期","5-6","上海"
"踏莎行:题丁聪兄现象图","叶圣陶","文萃","1946","第14期","14","上海"
"放眼看战场","公孙求知","文萃","1946","第48期","3-6","上海"
"闲话“东北问题”","萧军","文萃","1946","第21期","4-5","上海"
"内战·官僚资本·美货","史蒂文斯 小鱼","文萃","1946","第2卷 第7期","17-21","上海"
"辛亥革命新论","宋云彬","文萃","1946","第2卷 第1期","26-30","上海"
"打到何时为止?","蓝夫","文萃","1946","第41期","2-3","上海"
"走向战争的美国和国际形势","张铁生","文萃","1946","第49期","9-10","上海"
"时代并不悲哀:读雷海宗先生:“时代的悲哀”","张若水","文萃","1946","第39期","17-19","上海"
"论苏联音乐(本刊特稿)","Shostakovich，D. 白寒","文萃","1946","第14期","16-17","上海"
"中外文萃:过去与现在(三)","雪峰","文萃","1946","第38期","16","上海"
"马茨坦·磨坊·宪法","费孝通","文萃","1946","第29期","5-7","上海"
"过去与现在(四):美国对世界的领导","雪峰","文萃","1946","第39期","18-19","上海"
"论石东先生的漫画和洪遒先生的批评:一位读者的来信","世杞","文萃","1946","第2卷 第4期","25","上海"
"上海十月和谈记闻","王坪","文萃","1946","第2卷 第3期","29-30","上海"
"挽歌:歌曲","郭沫若 沙梅","文萃","1946","第41期","23","上海"
"民主大道我们开:歌曲","佚名 知更","文萃","1946","第40期","23","上海"
"略论陶行知主义","邓初民","文萃","1946","第49期","17-19","上海"
"文萃信箱:征求有效的办法，替臧大二子申冤，抢救失不儿童也不合法吗?剿匪标语触目惊心，西安积极准备内战","文萃","1946","第2卷 第2期","23",NA,"上海"
"向国民党说教","张雪岩","文萃","1946","第27期","15-16","上海"
"不得不防(元帅颂之二)","绿青","文萃","1946","第2卷 第8期","3-5","上海"
"永生的死!:记羊枣追悼会","申由","文萃","1946","第31期","19-20","上海"
"新闻集萃:何应钦如是说等二篇","文萃","1946","第26期","4",NA,"上海"
"时事杂感","萧扬","文萃","1946","第28期","10-12","上海"
"王小二检举不肖房东记","马凡陀","文萃","1946","第27期","18","上海"
"炮火声中的和平空气","李南山","文萃","1946","第45期","5-6","上海"
"摧毁封建堡垒:保甲制度","吕继芩","文萃","1946","第19期","2-4","上海"
"谁是?谁非?:致新华日报社的公开信(中央社)","文萃","1946","第19期","9-10",NA,"上海"
"时事周评:上台容易下台难","普","文萃","1946","第2卷 第4期","2","上海"
"读者投书:救救狱中人","文萃","1946","第30期","21-23",NA,"上海"
"时事周评:张先生已矣","戒","文萃","1946","第2卷 第8期","2","上海"
"时事周评:马歇尔何处去?","城","文萃","1946","第2卷 第7期","2","上海"
"萧红小传一","骆宾基","文萃","1946","第2卷 第6期","29-31","上海"
"美国与菲律宾独立","Chapman，A. 赵子骅","文萃","1946","第2卷 第8期","22-24","上海"
"请辞国民大会代表候选人:上国民政府主席书","王卓然","文萃","1946","第16期","4","上海"
"时事周评:马歇尔七七八八","南","文萃","1946","第48期","2","上海"
"一片反对警察“访问”击:警察巡查到府上","马凡陀","文萃","1946","第30期","13","上海"
"可怜的爸爸，妈妈!:图","文萃","1946","第23期","2",NA,"上海"
"萧红小传六","骆宾基","文萃","1946","第2卷 第11期","27-30","上海"
"悼念夏丐尊先生:从此不再听见他的声音","叶圣陶","文萃","1946","第28期","15","上海"
"停止反人民的战争:歌曲","黎洛","文萃","1946","第45期","23","上海"
"中外文萃:湘南的民变","林以孩","文萃","1946","第2卷 第3期","28","上海"
"时事周评:麻木还是忍耐?","起","文萃","1946","第2卷 第2期","2","上海"
"一个政治家的成长","法兰茜丝·潘金斯 清涟","文萃","1946","第2卷 第4期","18-22","上海"
"新闻集萃:“本党自由”，参议员的自由，公教人员大请愿，工厂复工加紧生产，要求免征反对征借，还是救自己","文萃","1946","第36期","23",NA,"上海"
"内战终必打不下去","章仪","文萃","1946","第35期","4，20","上海"
"佛朗哥政权之末日","黄药眠","文萃","1946","第23期","12-13","上海"
"民主日本的胎动","林焕平","文萃","1946","第21期","16-17","上海"
"评贝尔纳斯的演说(本刊特稿)","史天","文萃","1946","第21期","10-11","上海"
"为甚么蔷薇失去了娇艳?:歌曲","海湼 冰夫","文萃","1946","第19期","23","上海"
"论和平攻势与政治把戏","邓初民","文萃","1946","第2卷 第10期","9-10","上海"
"耶诞卡片上的两幅画","清涟","文萃","1946","第2卷 第11期","23","上海"
"真理必胜!:图","文萃","1946","第20期","2",NA,"上海"
"昆明各界庆祝政治协商会议成功，抗议重庆“二·一○”血案，坚持严惩“一二·一”祸首大会宣言(来件)","文萃","1946","第20期","20-21",NA,"上海"
"中国倒底有没有CC?","司徒必登","文萃","1946","第48期","22","上海"
"“我所知道的罗斯福”第四章，家庭中的罗斯福","法兰茜丝·潘金斯 清涟","文萃","1946","第2卷 第6期","16-19","上海"
"“华盛顿，别接错了龙头!”","王坪","文萃","1946","第38期","7-9","上海"
"文萃信箱:一位读者的鼓励信，十五岁的小伙子，受了洋兵的脚尖，洋兵们，回去吧!","劝青","文萃","1946","第2卷 第11期","31","上海"
"东北问题剖视(待稿)","丁一","文萃","1946","第21期","12-14","上海"
"时事周评:自治，制宪与行宪","夫","文萃","1946","第2卷 第10期","2","上海"
"流氓伎俩举隅(特稿)","西方朔","文萃","1946","第21期","21-22","上海"
"春草","端木蕻良","文萃","1946","第20期","12-13","上海"
"一个信号","荃麟","文萃","1946","第2卷 第10期","19-20","上海"
"制宪不如散会","公孙求之","文萃","1946","第2卷 第10期","3-5","上海"
"西安劳动营内幕","商新","文萃","1946","第2卷 第10期","26","上海"
"中国五大独占集团","陈翰笙","文萃","1946","第2卷 第11期","13-16","上海"
"混乱的皖东北","杨林","文萃","1946","第2卷 第11期","25-26","上海"
"陈嘉庚先生的二三事","建中","文萃","1946","第50期","35-36","上海"
"划时代的重大收获:二中全会圆满闭幕","文萃","1946","第23期","5-6",NA,"上海"
"时事周评:路在哪里?","中","文萃","1946","第50期","2","上海"
"诗的步武:从文汇报和大公报的诗特辑想起的","铁马","文萃","1946","第2卷 第9期","23-26","上海"
"时局测隐并告第三方面政协代表","马叙伦","文萃","1946","第2卷 第5期","6-8","上海"
"临沂五十天","赵则诚","文萃","1946","第2卷 第5期","21-24","上海"
"中外文萃:今日不宜兵役制","越缨","文萃","1946","第2卷 第3期","26","上海"
"上海监狱政治犯吁请释放(来件)","文萃","1946","第18期","12",NA,"上海"
"八桂船夫(素描):图","黎冰鸿","文萃","1946","第14期","2","上海"
"新闻集萃:军粮万急!等五篇","文萃","1946","第32期","12",NA,"上海"
"政治逆流在汇合起来(本刊特稿)","柳迈之","文萃","1946","第20期","3-4","上海"
"来件:为特务捣毁本报谨告社会","文萃","1946","第22期","21-22",NA,"上海"
"民主的进军!(待稿):记昆明“二·一七”各界万人示威大游行","右江","文萃","1946","第20期","14-15","上海"
"我向你们歌唱!:歌曲","冰夫","文萃","1946","第20期","23","上海"
"从议场到战场","公孙求之","文萃","1946","第2卷 第4期","3-5","上海"
"周信芳先生与平剧改革运动","田汉","文萃","1946","第50期","11-15","上海"
"墨水和血","(苏)爱伦堡 亚丹","文萃","1946","第44期","10-14","上海"
"蒋主席在“国大”演说","马叙伦","文萃","1946","第2卷 第10期","6-8","上海"
"新闻集萃:冒牌解放报等五篇","文萃","1946","第28期","14",NA,"上海"
"新国防军队与民主精神(本刊特稿)","湘渔","文萃","1946","第19期","5-8","上海"
"中外文萃:美对华政策与中国内战","(英)曼特斯特","文萃","1946","第41期","18","上海"
"中国要责任政府制","何思敬","文萃","1946","第32期","7-12","上海"
"来件:昆明各大中学学生为抗议任用“一二·一”惨案杀人犯李宗黄与争取合理解决“一二·一”惨案罢课宣言","文萃","1946","第22期","22",NA,"上海"
"“自食其言”的民社党","施复亮","文萃","1946","第2卷 第9期","8-10","上海"
"共和党获胜以后的美国","梁纯夫","文萃","1946","第2卷 第6期","14-15","上海"
"时事周评:不妨等著瞧","塔","文萃","1946","第48期","2","上海"
"司徒·司马·司空","公孙龙","文萃","1946","第46期","4-5","上海"
"双十节纪念特辑:一年间的认识","茅盾","文萃","1946","第2卷 第1期","20-21","上海"
"中外文萃:美国的武力政策","(苏)弗郎斯基","文萃","1946","第45期","18-19","上海"
"论顽固分子","夏康农","文萃","1946","第24期","10-11","上海"
"还乡记","守真","文萃","1946","第42期","14-15","上海"
"抗战八年胜利到:歌曲","荘严","文萃","1946","第42期","20","上海"
"国际干涉论","李启","文萃","1946","第42期","4-5","上海"
"新闻集萃:“都是第三者不好”","旦","文萃","1946","第43期","5","上海"
"暴戾的济南","鲁大昭","文萃","1946","第41期","22-23","上海"
"巴加斯坦:图","摩斯","文萃","1946","第13期","2","上海"
"风暴已经起来了!","李沛","文萃","1946","第33期","7","上海"
"论国民党的革新运动(本刊特稿)","宦乡","文萃","1946","第21期","3-4","上海"
"人权何在","周行","文萃","1946","第27期","11","上海"
"新闻集萃:新华中报的读者，陈嘉庚论内战与民主","文萃","1946","第47期","9",NA,"上海"
"过分的宣传","文萃","1946","第26期","8",NA,"上海"
"中外文萃:文汇报停刊事件","文萃","1946","第40期","18",NA,"上海"
"“岂能让人”?","陈白尘","文萃","1946","第18期","15","上海"
"中外文萃:安平镇事件","文萃","1946","第42期","11",NA,"上海"
"读者投书:“妇女”“孩子”也遭殃","文萃","1946","第31期","22-23",NA,"上海"
"中外文萃:XX派大官僚资本","徐方略","文萃","1946","第44期","15-16","上海"
"人所豢畜者","郭沫若","文萃","1946","第2卷 第8期","27","上海"
"时事周评:朂新的第三方面","言","文萃","1946","第2卷 第8期","2","上海"
"冼星海纪念歌:歌曲","马思聪","文萃","1946","第18期","25","上海"
"北平无春天:记中山公园音乐堂特务暴行案","无意","文萃","1946","第29期","19-23","上海"
"时事周评:史迪威之逝","沉","文萃","1946","第2卷 第2期","2","上海"
"现实·具体·生活","黎紫","文萃","1946","第28期","19-20","上海"
"追忆闻一多先生附图","杜迈之","文萃","1946","第50期","23-25","上海"
"诗人闻一多","刘芃如?","文萃","1946","第50期","26-27","上海"
"诺言与肥皂泡","秦牧","文萃","1946","第32期","23","上海"
"读了“李家荘的变迁”","郭沫若","文萃","1946","第49期","20","上海"
"观苏联之光","葛一","文萃","1946","第47期","18","上海"
"中外文萃:论今日我国经济问题的特质","郭大力","文萃","1946","第47期","19-20","上海"
"袁世凯的落难","辛蘋","文萃","1946","第47期","26","上海"
"__赖种种","荃麟","文萃","1946","第48期","13-14","上海"
"时事周评:“登记国”","南","文萃","1946","第49期","2","上海"
"惊涛骇浪一年间","梁纯夫","文萃","1946","第43期","11-12","上海"
"郁香严案侧闻","金家秀","文萃","1946","第47期","22-23","上海"
"时事周评:立法院所司何事","夫","文萃","1946","第48期","2","上海"
"党国分家?","捷夫","文萃","1946","第48期","17","上海"
"上海资金逃港内幕","赵元浩","文萃","1946","第48期","18-19","上海"
"东蒙古的无边瀚海(上)","刘白羽","文萃","1946","第47期","27-28","上海"
"来件:为田桂庭同学遭特务持枪威吓事件告同胞书","文萃","1946","第24期","22",NA,"上海"
"看青年党的戏","莫奇","文萃","1946","第45期","14-15","上海"
"可惜上海非纽约!“上海小姐”选举形色","申由","文萃","1946","第45期","20-22","上海"
"从伪报看当年事:汪政府治下的青年党","文萃","1946","第45期","17",NA,"上海"
"新闻集萃:李闻案凶手","耳","文萃","1946","第43期","5","上海"
"在英国见赠兵船十二艘有作","马凡陀","文萃","1946","第42期","4","上海"
"大选前夜的日本政局","思慕","文萃","1946","第24期","8-9","上海"
"论马司联合声明","李南山","文萃","1946","第43期","5-6","上海"
"提高人民生活:图","江苇","文萃","1946","第24期","2","上海"
"外汇颂(特稿):外汇开放后市面顿趋平定","马凡陀","文萃","1946","第21期","20","上海"
"政府必须实践诺言:昆明学生·教授将有新的表示","Canning，C.L. 丁一","文萃","1946","第22期","18-19","上海"
"我们在中国干些什么?","诺斯 张泉","文萃","1946","第35期","7-11","上海"
"使人窒息的“雪茄烟”味:图","陈烟桥","文萃","1946","第22期","2","上海"
"新闻集萃:鹿地亘夫妇返日等四篇","文萃","1946","第22期","4",NA,"上海"
"人民·政党·民生","费孝通","文萃","1946","第22期","14-15","上海"
"一个警察的申诉(来件)","文萃","1946","第21期","22",NA,"上海"
"时局文献:国共两党代表最近往来函件","文萃","1946","第28期","8-9",NA,"上海"
"我对当前时局的意见","孙宋庆龄","文萃","1946","第40期","2","上海"
"澈查南通事件真相(来件)","文萃","1946","第27期","22",NA,"上海"
"打开僵局","宦乡","文萃","1946","第28期","2-4","上海"
"戴爱莲之舞","萧鲲","文萃","1946","第45期","22","上海"
"曾琦北上之谜","慕曾","文萃","1946","第50期","38","上海"
"致美国有儿女的人们","陈白尘","文萃","1946","第50期","17","上海"
"杨主任的悲哀","叶有榆","文萃","1946","第24期","21","上海"
"中外文萃:是谁掌握美国?","文萃","1946","第50期","34",NA,"上海"
"时事周评:军火与和平","为","文萃","1946","第2卷 第1期","2","上海"
"为什么我写作?我为谁写作?","(法)罗曼罗兰 徐迟","文萃","1946","第16期","16","上海"
"工资争议的本质","稽古","文萃","1946","第27期","5-6","上海"
"指导:图","丁聪","文萃","1946","第27期","2","上海"
"新闻集萃:他看见农民翻身，马乘风暴富，民主运动地下化?","文萃","1946","第41期","5",NA,"上海"
"痛悼吾师闻一多先生","胡笛","文萃","1946","第40期","10-12","上海"
"这叫做“装腔作势”","乔木","文萃","1946","第41期","4-5","上海"
"中外文萃:不是什么，而是怎样!:上海俄文报“新生活”评美对华声明","文萃","1946","第41期","17",NA,"上海"
"中外文萃:谁杀死了我的爸爸?","闻立鵰 周立鹏","文萃","1946","第40期","17-18","上海"
"美国外交政策之史的考察","石啸冲","文萃","1946","第41期","6-7","上海"
"等于泰山崩:痛悼陶行知先生","陆诒","文萃","1946","第41期","9，23","上海"
"美式装备无用论","申由","文萃","1946","第41期","15-16","上海"
"中外文萃:中报评昆明暗杀案","文萃","1946","第40期","17-18",NA,"上海"
"中外文萃:各党派对李闻被杀案的反应","文萃","1946","第40期","16",NA,"上海"
"日警枪杀台人有感","纯青","文萃","1946","第41期","8，14","上海"
"重庆一月(本刊特稿)","刘宁","文萃","1946","第18期","13-15","上海"
"寂寞“文化城”:记今日桂林的文化教育","刘士伟","文萃","1946","第23期","20-21","上海"
"密勒氏评论报论孙夫人的呼吁","文萃","1946","第41期","18-19",NA,"上海"
"中外舆论:“一个人的家，就是他的宫殿”等三篇","文萃","1946","第30期","9-10",NA,"上海"
"是谁在辱国?谁在殃民?","吴晗","文萃","1946","第39期","11-14","上海"
"中外文萃:美军在华暴行录","文萃","1946","第49期","25-27",NA,"上海"
"无可奈何而歌","薛汕","文萃","1946","第25期","19-20","上海"
"英雄们向暴风雨飞去:歌曲","郭沫若 夏白","文萃","1946","第27期","23","上海"
"论时局","文萃","1946","第28期","7-9",NA,"上海"
"论提高政治水准","邓初民","文萃","1946","第20期","5-6","上海"
"忿恨之歌(李公朴先生):歌曲","杜宁 兼济","文萃","1946","第39期","24","上海"
"文萃信箱:内战打得紧青年怎么办?以行动对付行动，一位热诚的读者义务代本刊发行","文萃","1946","第2卷 第10期","31",NA,"上海"
"新闻集萃:“黑色即政府”，慰劳那一个?好战者无言，上海房产谁最多?","文萃","1946","第48期","6",NA,"上海"
"时事周评:问题的所在","年","文萃","1946","第2卷 第9期","2","上海"
"时事周评:坚持原则，再接再厉","城","文萃","1946","第2卷 第5期","2","上海"
"人权·逮捕·提审","费孝通","文萃","1946","第27期","7-9","上海"
"山居随笔","陈白尘","文萃","1946","第40期","21","上海"
"论反民主","绀弩","文萃","1946","第36期","13，18-19","上海"
"偶语记","何名","文萃","1946","第36期","21","上海"
"读唐弢先生编全集补遗后","景宋","文萃","1946","第2卷 第2期","14","上海"
"零食·清谈·知识份子","方迅","文萃","1946","第26期","20-21","上海"
"重庆自由导报被查禁事件始末(特稿)","章回","文萃","1946","第15期","11-12","上海"
"战局答问","丁静","文萃","1946","第2卷 第4期","6-10","上海"
"时事周评:蒋廷__事件","巳","文萃","1946","第2卷 第1期","2","上海"
"论“否决权”的意义","萨高老夫 岳光","文萃","1946","第2卷 第4期","15-17","上海"
"评国民党二中全会","文萃","1946","第23期","6-8",NA,"上海"
"学步者之招供","茅盾","文萃","1946","第46期","12-13","上海"
"五人会议是如何产生的","公孙求之","文萃","1946","第46期","2-3","上海"
"新闻集萃:东北接收之后，民何以堪!“整军”与“复员”，胆大的贪官，国库与党库，诺言底蕴之一，学校牢笼化","文萃","1946","第33期","22",NA,"上海"
"老怕性随笔","虫豸","文萃","1946","第38期","4","上海"
"高尔基论苏联红军(本刊特稿)","葆荃","文萃","1946","第20期","10-11","上海"
"我们需要和平","宦乡","文萃","1946","第33期","2-4","上海"
"我建议","郭沫若","文萃","1946","第18期","17","上海"
"从民盟活动看大局前途","申由","文萃","1946","第35期","5-6","上海"
"杂感","清涟","文萃","1946","第2卷 第2期","15","上海"
"我回到了上海","荃麟","文萃","1946","第46期","14","上海"
"中外文萃:费正清论中国时局真相","李嘉","文萃","1946","第50期","28-33","上海"
"新闻集萃:张张布要钱等二篇","文萃","1946","第35期","16，23",NA,"上海"
"抢救饥荒!","陈文川","文萃","1946","第34期","15-17","上海"
"无法无天","YT","文萃","1946","第21期","17","上海"
"驳宣铁吾局长","上海一市民","文萃","1946","第30期","4-5","上海"
"双十节纪念特辑:双十节纪念","郭沫若","文萃","1946","第2卷 第1期","20","上海"
"创造宣言","陶行知","文萃","1946","第41期","11","上海"
"对二中全会的观感:我们需要和平·安定·民主·进步","文萃","1946","第23期","8-9",NA,"上海"
"主权三论","农慕之","文萃","1946","第37期","7-8，19","上海"
"时事周评:杀人者有功","为","文萃","1946","第50期","2","上海"
"中外舆论:人民的愤怒:轰他出去!等四篇","文萃","1946","第30期","10-12",NA,"上海"
"牛的故事:图","尼龙","文萃","1946","第2卷 第11期","8-10","上海"
"论物价问题","卢作孚","文萃","1946","第23期","17-19","上海"
"停战背面","捷夫","文萃","1946","第35期","6","上海"
"黄水谣:歌曲","冼星海","文萃","1946","第17期","27","上海"
"送某将军赴美","田汉","文萃","1946","第18期","18","上海"
"政治协商会议里外之二(本刊特稿)","刘宁","文萃","1946","第17期","9-11","上海"
"东北问题复杂化了","李克明","文萃","1946","第32期","2-3","上海"
