"title","author","journal","year","vol","page","place"
"红军争夺柏林之战:坦克部队向德京进攻:[照片]","时代杂志","1945","第5卷 第14期","封2",NA,"上海"
"国际一周:丹麦近况","时代杂志","1945","第5卷 第7期","11",NA,"上海"
"苏联全貌:南方乔治亚共和国的首都特比利斯:[照片]","时代杂志","1945","第5卷 第2期","16",NA,"上海"
"莫斯科胜利阅兵典礼:苏联最高副总司令树柯夫元帅发表演说(附照片)","树柯元","时代杂志","1945","第5卷 第10期","1页，4","上海"
"南斯拉夫元帅蒂托:蒂托元帅:[照片]","时代杂志","1945","第5卷 第17期","23",NA,"上海"
"国际一周:波兰流亡份子继续恐怖活动","时代杂志","1945","第5卷 第15期","16",NA,"上海"
"苏联勋章奖章:光荣勋章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"史大林六秩晋六寿诞(一九四五年十二月二十一日):[彩图]","时代杂志","1945","第5卷 第25期","封1",NA,"上海"
"法西斯西班牙的检讨","时代杂志","1945","第5卷 第12期","12-13",NA,"上海"
"苏联勋章奖章:红旗勋章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"季米特洛夫荣获列宁勋章","时代杂志","1945","第5卷 第10期","7",NA,"上海"
"在东普鲁士(待续)","爱伦堡","时代杂志","1945","第5卷 第8期","23-24","上海"
"苏维埃社会主义共和国联邦国徽:[画图]","时代杂志","1945","第5卷 第23期","封1",NA,"上海"
"苏联海军扬威海外:苏联英雄克洛尼特军曹，以强渡德聂泊尔河而闻名，他曾以手溜弹炸毁敌人三个机关枪巢，一辆坦克，并且勇敢地与敌作肉搏战:[画图]","时代杂志","1945","第5卷 第13期","封2",NA,"上海"
"国际一角:电铃坏了!(门上写着“南斯拉夫”):[画图]","时代杂志","1945","第5卷 第23期","封2",NA,"上海"
"旧金山会议圆满结束:苏联首席代表演词","时代杂志","1945","第5卷 第10期","11-12",NA,"上海"
"点将录(1):苏联元帅树柯夫(附照片)","时代杂志","1945","第5卷 第1期","27",NA,"上海"
"铲除德军残余全视英美努力","别斯巴洛夫","时代杂志","1945","第5卷 第5期","20-21","上海"
"保加利亚公布选举法","时代杂志","1945","第5卷 第8期","7",NA,"上海"
"苏联勋章奖章:高级军事勋章:[照片]","时代杂志","1945","第5卷 第5期","封2",NA,"上海"
"国际一周:建立法国工党为团结法国人民的要素","时代杂志","1945","第5卷 第8期","16",NA,"上海"
"国际一周:关于旧金山会议","时代杂志","1945","第5卷 第9期","15",NA,"上海"
"波兰反动派的徒劳无益的阴谋","时代杂志","1945","第5卷 第4期","14",NA,"上海"
"史大林画传(上):一九一八年二月，史大林和伏罗希洛夫领导人民保卫察里邨(即今史大林格勒)，抵抗外国干涉军和白卫军:[画图]","时代杂志","1945","第5卷 第25期","封2",NA,"上海"
"格罗米柯发表辟谣声明","时代杂志","1945","第5卷 第8期","19",NA,"上海"
"国际一周:论旧金山会方与波兰新政府","时代杂志","1945","第5卷 第11期","16",NA,"上海"
"夏令运动在苏联:苏联角力巨人奥斯曼，阿勃杜拉赫曼(身高三公尺七公分，体重134公斤或约三百镑)，旁立者为体重较轻的角力士:[照片]","时代杂志","1945","第5卷 第8期","封2",NA,"上海"
"未来的海员:学童们热中地听工程师讲述发动机的机构:[照片]","时代杂志","1945","第5卷 第7期","封3",NA,"上海"
"到柏林之路(未完)","葛洛斯曼","时代杂志","1945","第5卷 第5期","22-24","上海"
"苏联勋章奖章:卫国战争奖章，奖予有功于卫国战争之人:[照片]","时代杂志","1945","第5卷 第5期","封2",NA,"上海"
"苏联勋章奖章:卫国战争游击战士奖章:[照片]","时代杂志","1945","第5卷 第6期","封3",NA,"上海"
"国际一周:改组后的英内阁","时代杂志","1945","第5卷 第7期","10",NA,"上海"
"苏美两国互相需要","时代杂志","1945","第5卷 第8期","4-5",NA,"上海"
"国际一周:意社共两党退出内阁","时代杂志","1945","第5卷 第6期","15-16",NA,"上海"
"国际一周间:纽伦堡大审","阿尔古斯","时代杂志","1945","第5卷 第21期","8-9","上海"
"十月革命与文化革命(续完):列宁论文化与文化革命","史米尔诺夫","时代杂志","1945","第5卷 第20期","21-23","上海"
"高尔基生活片断:高尔基与一九一七年革命的参加者谈话:[照片]","时代杂志","1945","第5卷 第8期","封3",NA,"上海"
"国际一周:改组波兰临时政府问题","时代杂志","1945","第5卷 第8期","15",NA,"上海"
"国际一周:南斯拉夫亡命者的破坏活动","时代杂志","1945","第5卷 第8期","16",NA,"上海"
"苏联勋章奖章:西伐斯托波尔保卫奖章:[照片]","时代杂志","1945","第5卷 第6期","封3",NA,"上海"
"苏联的特色:文化生活在苏联:莫斯科快艇俱乐部会员举行快艇竞赛:[照片]","时代杂志","1945","第5卷 第19期","18",NA,"上海"
"用胜利去光辉领袖的念纪:[诗歌]","库马赤","时代杂志","1945","第5卷 第1期","8","上海"
"苏联后方:民众一切力量献给最后胜利:新阿尔泰工厂自动枪制造部全为电汽设备，工作者多为妇女:[照片]","时代杂志","1945","第5卷 第1期","封3",NA,"上海"
"悼史迁尔巴柯夫:真理报五月十一日社论(附图)","时代杂志","1945","第5卷 第4期","19-20",NA,"上海"
"特写:柏林之战:投降后一小时","时代杂志","1945","第5卷 第3期","16-17",NA,"上海"
"降书签署前与降书的签署:联苏元帅树柯夫:[照片]","时代杂志","1945","第5卷 第3期","6",NA,"上海"
"社会主义国家的宪法(下期续完)","时代杂志","1945","第5卷 第24期","9-10",NA,"上海"
"扑灭希特勒幕后人物的活动!","时代杂志","1945","第5卷 第14期","9-10",NA,"上海"
"苏联的母亲英雄:安娜·伊凡诺芙娜假日在儿子群中:休假中的少尉，集体农场主席，事务主任，残废军人和耕种机手:[照片]","时代杂志","1945","第5卷 第7期","封2",NA,"上海"
"列宁格勒人休假日在聂伐河畔休息:[照片]","时代杂志","1945","第5卷 第15期","封1",NA,"上海"
"苏联经济制度中的货币与交换(续完)","阿特拉斯 朱声扬","时代杂志","1945","第5卷 第23期","17-20","上海"
"国际一角:好一个“评判”员:[画图]","米谷","时代杂志","1945","第5卷 第21期","封3","上海"
"国际一角:纽伦堡大审之前……:[画图]","伊戈斯","时代杂志","1945","第5卷 第20期","封3","上海"
"托尔高会师:两位师长在美苏军官簇拥之下向司令部进发:[画图]","时代杂志","1945","第5卷 第15期","封2",NA,"上海"
"论三国柏林会议公告:真理报八月四日社论","时代杂志","1945","第5卷 第16期","1页，4-5",NA,"上海"
"高尔基生活片断:高尔基在工厂里对工人演讲:[照片]","时代杂志","1945","第5卷 第8期","封3",NA,"上海"
"希特勒党徒罪大恶极的暴行之一:玛伊达纳克死营:曝露的遗迹:[照片]","时代杂志","1945","第5卷 第10期","封3",NA,"上海"
"特写:柏林市街战:六支致命短剑","时代杂志","1945","第5卷 第1期","21-22",NA,"上海"
"特写:柏林市街战:步步依照计划","时代杂志","1945","第5卷 第1期","23",NA,"上海"
"国际一周:罗斯福夫人攻击美国的恐惧病患者","时代杂志","1945","第5卷 第7期","9-10",NA,"上海"
"英勇红军和他们的领导者","守巧夫","时代杂志","1945","第5卷 第7期","4-5","上海"
"法西斯蒂全体性间谍组织","查斯拉夫基斯","时代杂志","1945","第5卷 第21期","21-22","上海"
"史大林对波兰问题发表意见:答英国泰晤士报记者问","史大林","时代杂志","1945","第5卷 第5期","7","上海"
"德国土地上的红军战迹:德兵不再抵抗，成千成万地投降为俘，以冀保全自己的生命:[照片]","时代杂志","1945","第5卷 第4期","封2",NA,"上海"
"阿根廷:战争纵火者的巢穴","时代杂志","1945","第5卷 第5期","12-13",NA,"上海"
"特写:柏林市街战:斯普莱河血战","时代杂志","1945","第5卷 第2期","21-22",NA,"上海"
"胜利日在莫斯科和上海(一九四五年五月九日):莫斯科天空闪耀着近千道探照灯的光芒.当天晚上有千尊大炮鸣放胜利礼炮:[照片]","时代杂志","1945","第5卷 第10期","封2",NA,"上海"
"在列宁的旗帜之下:列宁诞生七十五周年纪念(一八七○年四月二十二日)","波诺马列夫","时代杂志","1945","第5卷 第1期","6-8","上海"
"苏联海军扬威海外:苏联海军施放鱼雷:[照片]","时代杂志","1945","第5卷 第13期","封3",NA,"上海"
"文化消息:挪苏协会举行第一次大会","时代杂志","1945","第5卷 第13期","20",NA,"上海"
"文化消息:梵蒂冈开除道坦大主教","时代杂志","1945","第5卷 第13期","21",NA,"上海"
"法国最近的政局:法国人民拥护全权立宪会议","时代杂志","1945","第5卷 第13期","10-11",NA,"上海"
"国际一周:世界职工大会将在九月揭幕","时代杂志","1945","第5卷 第13期","16",NA,"上海"
"高尔基研究:我怎样学习写作(未完)","施维卓夫 高尔基","时代杂志","1945","第5卷 第12期","28-29","上海"
"史大林画传(上):巴东监狱第六号狱室.史大林第一次被捕后就监禁在这里:[画图]","时代杂志","1945","第5卷 第25期","封2",NA,"上海"
"“元首”死了，他的仆从还在活动!:国际局势检讨","守巧夫","时代杂志","1945","第5卷 第6期","8-9","上海"
"工业与战争:苏联获胜原因之一(未完)","史迁宾","时代杂志","1945","第5卷 第4期","23-24","上海"
"复兴被破坏的城乡:苏城被德军破坏甚重.这是莫奇廖城的居民恢复自己的城市:[照片]","时代杂志","1945","第5卷 第4期","封3",NA,"上海"
"意大利近况","托里亚契","时代杂志","1945","第5卷 第5期","13-14","上海"
"解放后的苏维埃土地:苏维埃土地从战火中更生了.开春以来，田野里开始工作.强大的曳引机在翻拨着泥土，预备播种:[照片]","时代杂志","1945","第5卷 第3期","封3",NA,"上海"
"特写:柏林之战:德军投降即景","时代杂志","1945","第5卷 第3期","17",NA,"上海"
"关于俘虏回国问题:苏联人民委员长苏维埃俘虏回国事务全权委员戈里柯夫上将对塔斯社记者的谈话(附照片)","时代杂志","1945","第5卷 第3期","13-14",NA,"上海"
"苏联纪行(五)","郭沫若","时代杂志","1945","第5卷 第23期","23-26","上海"
"黄浦江中拥挤得连鱼类也都挨不下了:[画图]","时代杂志","1945","第5卷 第22期","封2",NA,"上海"
"到柏林之路:(二)维斯拉和奥德尔间(未完)","葛洛斯曼","时代杂志","1945","第5卷 第6期","22-24","上海"
"苏联勋章奖章:奖给苏联英雄的金星勋章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"苏联勋章奖章:乌沙柯夫奖章:[照片]","时代杂志","1945","第5卷 第6期","封3",NA,"上海"
"希特勒的办公室与住宅","时代杂志","1945","第5卷 第6期","21",NA,"上海"
"苏联仍重视国防","时代杂志","1945","第5卷 第6期","7",NA,"上海"
"苏联学术院成立二百二十周年纪念(附图)","柯马洛夫","时代杂志","1945","第5卷 第7期","19-20","上海"
"国际一周:英国国会改选前夜","时代杂志","1945","第5卷 第6期","15",NA,"上海"
"国际一周:阿根廷的恐怖政策","时代杂志","1945","第5卷 第7期","11",NA,"上海"
"英国对苏联俘虏的待遇","时代杂志","1945","第5卷 第7期","15-16",NA,"上海"
"法国在苏“诺曼第”飞行队返国","时代杂志","1945","第5卷 第9期","8-9",NA,"上海"
"苏德战争开始的那一天:成千成万的妇女，经过救护训练后，开始报名加入作战的军队:[照片]","时代杂志","1945","第5卷 第9期","封2",NA,"上海"
"苏军攻破柏林城经过:四千辆坦克二万二千尊大炮与五千架飞机的夜袭决定了整个战局:希特勒或已驾机飞走，柏林陷落前两天曾与女明星结婚:树柯夫元帅与维辛斯基答覆各国记者问题(附照片)","树柯夫 维辛斯基","时代杂志","1945","第5卷 第8期","6-7","上海"
"苏联大诗人台米羊·别德纳逝世(附图)","时代杂志","1945","第5卷 第6期","12",NA,"上海"
"国际一周:苏美协定三周年","时代杂志","1945","第5卷 第8期","14",NA,"上海"
"苏联勋章奖章:那希木夫奖章:[照片]","时代杂志","1945","第5卷 第6期","封3",NA,"上海"
"关于“蓝色师团”","时代杂志","1945","第5卷 第9期","8",NA,"上海"
"苏美在托尔高会师详情","时代杂志","1945","第5卷 第1期","18",NA,"上海"
"苏联战时宣传画:[画图多幅]","时代杂志","1945","第5卷 第9期","封1",NA,"上海"
"关于旧金山联合国会议","时代杂志","1945","第5卷 第2期","8-9",NA,"上海"
"胜利日在上海:在街头托盘贩卖糖果的日本人:[照片]","时代杂志","1945","第5卷 第18期","封3",NA,"上海"
"魏列萨耶夫逝世","时代杂志","1945","第5卷 第15期","14",NA,"上海"
"法报纸论审讯贝当","时代杂志","1945","第5卷 第15期","14-15",NA,"上海"
"爱尔·列其斯坦逝世","时代杂志","1945","第5卷 第15期","15",NA,"上海"
"国际一周:瞧南斯拉夫!","时代杂志","1945","第5卷 第7期","11",NA,"上海"
"苏联勋章奖章:史大林格勒保卫战奖章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"苏联战时宣传画:德兵少些，胜利近些!:[画图]","时代杂志","1945","第5卷 第9期","封3",NA,"上海"
"七月二十三日苏联海军节:[照片]","时代杂志","1945","第5卷 第13期","封1",NA,"上海"
"高尔基研究:叶密良·皮莱","施维卓夫 高尔基 子叶","时代杂志","1945","第5卷 第12期","30-34","上海"
"法国最近的政局:法兰西复兴议会应奋力捍卫抵抗协会","时代杂志","1945","第5卷 第13期","10",NA,"上海"
"未来的海员:学童们由乐队前导，整队游行:[照片]","时代杂志","1945","第5卷 第7期","封3",NA,"上海"
"关于处理战争罪犯问题","特莱宁","时代杂志","1945","第5卷 第8期","10-11","上海"
"苏联勋章奖章:红星勋章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"国际一周:战时英帝国之损失","时代杂志","1945","第5卷 第13期","16-17",NA,"上海"
"苏联勋章奖章:赫密里尼次基勋章，奖予解放乌克兰有功之人:[照片]","时代杂志","1945","第5卷 第5期","封2",NA,"上海"
"苏联联邦院最高苏维埃第十一次大会","时代杂志","1945","第5卷 第2期","12",NA,"上海"
"历史的轮子不会后退","Pen","时代杂志","1945","第5卷 第14期","18-19","上海"
"苏联的特色:文化生活在苏联:想做耕型飞机设计师的苏联青年空闲时上气体力学实验所去向设计师们讨教实践的知识:[照片]","时代杂志","1945","第5卷 第19期","16-17",NA,"上海"
"苏联二十八周年国庆祝词","孙科","时代杂志","1945","第5卷 第19期","6","上海"
"苏联幼稚园之一:饭后，孩子们看木偶戏.戏院的全部人员都是他们孩子自己:[照片]","时代杂志","1945","第5卷 第16期","封3",NA,"上海"
"世界之窗:“民主美洲”的奇迹:[画图]","米谷","时代杂志","1945","第5卷 第19期","封3","上海"
"国际一周:德国民主更新文化联盟","时代杂志","1945","第5卷 第13期","17-18",NA,"上海"
"关于德国投降的几张历史照片:被苏军俘获的德军俘虏在柏林中心的勃伦登堡门通过(一九四五年五月二日):[照片]","时代杂志","1945","第5卷 第12期","封2",NA,"上海"
"特写:柏林市街战:德军埋伏隧道","时代杂志","1945","第5卷 第1期","22-23",NA,"上海"
"苏联文学作品的刊行","时代杂志","1945","第5卷 第15期","21",NA,"上海"
"巴尔干两月记:译自五月一日“战争与劳动阶级”双周刊","奥勃拉齐卓夫","时代杂志","1945","第5卷 第14期","18-21","上海"
"十月革命与文化革命:列宁论文化与文化革命(未完)","史米尔诺夫","时代杂志","1945","第5卷 第19期","23-25","上海"
"论民主问题","索科洛夫 叶文雄","时代杂志","1945","第5卷 第18期","4-7","上海"
"战后民用航空事业问题","托尔赤诺夫","时代杂志","1945","第5卷 第18期","8-9","上海"
"胜利日在上海:中国旧货商人贩卖廉价买进的日本宪兵的制服:[照片]","时代杂志","1945","第5卷 第18期","封3",NA,"上海"
"特写:柏林市街战:五一节在柏林","时代杂志","1945","第5卷 第2期","22",NA,"上海"
"苏军攻破柏林城经过:四千辆坦克二万二千尊大炮与五千架飞机的夜袭决定了整个战局:希特勒或已驾机飞走，柏林陷落前两天曾与女明星结婚:树柯夫元帅与维辛斯基答覆各国记者问题:维辛斯基:[照片]","时代杂志","1945","第5卷 第8期","7",NA,"上海"
"斯蒂汀纽斯论苏美友谊","时代杂志","1945","第5卷 第8期","9",NA,"上海"
"国际一周:大国合作之重要","时代杂志","1945","第5卷 第9期","14-15",NA,"上海"
"战时为日人搬走的外滩和平神像最近在邓脱路东百老汇路口的垃圾堆中发现，不过失去了一只手臂:[照片]","时代杂志","1945","第5卷 第20期","封2",NA,"上海"
"五一劳动节在莫斯科","时代杂志","1945","第5卷 第2期","9",NA,"上海"
"苏联的特色:文化生活在苏联:莫斯科乌克兰艺术展览会上陈列的雕刻家阿栖美尔曼的新作“运动”:[照片]","时代杂志","1945","第5卷 第19期","18",NA,"上海"
"苏联纪行(三)","郭沫若","时代杂志","1945","第5卷 第21期","23-26","上海"
"联合国善后救济总署是什么?","伏斯克列辛斯基","时代杂志","1945","第5卷 第21期","18-20，17","上海"
"从英国选举中获得的几个教训","时代杂志","1945","第5卷 第15期","9-10",NA,"上海"
"苏联批准联合国宪章:八月二十二日消息报评论","时代杂志","1945","第5卷 第16期","16-17",NA,"上海"
"美国兵在上海的工作之一:用金元灌溉酒吧间:[画图]","时代杂志","1945","第5卷 第23期","封3",NA,"上海"
"国际一周间:法兰西政潮","阿尔古斯","时代杂志","1945","第5卷 第21期","9","上海"
"苏联勋章奖章:北极圈保卫战奖章:[照片]","时代杂志","1945","第5卷 第6期","封3",NA,"上海"
"国际一周:意政府改组的准备","时代杂志","1945","第5卷 第7期","11",NA,"上海"
"捷克来鸿:史伏波达将军","西蒙诺夫","时代杂志","1945","第5卷 第13期","22-25","上海"
"旧金山会议工作总结","时代杂志","1945","第5卷 第12期","7",NA,"上海"
"国际一周:英美舆论要求苏联参加丹吉尔问题讨论","时代杂志","1945","第5卷 第12期","10-11",NA,"上海"
"苏联勋章奖章:英勇奖章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"布达佩斯日记抄(续):真理报战地通讯","毕尔伏玛依斯基","时代杂志","1945","第5卷 第5期","25-26","上海"
"风暴之后的余波:国际局势检讨","守巧夫","时代杂志","1945","第5卷 第5期","6-7","上海"
"纪念苏联海军节(附照片)","时代杂志","1945","第5卷 第13期","1页，4",NA,"上海"
"关于德国投降的几张历史照片:签署德国无条件投降书:[照片]","时代杂志","1945","第5卷 第12期","封2",NA,"上海"
"法国最近的政局:反民主的法国宪法草案必须修改","时代杂志","1945","第5卷 第13期","10",NA,"上海"
"国际一周:消灭弗朗哥政权重建民主西班牙","时代杂志","1945","第5卷 第12期","10",NA,"上海"
"苏联海军扬威海外:匈牙利蒂萨河上苏联炮队渡河:[照片]","时代杂志","1945","第5卷 第13期","封3",NA,"上海"
"国际一周:美国观察家论克拉斯，阿尔特文与阿尔达干应归苏维埃亚美尼亚!","时代杂志","1945","第5卷 第14期","11-12",NA,"上海"
"波兰民族统一政府成立","时代杂志","1945","第5卷 第11期","7-9",NA,"上海"
"全世界爱好自由民族向苏联电贺胜利:史大林覆电","史大林","时代杂志","1945","第5卷 第4期","10","上海"
"母性保护法实施一周年","时代杂志","1945","第5卷 第12期","7",NA,"上海"
"德国法西斯“死营”中的惊人罪行!:法国亚尔萨斯州那次伐勒尔城死营中的一个“试验室”.德人用活人在这里试验新毒物:[照片]","时代杂志","1945","第5卷 第12期","封3",NA,"上海"
"史大林获最高荣衔:苏联大元帅:真理报六月二十九日社论(附图)","时代杂志","1945","第5卷 第11期","1页",NA,"上海"
"国际一角:“马来亚之虎”不再笑了:[画图]","时代杂志","1945","第5卷 第23期","封2",NA,"上海"
"国际一周:柏林苏联军政府发表命令","时代杂志","1945","第5卷 第15期","13",NA,"上海"
"十月三十日由渝飞沪的苏联驻华大使馆助理军事参赞安得烈夫少校，伏罗宁上校与军事参赞秘书密德维杰夫上尉(自右至左):[照片]","时代杂志","1945","第5卷 第20期","封2",NA,"上海"
"国际一角:观众听厌了:唱不完的老调:[画图]","伊戈斯","时代杂志","1945","第5卷 第20期","封3","上海"
"国际一周:反对比利时国王归国","时代杂志","1945","第5卷 第11期","15",NA,"上海"
"莫斯科柏林间客车通车","时代杂志","1945","第5卷 第10期","23",NA,"上海"
"三国柏林会议公告(续完)","时代杂志","1945","第5卷 第16期","5-8",NA,"上海"
"德军在苏联之暴行:勒伏夫城广场挂着绞死的苏联爱国者，以对民众收“杀一儆百”之效:[照片]","时代杂志","1945","第5卷 第14期","封3",NA,"上海"
"巴尔干两月记:译自五月一日“战争与劳动阶级”双周刊(未完)","奥勃拉齐卓夫","时代杂志","1945","第5卷 第13期","20-21","上海"
"苏联的工业恢复着并建设着:电焊烟囟:[照片]","时代杂志","1945","第5卷 第16期","封2",NA,"上海"
"苏联捷克签订关于外喀尔巴阡之条约","时代杂志","1945","第5卷 第11期","4-6",NA,"上海"
"六月二十二日的柏林","时代杂志","1945","第5卷 第10期","23",NA,"上海"
"红场胜利阅兵观礼记:梅列茨柯夫元帅:[照片]","时代杂志","1945","第5卷 第10期","5",NA,"上海"
"最后阶段","守巧夫","时代杂志","1945","第5卷 第2期","11-12","上海"
"战后充分利用劳动力的计划","加也夫","时代杂志","1945","第5卷 第18期","10-12，20","上海"
"波兰破坏犯公审时纪详(续)","时代杂志","1945","第5卷 第10期","16-17",NA,"上海"
"红军和苏维埃人民对德法西主义伟大的胜利","查免京","时代杂志","1945","第5卷 第4期","1页，4-6","上海"
"苏联全貌(二):高加索山的风景:[照片]","时代杂志","1945","第5卷 第3期","20",NA,"上海"
"纽伦堡法庭上的纳粹匪徒:[画图]","莫斯","时代杂志","1945","第5卷 第24期","封2","上海"
"波兰破坏犯公审时纪详(未完)","时代杂志","1945","第5卷 第9期","16-17",NA,"上海"
"莫洛托夫抵莫斯科","时代杂志","1945","第5卷 第4期","20",NA,"上海"
"全世界爱好自由民族向苏联电贺胜利:加里宁致不列颠国王覆电","加里宁","时代杂志","1945","第5卷 第4期","10","上海"
"史大林画传(上):史大林诞生和度过童年的房屋的内景:[画图]","时代杂志","1945","第5卷 第25期","封2",NA,"上海"
"国际一周间:希腊的政潮","阿尔古斯","时代杂志","1945","第5卷 第22期","8-9","上海"
"特写:柏林市街战:柏林城口之战","时代杂志","1945","第5卷 第1期","20",NA,"上海"
"苏片介绍:“史大林格勒在复兴中”","时代杂志","1945","第5卷 第8期","22",NA,"上海"
"国际一周:协约国间的关系","时代杂志","1945","第5卷 第8期","14-15",NA,"上海"
"叙利亚黎巴嫩事件真相","时代杂志","1945","第5卷 第7期","16",NA,"上海"
"从波美拉尼亚到勃伦登堡","聂帕姆年亚斯基","时代杂志","1945","第5卷 第7期","22-23","上海"
"国际一周:推翻弗朗哥此其时矣","时代杂志","1945","第5卷 第6期","16",NA,"上海"
"希特勒党徒罪大恶极的暴行之一:玛伊达纳克死营:焚毁尸首的大火炉:[照片]","时代杂志","1945","第5卷 第10期","封3",NA,"上海"
"最近欧洲三问题","守巧夫","时代杂志","1945","第5卷 第11期","12","上海"
"希特勒党徒罪大恶极的暴行之一:玛伊达纳克死营","时代杂志","1945","第5卷 第10期","21",NA,"上海"
"盖世太保暴行的遗迹","康斯坦丁诺夫斯基","时代杂志","1945","第5卷 第10期","22-23","上海"
"苟安一时:[画图]","时代杂志","1945","第5卷 第22期","封2",NA,"上海"
"德国大工业家准备战后活动的阴谋","时代杂志","1945","第5卷 第4期","7-8",NA,"上海"
"苏联勋章奖章:红星奖章:[照片]","时代杂志","1945","第5卷 第6期","封2",NA,"上海"
"特写:柏林市街战:临死的挣扎","时代杂志","1945","第5卷 第1期","25",NA,"上海"
