"title","author","journal","year","vol","page","place"
"普陀夜航(旅行随笔)","邵秉铨","中建","1947","第2卷 第6期","16","上海"
"中建内外:在农场:集体性进步","中建","1947","第2卷 第5期","6",NA,"上海"
"看嵊泗渔区","骆负华","中建","1947","第16期","9","上海"
"通讯:太平洋上(四)","赵志华","中建","1947","第2卷 第12期","12","上海"
"中建农场的问题","周文麟","中建","1947","第2卷 第6期","4-5","上海"
"怎样坚持事业的奋斗","王艮仲","中建","1947","第2卷 第6期","2-3","上海"
"工作纵横:垅中陌上(九)","金大均","中建","1947","第2卷 第5期","8-9","上海"
"渔船的分类和认识(工作经验)","程梯云","中建","1947","第19期","14-15","上海"
"中建内外:基地近态","中建","1947","第23期","8-9",NA,"上海"
"社务的报导社员的动态:中建内外:新年同业","中建","1947","第16期","15",NA,"上海"
"学校生活片断(三):一个“中建自助生”的日记","朱哈娜","中建","1947","第2卷 第3期","16","上海"
"中建内外:农场纪实:病害警报","中建","1947","第2卷 第4期","9",NA,"上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:内部技术:人事","顾佩之","中建","1947","第15期","5-6","上海"
"中建内外:基地动态:合作","中建","1947","第2卷 第14期","14",NA,"上海"
"农村建设的几个问题:中建农场的工作要求·兼答关心农场事业的朋友们:基地工作原则的体认","中建","1947","第2卷 第2期","2",NA,"上海"
"五·一发见人性的日子!:纪念劳动节专页:避免历史的曲折","沈定一","中建","1947","第23期","8","上海"
"海蛰的制造","洪步蟾","中建","1947","第2卷 第12期","7-10","上海"
"中建内外:集会与人事","中建","1947","第21期","15",NA,"上海"
"垅中陌上:工作纵横","金____","中建","1947","第21期","10-11","上海"
"中建社三十五年主要工作简表:[表格]","中建","1947","第20期","30-31",NA,"上海"
"健全工作的几个要点","王艮仲","中建","1947","第21期","3","上海"
"团体的精神建设:精神力量的重要性、它的培养·持续·发展、抱负与决心、生活的革新、建设团体的先决条件—精神建设","顾蓉君","中建","1947","第21期","4-5","上海"
"社务的报导社员的动态:中建内外:年终考绩","中建","1947","第17期","12",NA,"上海"
"中建内外:三周纪念会","中建","1947","第21期","14",NA,"上海"
"生活笔谈:爱—何从而生?:博大的胸襟","姚志英","中建","1947","第17期","15","上海"
"生活笔谈:爱—何从而生?:热爱人生","金大__","中建","1947","第17期","15","上海"
"为中建而歌","顾佩之 朱树锦 周公南","中建","1947","第20期","32","上海"
"修养两题:干涉和推动、自责与自解","王艮仲","中建","1947","第17期","12-13","上海"
"中建内外:进修会","中建","1947","第2卷 第5期","7",NA,"上海"
"生活笔谈:交友之道:友谊的基础","陈涛","中建","1947","第22期","15","上海"
"生活笔谈:交友之道:真·助·谅","张永久","中建","1947","第22期","15","上海"
"实际主义的作风","中建","1947","第23期","1",NA,"上海"
"学校生活片断(八):一个“中建自助生”的日记","朱哈娜","中建","1947","第2卷 第10期","16","上海"
"五·一发见人性的日子!:纪念劳动节专页:做怎样的人?","陈梅卿","中建","1947","第23期","8","上海"
"中建内外:农场纪实:实习与参观","中建","1947","第2卷 第4期","9",NA,"上海"
"团体读物与团体教育:“中建”考评、教育·宣传—两条路线的抉择、“团体教育”进路","王艮仲","中建","1947","第24期","2-3","上海"
"略谈农业推广","钱光宙","中建","1947","第24期","5","上海"
"中建内外:团体了望:喜讯","中建","1947","第2卷 第10期","13",NA,"上海"
"营养事业论","陆麟勋","中建","1947","第2卷 第11期","2-3","上海"
"联络机构的事务联络","顾佩之","中建","1947","第2卷 第9期","10-11","上海"
"怎样坚持我们的进修:动摇原因分析、坚持进修之路","沈定一","中建","1947","第22期","8","上海"
"中建内外:团体了望:事业的谢忱","中建","1947","第2卷 第8期","15",NA,"上海"
"垅中陌上(八)","金大均","中建","1947","第2卷 第4期","12-13","上海"
"中建内外:进修会","中建","1947","第2卷 第9期","15",NA,"上海"
"为事业而奋斗的过程中:“中建社”在抗战期间的点点滴滴:未完成的新村:目的有动机、岁暮苦旅、业山异域、为胜利所夭折了","潘子平","中建","1947","第20期","22-23","上海"
"为事业而奋斗的过程中:“中建社”在战期间的点点滴滴:横贯大江南部的旅行:事·时·地·人、片断的回忆、回顾与前瞻","陈仲期","中建","1947","第20期","27","上海"
"进修讲座:民主政治的目的和方法","邹文海","中建","1947","第2卷 第9期","4-5","上海"
"风和水:外海杂记之三","程梯云","中建","1947","第22期","16","上海"
"中建内外:事业线上:进修与集会","中建","1947","第2卷 第1期","9",NA,"上海"
"中建内外:人与事的动","中建","1947","第15期","31",NA,"上海"
"接运木材记","方竹平","中建","1947","第23期","10-13","上海"
"农村工作一得","冷御秋","中建","1947","第24期","4","上海"
"中建内外:基地动态:社会","中建","1947","第2卷 第9期","15",NA,"上海"
"中建内外:基地活动","中建","1947","第15期","30",NA,"上海"
"中建内外:在农场:准备新工作","中建","1947","第2卷 第9期","14",NA,"上海"
"泗礁:外海采风录之三","程梯云","中建","1947","第15期","32","上海"
"我在中建农场","中建","1947","第16期","8",NA,"上海"
"中建内外:进修会","中建","1947","第2卷 第10期","13",NA,"上海"
"生活笔谈:怎样利用闲暇:凝想著下一刻","顾佩之","中建","1947","第16期","14","上海"
"“新浦东报”在浦东","宋宝山","中建","1947","第16期","10","上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:克服危机·急速转向:发挥工作，致其服务","中建","1947","第17期","5",NA,"上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:从实践中看工作:英雄主义在抬头","中建","1947","第17期","4",NA,"上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:从实践中看工作:组织力量脆弱了","中建","1947","第17期","4-5",NA,"上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:业务建置:函授学校","姚志英","中建","1947","第15期","10","上海"
"青沙剪影","程梯云","中建","1947","第16期","16","上海"
"三宝记","程梯云","中建","1947","第16期","16","上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:组织的性质:中建的扩大","中建","1947","第17期","2",NA,"上海"
"合作概论:什么是合作、合作的发生发展与转化、中国合作经济的前途","中建","1947","第20期","6-7",NA,"上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:两大任务:推动整个改革","中建","1947","第17期","3",NA,"上海"
"一学期来:对“中建自助生”的勉期:理想的学习生活、考察考查办法待改进、一个重要的改变","王艮仲","中建","1947","第19期","11-13","上海"
"中建内外:团体了望:喜讯","中建","1947","第2卷 第12期","15",NA,"上海"
"中建内外:广播","中建","1947","第15期","30",NA,"上海"
"中建工作者(人物特写):邹云涛","中建","1947","第15期","30-31",NA,"上海"
"把握主动性","中建","1947","第2卷 第14期","1",NA,"上海"
"团体生活的锻炼","中建","1947","第2卷 第2期","1",NA,"上海"
"学校生活片断(一):一个“中建自助生”的日记","朱哈娜","中建","1947","第2卷 第1期","16","上海"
"中建内外:团体了望:经济业务","中建","1947","第2卷 第14期","15",NA,"上海"
"中建内外:基地动态:教育文化","中建","1947","第2卷 第13期","15",NA,"上海"
"中建内外:团体了望:经济业务","中建","1947","第2卷 第12期","15",NA,"上海"
"农村建设的几个问题:中建农场的工作要求·兼答关心农场事业的朋友们:三个具体的要求","中建","1947","第2卷 第2期","3",NA,"上海"
"事业笔谈:工作者对事业的共鸣:“浦建”骆介任司机员的建议及其反应","中建","1947","第2卷 第1期","14-15",NA,"上海"
"学校生活片断(六):一个“中建自助生”的日记","朱哈娜","中建","1947","第2卷 第8期","16","上海"
"生活笔谈:交友之道:诚与爱的试练","徐仁道","中建","1947","第22期","15","上海"
"推广美棉的总结:与灵宝花竞赛","胡竟良","中建","1947","第2卷 第13期","6-7","上海"
"中建内外:团体了望:地方工作","中建","1947","第2卷 第14期","15",NA,"上海"
"中建内外:进修会","中建","1947","第2卷 第13期","15",NA,"上海"
"在农村中:农村景象:“贫”与“病”的故事","中建","1947","第2卷 第8期","6-7",NA,"上海"
"考绩专辑:三十五年度考绩总提示:从考绩标准看领导方针、原则和技术上的诸事项、警觉与认识","王艮仲","中建","1947","第18期","2-3","上海"
"农村经济问题:附表","李仁柳","中建","1947","第20期","4-5","上海"
"社务的报导社员的动态:中建内外:为基地壅土","中建","1947","第19期","14-15",NA,"上海"
"看崇明的张网渔业","程梯云","中建","1947","第2卷 第13期","8-10","上海"
"谦让与担当","中建","1947","第2卷 第13期","1",NA,"上海"
"消费合作","张包增元","中建","1947","第20期","12-13","上海"
"为事业而奋斗的过程中:“中建社”在抗战期间的点点滴滴:中建诞生前后:从一件故事说起、同志如归·事业如蕾、记取当时、继往开来的凭籍","沈定一","中建","1947","第20期","18-19","上海"
"中建内外:团体了望:地方工作","中建","1947","第2卷 第13期","15",NA,"上海"
"中建内外:在农场:其它","中建","1947","第2卷 第14期","14",NA,"上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:外向事工:社会服务","唐思礼","中建","1947","第15期","8","上海"
"中建内外:团体了望:王艮仲同志访问旅行","中建","1947","第2卷 第14期","15",NA,"上海"
"事业的困厄","陆麟勋","中建","1947","第2卷 第4期","4-5","上海"
"通讯:徐海巡礼(上)","张霞飞","中建","1947","第2卷 第10期","14","上海"
"进一步做些什么？:对团体的一个建议:在“基地”举办十项工作","陈惠夫","中建","1947","第2卷 第9期","2-3","上海"
"中建内外:基地动态:经济","中建","1947","第2卷 第8期","14-15",NA,"上海"
"为事业而奋斗的过程中:“中建社”在抗战期间的点点滴滴:铅山之什:铅山:东南战都、艰苦的创业、面迎著考验","瞿康祖","中建","1947","第20期","26","上海"
"常绿的工作园","中建","1947","第2卷 第8期","1",NA,"上海"
"合工漫画(二):合作的三种内容、新生活的锻炼、一个必要的了解、谨慎·稳健·切实","吴荷景","中建","1947","第23期","12-13","上海"
"中建内外:在农场:为了自己的忙碌","中建","1947","第2卷 第9期","14",NA,"上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:外向事工:图书工作","赵志华","中建","1947","第15期","8-9","上海"
"担当起革命立法的任务","王艮仲","中建","1947","第2卷 第14期","2-3","上海"
"江苏第三区的交通水利(二续):建设研究","陆养浩","中建","1947","第2卷 第14期","4-5","上海"
"检讨与展望","中建","1947","第2卷 第8期","10",NA,"上海"
"学校生活片断(九):一个“中建自助生”的日记","朱哈哪","中建","1947","第2卷 第11期","16","上海"
"中建内外:在农场:对机械欢呼","中建","1947","第2卷 第8期","14",NA,"上海"
"中建内外:在农场:收获高潮期","中建","1947","第2卷 第12期","14",NA,"上海"
"农场秋收","欧阳显悦","中建","1947","第2卷 第12期","9-10","上海"
"黄龙(上):外海采风录之七","程梯云","中建","1947","第23期","16","上海"
"塘周段结工","张国生","中建","1947","第2卷 第9期","8-9","上海"
"社务的报导社员的动态:中建内外:集会与演讲","中建","1947","第19期","15",NA,"上海"
"新年的努力","中建","1947","第15期","1",NA,"上海"
"战后世界观","汪叔棣","中建","1947","第16期","4-6","上海"
"重阳暴:外海采风录之六:当心“重阳暴”!出渔看天、值得研究的课题","程梯云","中建","1947","第18期","16","上海"
"推进南汇农村合作方案","中建","1947","第20期","15",NA,"上海"
"今年的中建:团体的理想","陈士华","中建","1947","第15期","14-16","上海"
"中建内外:在农场:展开运销业务","中建","1947","第2卷 第11期","12",NA,"上海"
"中建内外:在农场:其它","中建","1947","第2卷 第11期","12",NA,"上海"
"经验之谈:从访问中得来的","中建","1947","第2卷 第8期","10",NA,"上海"
"社务的报导社员的动态:中建内外:基地动态:民众教育","中建","1947","第2卷 第6期","15",NA,"上海"
"商运十年:夹缝中间的一群、片断回忆、今后该怎样?","潘子平","中建","1947","第17期","9","上海"
"中建内外:我们的农场:服务活动及其它","中建","1947","第2卷 第1期","8",NA,"上海"
"社务的报导社员的动态:中建内外:在农场:康乐及其它","中建","1947","第2卷 第6期","14",NA,"上海"
"一个菜圃的经营:从农村的菜圃看农村副业","张国懋","中建","1947","第2卷 第4期","10-15","上海"
"中建内外:专家在浦东","中建","1947","第2卷 第1期","9",NA,"上海"
"中建内外:在农场:其它","中建","1947","第2卷 第10期","12",NA,"上海"
"妇女节之话:做出真凭实据来","赵德","中建","1947","第19期","5","上海"
"中建内外:在农场:机械的服务","中建","1947","第2卷 第7期","6",NA,"上海"
"我国的民教事业及其它","俞庆棠","中建","1947","第23期","6-7","上海"
"合作社组织:合作社的分类、乡·保合作社的运用、专营合作社的研究","中建","1947","第20期","8-9",NA,"上海"
"五·一发见人性的日子!:纪念劳动节专页:“五一”感言","何肫林","中建","1947","第23期","9","上海"
"中建内外:在农场:工事设备的增建","中建","1947","第2卷 第12期","14",NA,"上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:从实践中看工作:事业目标的模煳","中建","1947","第17期","4",NA,"上海"
"要把责任托于下一代，先得为下一代担当责任:新时代与儿童:纪念“儿童节”专页:漫谈·随感:消失的童年","王昆生","中建","1947","第21期","9","上海"
"中建内外:基地动态:合作","中建","1947","第2卷 第7期","6-7",NA,"上海"
"年轻人的歌声荡漾在周浦:记一个歌咏队的生长","周公南","中建","1947","第2卷 第13期","16","上海"
"学校生活片断(五):一个“中建自助生”的日记","朱哈娜","中建","1947","第2卷 第7期","16","上海"
"中建内外:团体了望:经济业务","中建","1947","第2卷 第13期","15",NA,"上海"
"中建内外:基地动态:农业推广","中建","1947","第2卷 第8期","15",NA,"上海"
"工作纵横:从服务走向合作","傅亮","中建","1947","第2卷 第12期","7-8","上海"
"社务的报导社员的动态:中建内外:集会与人事","中建","1947","第17期","13",NA,"上海"
"中建内外:团体了望:人与事之动","中建","1947","第2卷 第13期","15",NA,"上海"
"中建内外:团体了望:经济业务","中建","1947","第2卷 第9期","15",NA,"上海"
"地方工作的范型:需要坚韧的奋斗、值得鼓励的作风、工作精神的新领悟、锻炼进步·开拓局面","王艮仲","中建","1947","第16期","2-3","上海"
"中建内外:基地动态:社会","中建","1947","第2卷 第13期","15",NA,"上海"
"中建内外:团体了望:地方建设座谈","中建","1947","第2卷 第8期","15",NA,"上海"
"抗战中的农村经济","朱洁夫","中建","1947","第17期","6-7","上海"
"农民需要什么?:暑期农村服务队工作总报告","陈涛","中建","1947","第2卷 第8期","5","上海"
"中建内外:同志的音讯","中建","1947","第2卷 第1期","9",NA,"上海"
"“中建农场的问题”商兑:答周文麟先生的一封信","王艮仲","中建","1947","第2卷 第7期","5","上海"
"五·一发见人性的日子!:纪念劳动节专页:事业团体化","黄平甫","中建","1947","第23期","9","上海"
"中建内外:我们的农场:春耕的段落","中建","1947","第2卷 第1期","8",NA,"上海"
"中建内外:团体了望:人与事之动","中建","1947","第2卷 第12期","15",NA,"上海"
"中建内外:基地动态:交通","中建","1947","第2卷 第8期","15",NA,"上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:业务建置:印刷所","邹云涛","中建","1947","第15期","10","上海"
"垅中陌上(十二)","金大均","中建","1947","第2卷 第8期","12-13","上海"
"为事业增产","中建","1947","第2卷 第12期","1",NA,"上海"
"中建内外:在农场:参观及其它","中建","1947","第2卷 第12期","14",NA,"上海"
"中建内外:基地动态:合作","中建","1947","第2卷 第12期","15",NA,"上海"
"关于“大家看”:一份壁报的生长史","宋宝山","中建","1947","第2卷 第10期","8-9","上海"
"垅中陌上(十四)","金大均","中建","1947","第2卷 第10期","10-11","上海"
"教电流映(下)","宋宝山","中建","1947","第2卷 第7期","12-13","上海"
"教电流映(中)","宋宝山","中建","1947","第2卷 第6期","10-11","上海"
"供销阻滞及其改进:南汇县联社供售用品业务的检讨","严林松","中建","1947","第2卷 第10期","6-11","上海"
"中建内外:基地动态:社会与教育","中建","1947","第2卷 第10期","13",NA,"上海"
"中建内外:基地动态:农业推广","中建","1947","第2卷 第10期","12",NA,"上海"
"中建内外:基地动态:农业推广","中建","1947","第2卷 第12期","14-15",NA,"上海"
"中建内外:事业线上:人与事之动","中建","1947","第2卷 第2期","15",NA,"上海"
"中建内外:基地动态:农业推广","中建","1947","第2卷 第11期","12-13",NA,"上海"
"社务的报导社员的动态:中建内外:基地动态:社会","中建","1947","第2卷 第6期","15",NA,"上海"
"中建内外:在农场:参观及其它","中建","1947","第2卷 第7期","6",NA,"上海"
"社务的报导社员的动态:中建内外:在农场:七月份的自耕区","中建","1947","第2卷 第6期","14",NA,"上海"
"社务的报导社员的动态:中建内外:基地动态:农业与合作","中建","1947","第2卷 第6期","14-15",NA,"上海"
"初阶段的治虫工作","朱喜庆","中建","1947","第2卷 第6期","13","上海"
"五项建设与心理改革","潘公展","中建","1947","第2卷 第10期","4-5","上海"
"中建内外:在农场:收获种种","中建","1947","第2卷 第10期","12",NA,"上海"
"略谈当前的经济问题","吴承禧","中建","1947","第2卷 第3期","4-5","上海"
"中建内外:进修会","中建","1947","第2卷 第12期","15",NA,"上海"
"妇女节之话:创造自己","马碧莲","中建","1947","第19期","5","上海"
"“开法斯”:“周浦妇联”生产运动的序幕","周公南","中建","1947","第2卷 第2期","8-10","上海"
"教电流映(上)","宋宝山","中建","1947","第2卷 第5期","10-11","上海"
"“正当生存”一解:检讨:“社员基本纲领”的几点提示:信仰必须一致、“正当生存”的标准、几个具体问题的把握、从理解中坚强起来","王艮仲","中建","1947","第19期","2-3","上海"
"乡村小学的贫困","吴靓云","中建","1947","第2卷 第14期","7","上海"
"中建内外:在农场:行事历","中建","1947","第2卷 第2期","14",NA,"上海"
"工作纵横:万祥仓库","李伯森","中建","1947","第2卷 第8期","11-12","上海"
"生活笔谈:爱—何从而生?:不马虎的态度","王慕蕴","中建","1947","第17期","15","上海"
"社务的报导社员的动态:中建内外:基地动态:交通","中建","1947","第2卷 第6期","15",NA,"上海"
"中建内外:在农场:收获的累积","中建","1947","第2卷 第11期","12",NA,"上海"
"投向新建设的眼光:农民们怎样看农场、合作社 、以及农业改良等事业的","中建","1947","第2卷 第8期","8",NA,"上海"
"中建内外:基地动态:交通","中建","1947","第2卷 第13期","15",NA,"上海"
"合作专辑:合作与革命:兼述中建学习团合作班的精神及其它","王艮仲","中建","1947","第20期","2-3","上海"
"被误解的事业","朱树锦","中建","1947","第2卷 第4期","6-7","上海"
"垅中陌上(十一)","金大均","中建","1947","第2卷 第7期","10-11","上海"
"中建内外:暑期活动:中建农场","中建","1947","第2卷 第4期","8",NA,"上海"
"中建内外:农场纪实:管理期开始","中建","1947","第2卷 第4期","8",NA,"上海"
"中建内外:在农场:铁工铺与农艺室","中建","1947","第2卷 第7期","6",NA,"上海"
"生活笔谈:交友之道:交友三阶","顾秉之","中建","1947","第22期","14-15","上海"
"学校生活片断(十):一个“中建自助生”的日记","朱哈哪","中建","1947","第2卷 第12期","16","上海"
"中建内外:基地动态:交通","中建","1947","第2卷 第1期","8",NA,"上海"
"事业道路的剖视","赵心梅","中建","1947","第2卷 第5期","4-5","上海"
"中建内外:基地动态:教育与文化","中建","1947","第2卷 第12期","15",NA,"上海"
"现阶段的地方建设工作:王理事长在“浦协”会员大会的讲话:克服危机·急速转向:仁爱宽大，凝和群众","中建","1947","第17期","5",NA,"上海"
"中建内外:基地动态:合作与农业推广","中建","1947","第2卷 第13期","15",NA,"上海"
"营口业务的回忆","邵秉铨","中建","1947","第2卷 第7期","8-13","上海"
"中建内外:喜讯","中建","1947","第18期","11",NA,"上海"
"生活笔谈:交友之道:自身的健全","周公南","中建","1947","第22期","14","上海"
"关于农村建设的两封信:集体农场制度能够普遍推行么?","周文鳞","中建","1947","第2卷 第2期","4","上海"
"中建内外:团体了望:地方工作","中建","1947","第2卷 第12期","15",NA,"上海"
"发扬检讨精神","中建","1947","第2卷 第7期","1",NA,"上海"
"中建内外:在农场:为集体奋斗","中建","1947","第2卷 第7期","6",NA,"上海"
"中建内外:事业线上:基地动态","中建","1947","第2卷 第4期","9",NA,"上海"
"中建内外:基地动态:农村改进","中建","1947","第2卷 第14期","14",NA,"上海"
"民主的难产:读书杂记","宋宝尊","中建","1947","第2卷 第14期","16","上海"
"一个事业团体的进路:对于“中建”健全工作和发展事业的意见:心理健康:力的源泉","周公南","中建","1947","第15期","5","上海"
"中国经济大势","孙晓村","中建","1947","第2卷 第13期","4-5","上海"
"中建内外:在农场:棉产近似数","中建","1947","第2卷 第13期","14",NA,"上海"
"社务的报导社员的动态:中建内外:在农场:为耕作计划","中建","1947","第2卷 第6期","14",NA,"上海"
"工友教育大纲:认识工友、教育目的、大纲草案","刘世英","中建","1947","第22期","10-13","上海"
"为事业而奋斗的过程中:“中建社”在抗战期间的点点滴滴:淳安之忆:淳安","何肫林","中建","1947","第20期","20","上海"
"工作纵横:展开暑期农村服务工作","陈涛","中建","1947","第2卷 第4期","10-11","上海"
"生活笔谈:怎样利用闲暇:不懈于求进步","唐思礼","中建","1947","第16期","15","上海"
"意见集纳:姚澄波、周公南、赵志华、张霞飞、邹云涛、瞿明、宋宝山","中建","1947","第24期","9-11",NA,"上海"
"中建内外:集会与人事","中建","1947","第18期","11",NA,"上海"
"中建内外:在农场:场事历","中建","1947","第2卷 第3期","6",NA,"上海"
"一年工作的回溯","赵海如","中建","1947","第16期","11","上海"
"从苏北谈到地方重建工作:回首当年、贫困·仇恨·混乱、复兴的根本要件","张正邦","中建","1947","第18期","10-11","上海"
"本刊周年辑:本刊一周年的检讨:同志教育与扩大影响在实践中的统一发展、实际问题的提出，批判及其探讨、把社刊配合于团体事业的新阶段","中建","1947","第24期","6-8",NA,"上海"
"为建设新农村而奋斗:中建农场的使命、特质及其工作的指导:农场的使命、我们的观点与理解、立场的提出、工作重心的提示、怎样才是辅导者?","王艮仲","中建","1947","第22期","2-5","上海"
"中建内外:农场纪实:自耕区劳力统计","中建","1947","第2卷 第4期","8-9",NA,"上海"
"社务的报导社员的动态:中建内外:工作新部署","中建","1947","第17期","12",NA,"上海"
"中建内外:在农场:教育攻势","中建","1947","第2卷 第14期","14",NA,"上海"
"中建内外:基地动态:教育与社会","中建","1947","第2卷 第14期","14",NA,"上海"
"通讯:太平洋上(五)","赵志华","中建","1947","第2卷 第13期","12-13","上海"
"农村手工业的道路:建农袜厂的几笔流水帐","吴宝生","中建","1947","第2卷 第3期","8-13","上海"
"“东南”在绿华","陶逸","中建","1947","第2卷 第14期","10-11","上海"
"社务的报导社员的动态:中建内外:广播","中建","1947","第16期","14",NA,"上海"
"从游击队·松青团到嘉沪松挺进总队:一个抗敌武装力量的组织及其演变:在抗卫目标下组织起来、力量的壮大、渡海·转进、从苏南到浙西","潘国宝","中建","1947","第15期","19-20","上海"
"通讯:徐海巡礼(下)","张霞飞","中建","1947","第2卷 第12期","13","上海"
"通讯:太平洋上(一)","赵志华","中建","1947","第2卷 第9期","12","上海"
"工作·生活:渔贷的尝试","陆养浩","中建","1947","第15期","18","上海"
"中建内外:在农场:守护生产","中建","1947","第2卷 第11期","12",NA,"上海"
"中建内外:事业线上:人与事之动","中建","1947","第2卷 第3期","7",NA,"上海"
"妇女节之话:不可能单独解决问题","陈梅卿","中建","1947","第19期","4","上海"
