"title","author","journal","year","vol","page","place"
"流亡地主在都市:[木刻]","李桦","中建:华北航空版","1948","第6期","8","上海"
"悼朱佩弦先生","吴晗","中建:华北航空版","1948","第3期","10","上海"
"心理学常谈(一)","孙国萧","中建:华北航空版","1948","第1期","12-13","上海"
"同谁讲法?","楼邦彦","中建:华北航空版","1948","第3期","2-3","上海"
"北平通讯:大局在变","陈林","中建:华北航空版","1948","第1期","17-18","上海"
"在遍地烽火中能“建设乡村”吗?","严景耀","中建:华北航空版","1948","第3期","5-7","上海"
"一个觉悟的思想家:唐甄","容肇祖","中建:华北航空版","1948","第3期","15-17","上海"
"双星的殒落:悼念朱自清先生","渐离","中建:华北航空版","1948","第4期","13-14","上海"
"日本投降三周年感言(三篇)","许德珩 周建人 张东荪","中建:华北航空版","1948","第4期","2-3","上海"
"从“九一八”看现在日本","孟宪章","中建:华北航空版","1948","第5期","10-11","上海"
"香港通讯:香港人对币制改革的看法","欧阳春","中建:华北航空版","1948","第5期","20-21","上海"
"上海通讯:雷厉风行的经验工作","查化","中建:华北航空版","1948","第5期","23-24","上海"
"根本抗议以司法手段解决学生运动","张志讓 周谷城 夏康农","中建:华北航空版","1948","第6期","2","上海"
"自由主义与知识份子侧论","念慈","中建:华北航空版","1948","第5期","11-12","上海"
"上海通讯:币制改革了","非言","中建:华北航空版","1948","第4期","22-23","上海"
"渖阳通讯:被遗忘了的长春","杨易","中建:华北航空版","1948","第3期","23-24","上海"
"台湾通讯:“阿山”台湾人之间","高超","中建:华北航空版","1948","第4期","20-22","上海"
"外交战扩及北非:附地图","费善通","中建:华北航空版","1948","第5期","7-8","上海"
"秋讯","黄炎培","中建:华北航空版","1948","第5期","9","上海"
"今罪言","向达","中建:华北航空版","1948","第5期","2","上海"
"一个死不得的人","闻家驷","中建:华北航空版","1948","第3期","11","上海"
"我生的那一年","平伯","中建:华北航空版","1948","第1期","16","上海"
"目前技术工作者不应苦闷","孔孝天","中建:华北航空版","1948","第6期","8-9","上海"
"泄漏改币案感言","夏炎德","中建:华北航空版","1948","第6期","15","上海"
"关于轰炸开封来件二则:从滥炸开封说起","周纳","中建:华北航空版","1948","第1期","23-24","上海"
"南洋通讯:马来亚的恐怖","瀛","中建:华北航空版","1948","第4期","18","上海"
"公家经济在崩溃中:大钞是政治上鸦片烟","樊弘","中建:华北航空版","1948","第1期","6-9","上海"
"朱自清先生传略","中建:华北航空版","1948","第3期","9",NA,"上海"
"由必要到自由","樊弘","中建:华北航空版","1948","第3期","14-15","上海"
"南京通讯:自食其果","爽任","中建:华北航空版","1948","第6期","22-23","上海"
"献给中国自强不息的教师们","磊风","中建:华北航空版","1948","第6期","12-14","上海"
"渖阳通讯:东北居天下之先","拂晓","中建:华北航空版","1948","第3期","18-19","上海"
"上海通讯:吴国桢的“神经战”","裘思","中建:华北航空版","1948","第1期","22-23","上海"
"天津通讯:北方工业的残局","吴敏","中建:华北航空版","1948","第1期","18-20","上海"
"悼佩弦先生","林庚","中建:华北航空版","1948","第3期","9","上海"
"北平通讯:谁杀死齐人教授","陈路","中建:华北航空版","1948","第6期","20-21","上海"
"悼现实主义画家齐振杞","冯法禩","中建:华北航空版","1948","第3期","17","上海"
"艺术家齐振杞遭暗杀","徐悲鸿","中建:华北航空版","1948","第6期","21","上海"
"痛悼我们的导师","中建:华北航空版","1948","第3期","9",NA,"上海"
"北平通讯:两个全国性学术会议","韦文","中建:华北航空版","1948","第5期","18-19","上海"
"祝南北两学术会议","向达","中建:华北航空版","1948","第6期","3-4","上海"
"书评:日边随笔:李广田作、三十七年五月、上海文化生活出版社发行、价三元七角、页八六","长之","中建:华北航空版","1948","第6期","18-19","上海"
"论“苦撑待变”","费善通","中建:华北航空版","1948","第1期","4-6","上海"
"兰州通讯:回教徒这个力量","罗伦","中建:华北航空版","1948","第4期","18-20","上海"
"北平北大师院二校教授对于当局拘传学生抗议书","中建:华北航空版","1948","第4期","24",NA,"上海"
"编者的话:本期我们原拟献出主要的篇幅来讨论青年问题，我们也已收到许多青年朋友的投稿","中建:华北航空版","1948","第6期","21",NA,"上海"
"大九州的梦","平伯","中建:华北航空版","1948","第1期","16","上海"
"一多兄死难二周年祭","闻家驷","中建:华北航空版","1948","第1期","9-10","上海"
"论戊戌变法","刘勉","中建:华北航空版","1948","第3期","3-5","上海"
"休战不是和平","费善通","中建:华北航空版","1948","第4期","4-5","上海"
"关于轰炸开封来件二则:开封浩劫实况","啸","中建:华北航空版","1948","第1期","24","上海"
"再认识孔子:本文原为纪念孔子诞辰而写，但因邮寄和其它原因的耽误，直到现在纔能发表，我们特此向作者和读者表示深切的歉意","胡宣之","中建:华北航空版","1948","第6期","9-11","上海"
"成都通讯:四川的暗潮","朱柏","中建:华北航空版","1948","第3期","22-23","上海"
"访问育才学校","幼华","中建:华北航空版","1948","第4期","17","上海"
"记朱佩弦先生","李广田","中建:华北航空版","1948","第4期","12-13","上海"
"悼朱佩弦师:附朱自清先生手迹","王瑶","中建:华北航空版","1948","第4期","14-16","上海"
"怀念佩弦先生","郑昕","中建:华北航空版","1948","第4期","11-12","上海"
"论节约","郑伯彬","中建:华北航空版","1948","第5期","6-8","上海"
"我所认识的朱自清先生","闻家驷","中建:华北航空版","1948","第5期","13","上海"
"成都通讯:金圆·镍币·人心","舒曼","中建:华北航空版","1948","第5期","21-23","上海"
"从昨天看今天:“九一八北京大学示威运动专刊”读后感","柏万","中建:华北航空版","1948","第5期","14-16","上海"
"武汉通讯:看华中秋季攻势","莫邪","中建:华北航空版","1948","第5期","19-20","上海"
"医学与文学(三十七年五月十九日在北京大学医学院讲)","李广田","中建:华北航空版","1948","第1期","13-15","上海"
"从公报中看T.V.宋治下的广东治安","司马夫","中建:华北航空版","1948","第4期","23-24","上海"
"朱自清先生","冯至","中建:华北航空版","1948","第3期","10","上海"
"学校诚然不是租界","费青","中建:华北航空版","1948","第5期","3-4","上海"
